"mkm9d_gtv_original_shape_Elongation_250","mkm9d_gtv_original_shape_Flatness_250","mkm9d_gtv_original_shape_Sphericity_250","mkm9d_gtv_log.sigma.2.0.mm.3D_firstorder_Kurtosis_250","mkm9d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_250","mkm9d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm9d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.LLH_firstorder_Median_250","mkm9d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm9d_gtv_wavelet.LHL_firstorder_Mean_250","mkm9d_gtv_wavelet.LHL_firstorder_Median_250","mkm9d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm9d_gtv_wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.LHH_firstorder_Median_250","mkm9d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm9d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm9d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm9d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.HLL_glcm_ClusterProminence_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,-0.241746182882556,-0.130124632340914,-0.248609655526158,-0.197401589398519,-0.440490297206551,0.77054336422242,-0.0706225939277159,-0.699290003415939,0.464790801297268,-0.293613364775345,-0.097325509884222,0.133402655269759,-0.109239724424153,0.911115885899317,-0.226330585217935,-0.0520590518865472,1085983
0.962137579248856,0.796438141055738,0.949164688345049,-0.245528393905889,-0.258013146947394,0.679516839082097,2.46176099630604,-0.246280874012746,0.504878878424786,0.0722367420396544,-0.207489797850415,0.444762656472802,-0.127804703261949,0.206180182604606,-0.15605540442543,-0.117327920357413,0.138704736772823,3.30591108003081,-0.179401885466424,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,-0.497971381157214,1.55068753136379,-0.336392286750149,-0.357194770233117,-1.81584140965588,-0.633686216540587,0.580966700732255,0.624440185922875,0.61178242764589,-0.423868525892407,-0.530104948827419,0.197440622101464,1.19172472558349,-2.15566430771088,-0.317192139619657,-0.150354123011881,1154608
0.623014364482949,0.822227092376877,0.413981154496069,-0.309242271542457,0.509231787831454,-0.319668729202552,-0.350868498997143,0.599996372577427,0.206598691938334,0.375065969259985,0.262588867189019,0.575737388738407,-0.400747484382595,-0.203479829147101,-0.313282349658716,-0.150552865332337,-0.389285263642438,-0.0236224233722642,-0.199334363597475,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-0.499667028826163,0.440119453429853,-0.335266695396297,-0.300161118431556,-0.615077528824952,0.639224033490474,0.312881949765145,-0.828458227593926,1.0573392368939,-0.157213643686097,0.232380444397067,-0.152480865823898,-0.288528407644085,0.928903446614101,-0.294483704017274,-0.203200665302488,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-0.00541017933656214,0.10955010265107,-0.336500520800674,-0.348187048987326,-0.787196227418953,-0.0703823054552539,-0.0791463985890774,-0.548673055015568,0.448333175579855,0.0232232269445569,-0.225305904606287,-0.588759280373014,-0.211761590158262,-0.0290763637740453,-0.281033532464089,-0.068094432607868,1232870
0.753640874637782,0.738301545200129,1.17260163622685,-0.108498210171197,-0.684586275930997,0.823170358597453,-0.230717108635192,-1.00747155386598,-1.65998336398463,-0.324378781020953,-0.918844879137394,0.501943477974942,-0.259860362658287,0.160776934800926,-0.399075051497533,-0.295011716748925,0.536842368594863,0.0819360085086256,-0.205361048769443,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,-0.567116704595929,0.741811623091361,-0.329206776796327,-0.324224461764911,-0.223428266111907,-0.119391812784025,0.823013341022807,0.551081503981524,0.759859434521368,0.199138583688543,0.16589291300731,-0.36266671869594,-0.116047100769066,0.996166735870761,-0.298541122408036,-0.209870463316957,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,-0.308411225346908,-0.400731974857472,-0.283208368768004,-0.34980177421009,0.562862149355891,0.652173403598418,-0.189189629731981,-0.345140288698217,0.374555932403658,-0.318546183169351,0.318497314331079,-0.421607892049397,-0.207631919555824,0.525802487498804,-0.205026605097277,-0.210011111877914,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-0.546438163083332,-0.119376196205459,-0.33830463966502,-0.243042018446265,-9.5002228435905,0.636691437176963,-0.234371385592888,-0.435816072798603,0.79796694151073,3.78350812181454,-5.20956161912743,-0.0428078025501655,-0.0108096621270064,1.91260562693644,-0.316606486020445,-0.206804333606168,1364384
