"mkm10d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HHH_firstorder_Median_249","mkm10d_ptv6_original_shape_Sphericity_248","mkm10d_ptv6_wavelet.HLH_firstorder_Mean_248","mkm10d_ptv6_wavelet.HLH_firstorder_Skewness_246","mkm10d_ptv6_lbp.3D.m2_firstorder_Maximum_243","mkm10d_ptv6_lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis_243","mkm10d_ptv6_wavelet.HHL_firstorder_Median_241","mkm10d_ptv6_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_235","mkm10d_ptv6_wavelet.HHH_firstorder_Mean_231","mkm10d_ptv6_lbp.3D.k_glrlm_LowGrayLevelRunEmphasis_230","sub"
-0.233378676925216,-0.0117253238156233,1.26304919603012,2.09017661438401,-0.37637060673058,-0.627848564893176,0.704319758203245,0.0899499139207576,-0.0204940494421897,0.318456728075667,-0.182115884666306,1085983
-0.178012844685583,-0.863227080359126,0.533656452086097,-0.118066399485403,0.270619938318966,-0.426252321276062,0.990868205555693,0.435461978133121,-0.072135490802743,0.151681619517541,-1.25626005882949,1125173
1.26590390987606,4.90553564826343,0.539696920621081,-0.972776923251373,-0.824724095814264,1.36582750084134,-0.610431029258634,1.47865374171729,-0.233418147291339,1.18277737952112,2.53200901848579,1154608
-0.457512763325027,-0.0952759972240012,1.18032951532809,-0.249839457493159,0.239891761946435,1.19233030547861,0.588963317353129,-1.53832172552931,-0.233221010637595,-0.128726431313257,0.00490718386279735,1181124
0.0247466091069067,-0.364026897432636,0.0369798798511974,-1.0791717203128,-0.772976951368567,-0.627848564893176,0.245496445257424,0.310643456849021,0.429377660722975,2.08581552540402,-0.337964801342248,1183075
0.0941046811139631,-0.561941549738161,0.483748936614683,1.31851664760048,1.76215426313626,-0.543815995216095,-0.914686379066139,0.0404580580131597,0.416281843586364,-3.08479024458216,1.47856574987623,1232870
-3.89103360049454,-0.0835181864837124,0.636835331859607,1.53689396741406,2.19077071922345,0.258442501950719,0.619829610074469,0.348541395641211,-0.0512439071576198,0.661483503104807,-0.172497653110784,1279943
0.640331248847196,-0.310212663226779,-1.57371086894662,-0.434688451564853,-0.759293914226901,-0.627848564893176,0.232900003985948,-0.142778745869914,-0.206370539422206,0.718672445504926,-0.156274030327012,1329352
0.713370059946358,0.504425587582239,-1.19026639050154,-0.276342768579985,-0.779516963553547,-0.627848564893176,-0.799485787315571,0.498876807287653,-0.21887586552221,-0.116863347700963,1.77257752090051,1330263
1.24924254478595,1.73844183592632,0.90192016753852,0.527301134998939,-1.07477012002131,0.760986526836846,-0.389466892312797,0.238342193058231,-0.230264063126741,-1.05014748315677,1.75403379225703,1364384
