"mkm9d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_248","mkm9d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_245","mkm9d_ptv_wavelet.HHL_firstorder_Skewness_241","mkm9d_ptv_wavelet.HHH_firstorder_Skewness_241","mkm9d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_239","mkm9d_ptv_wavelet.HLH_firstorder_Median_237","mkm9d_ptv_wavelet.HHH_firstorder_Median_227","mkm9d_ptv_lbp.3D.m2_gldm_LargeDependenceEmphasis_227","sub"
-0.732834033289483,0.932279111017431,-0.481899429275482,0.425849579263277,-0.0032872994359082,0.252564374788725,-0.117135599825306,1.20405906243545,1085983
-0.338357367251833,-2.06567784383386,-1.03667438139294,0.557420301045764,0.861993801643582,-0.684781829038288,-0.569245314872151,-0.322299356005949,1125173
1.01550106836197,-0.527753065000491,-0.725401750165884,-0.23741242652162,0.0448212231000787,-1.23438597822107,0.0609333218841527,0.114829107362878,1154608
1.13325301817834,0.316856923232005,3.84624193049871,-4.65220198707213,-0.447515263230427,-0.0149712003159263,-0.0615270947109438,0.737757109814312,1181124
-1.03962838948757,-0.306290099010759,-0.870385024423133,-0.261737409393402,-3.10330833769251,-0.191018888758771,1.30527427082524,-0.725068023057521,1183075
-0.894962761772826,-0.936585545614689,-0.69103081556246,0.239269476662825,-1.57676238835493,-2.74513985483142,-1.48980681318563,-0.186289934604644,1232870
-0.0807601834981228,-0.36158839278967,-0.834183123194556,0.259313777614454,-0.702008312747531,0.197543206391184,-0.0567945224627478,0.39932638957368,1279943
0.264975490268921,1.34950009438173,0.149593810531831,0.484096730663073,1.11971064038852,0.602947662141543,0.206371483707206,0.102432824929575,1329352
1.52746730611532,-0.936721727977389,-0.0288139092161649,-0.543323597564116,1.08729855060382,0.421474950081024,0.247032130625428,0.155843103072217,1330263
0.235304315233703,-1.41350285890139,0.111530323493308,-0.874735739925402,-0.0803861329933938,-2.58673925826253,-0.339577846776615,-0.0336757153961927,1364384
-0.166939624155789,0.0752725822063395,-0.810429042208788,1.45506311676958,0.275917135800396,0.754343203590338,-0.590249615629087,0.505868426098954,1386095
-0.0272332579477127,-0.305893908054578,-0.809301059013159,1.07839020147887,0.353304095931509,0.621354490565121,-0.797740837077833,-0.393584490260235,1458656
0.441343409848314,-0.18384309632764,0.0235730461923064,-0.172703638046863,0.266459321337608,0.289052169752135,0.151246556134893,-0.497836636057917,1485662
0.388186260749437,-0.0917743518320624,-0.614902616641689,-0.709268053894203,1.00712282742397,-0.8849399890664,-0.186199651641481,-0.144018585526779,1497807
-0.36748965731772,-2.64879454093156,2.57958460660859,0.075492194954925,0.67317621876286,0.000955914165917783,0.2294958178283,-0.340228840521506,1501387
-0.10725763028527,0.389537007783511,-1.19989471317209,0.668463179821313,0.617634094722064,0.86567020124491,-0.500094980527374,0.0226083175740573,1518948
-0.0148613993341797,0.303782278489462,-0.602524841266784,0.823565445462532,0.477435907344207,-0.0762550320926917,0.262972142243593,-0.0181143109209179,1526417
0.406519097386479,-0.504570587769134,-0.160437283606965,-0.293376321574,0.205653502488359,0.428378820082091,0.390079294957174,0.143739853841377,1565177
-0.0833493207358602,-0.386813201576098,-1.34839666690612,0.691955495641415,1.11453968909758,0.494130233551838,-0.305825775388907,0.825235118458668,1606693
1.3534940356803,-1.21017320597112,-0.343211371171691,0.225171061659389,0.318068314136285,0.175685736406357,-0.454961246659467,-0.0370707012536482,1612262
-0.631547542598329,0.748932200153452,-0.62376958788763,-1.17859193662213,0.924111549081697,0.249413302247098,0.465893344411924,0.0359665244661258,1614566
2.05879069260441,1.98932454717293,3.10774835019447,-0.0715550443596288,-1.15357341614557,-0.247202413789784,-0.357760842767915,-0.285715887967087,1644034
-0.950141907859163,-0.223178452665904,-0.844613546533971,-0.31426487060164,0.459243099805583,-0.142094229802334,0.0396179448711022,-0.123168415123925,1668599
-2.4076748819532,-0.492387650988608,-0.833204178741899,0.392065371606538,-1.51377280986581,2.20571922662578,0.293501851347275,0.333724419894768,1671370
1.13431289064487,0.533380674778807,-0.312641332964711,-0.0784044588417216,-1.70540239422735,-3.77477011020903,0.906190260677727,-0.627724848085313,1684230
1.2311729936404,-1.84679474302197,1.15006191707243,-0.143706562378089,-1.05191805237022,-0.90495572873509,0.326773703813164,-0.903533017009659,1692385
-0.589955863960977,-0.142557037557643,-0.807875531877215,-6.14667890257057,1.19644778717971,0.927559002139658,-0.23830915470162,-0.126126424961866,1720713
-0.183682473095915,0.180982844654437,0.987422510112247,0.379564656075033,0.665148662812395,0.629564458591507,0.242935931882719,-0.0762474018665825,1738800
-1.03627139435904,0.881564182763098,0.156857608494843,0.342118339287911,0.0380954745839949,0.567059768558596,0.463447928770033,-0.128273342545606,1740845
-0.41551253658702,0.321253253678705,-0.170837228350041,0.761763914432838,-1.11569220886893,-2.77746989982005,0.94265722383817,-0.972662320777492,1742294
0.30926482959988,-0.0978157757991485,-0.449118975002207,0.954413493860879,0.281423414293037,2.21780771016918,-2.07786303796781,-0.079527069608502,1767700
-0.0636325227322391,0.328380723412696,2.61016842704076,0.127826373990311,0.515796953737794,0.700321503292241,-0.220606010947334,0.41252306853854,1768972
1.22777722365198,0.257177699121126,0.287508744426743,0.154290166615945,1.12383819569377,0.0583390723264731,0.174157639128384,0.102248161472374,1889409
1.97826108841309,0.370243613788727,-0.189034547914476,-0.73666240485158,0.070771240992562,-0.00687444003272859,0.0131124792602344,-0.0670181235082293,1915938
-0.717600773073726,0.485556321940606,-1.01308249825976,0.0698965809009949,0.260006212866751,-1.21963288253017,-0.0223813980879789,-0.00574246664180269,1916742
-2.39865627543671,2.3368009046825,-0.357511697872535,-1.62609768274585,-0.0935499139860102,-0.0869039813253432,0.473874871563826,0.334383503467889,1919296
-0.523149381820489,-1.01871392022033,-0.945651027099461,-1.07973977630465,0.603046246854033,0.319130252132534,-0.120862201542932,-0.368760255999108,1926770
0.0815381441206973,-0.605214065445333,1.22853070064931,0.640814226904284,0.147536226658103,0.104021821136522,-0.15337583486304,0.458861770705157,1938156
0.703532079542137,1.67730383981273,0.0380441004272042,-0.170279597854564,1.97694409959353,1.40223207203431,0.0632405239263954,-0.402402472683809,1938561
3.38464360934088,-0.62674165702657,-0.239920420230794,0.7768937973561,-0.940902458145019,-0.574790975367473,1.05653472894614,-0.503121156096131,1966316
1.46042798244576,-1.33024354381114,1.83738954289316,0.476408100853898,0.780710265331288,-0.151395288078065,-0.171609677813793,-0.573522902873814,1967281
0.0586395488980799,0.541921385414155,-1.65203936585557,-4.65877495244393,-1.08786326355008,-0.161239081958712,-0.256022220202697,-0.394674894804378,1973544
-1.08935560499136,1.07872156931288,-1.2189263526857,0.498307346305289,-2.55567037481968,-1.09281137282427,0.783243885746493,-0.370446796873923,1975401
0.111593296507843,-1.29773155525018,-1.22541151674086,0.362099728056659,-2.27094466280826,0.560419484520364,-0.240474912066523,-0.581469451635735,1976407
1.55827414654491,-0.21717711726881,-0.652349546667862,-0.0275670516405852,0.920815040364176,0.00628072804500639,-0.294888131006133,-0.015744069395185,1978972
-0.00227365727279404,-0.964897675728538,-0.166365194146812,-0.348344498977533,0.78794005006247,0.162366513578846,0.155778248881908,-0.636572623110104,1979045
0.293814716667328,1.22962799646068,0.426803207751399,1.34210320749913,1.32123585083272,0.305462415612242,-0.356919689085218,0.0635057006499764,1979422
-2.83191112811071,0.368683337446469,-2.44079956544662,1.53227574624795,-1.55844312164856,-1.83879107186044,0.00833486323817572,-0.719388983268138,1980052
-1.10881329010794,-1.14946246221777,-0.398737829384093,-0.328014670176984,0.436051118251676,1.26842760169574,-0.547416153992058,1.3460002819489,2001182
-2.15112117993139,0.195097091990482,-0.885743661771282,-0.409857461446901,-2.05133044196292,2.67965849236824,-7.15462073549115,-0.535502599112093,2002465
-0.171096467094785,0.615907667299892,-0.188060625610507,-0.247272154994045,-0.962496955365786,1.0056079486265,-0.00736770668388442,-0.567232748661658,2004451
-2.85640675206835,-0.310985297977349,-1.00818208835315,0.742946886037357,1.48076238917567,-0.928289373409053,1.13492058870035,-0.400601583734568,2006164
0.186349743749751,0.704961793536433,0.0436368417602881,0.22618394815585,-1.50202425590854,-0.266145828680701,0.0657502210086646,-0.369416436607297,2007309
-2.61306516169907,2.2097937018195,-1.18911767775264,0.291100850083163,-2.15198163783405,0.0297840041004092,0.242229728836345,-0.247392387718251,2009915
-0.0519216707398017,0.820907364748701,1.09790362548314,0.395652488897398,-2.12658254835557,-0.0323094782599688,0.521680791710514,-0.394414453475797,2010259
-0.120380470761709,-1.59043197169353,0.742302751964016,-0.812742229021088,-0.928542939238289,1.39257756557142,-0.392828850259352,0.209714017080048,2010554
0.295702874111379,-0.39478558250476,2.98906347765504,-0.239467487325028,0.0245120323189236,0.371866294986775,-0.43821400767436,-0.0936653285822312,2026671
-1.40552470177711,0.650585802440867,-1.1607019544609,0.654732740727417,-2.3496236329554,-1.18357747795805,0.0365497815184594,-0.230401970383992,2033049
0.841099834545564,0.0880064844757971,-0.397768646699928,-0.287194665418177,1.146914188855,0.0965926451549808,-0.563193676413713,-0.406612123714095,2034136
1.81743844942637,-1.32027834728499,1.1283708783766,-0.685597861733006,-0.589000849064334,0.550763196927976,0.320655721976611,-0.259114642624324,2040495
2.81037411192068,-0.538436661522947,0.240745801687507,0.338340549251722,-2.0362636597733,-0.274271511114435,-2.08597644410652,-0.520435964291135,2047354
0.0395042081250273,0.116190642036422,-1.16191001882129,0.334491850986678,0.541868850285165,-0.0713944993046041,0.438539253251199,-0.388941118162182,2051378
2.45748055205701,0.585234586827401,0.179699295633114,0.271792396638333,-0.0983540435620352,-0.477237579399521,-0.291381136286042,-0.297634140756375,2055667
0.935063583021943,-0.847877221051465,1.42223710283363,0.385174501823726,0.0881429075068682,0.291201378151055,0.0620525076764474,-0.0897078703460765,2057358
0.990745542638916,0.453292778358884,-0.292254587602298,0.131295317837432,-0.480196989377482,-1.04566733447881,-0.818597443572949,-0.473049702156856,2059713
0.20510357613961,-0.970072102981449,0.513074817585753,-3.69695191466913,-1.23971023864292,-1.35113884765023,1.32013467735282,0.216594737011491,2069079
-0.438783633923337,-0.411376154353339,-1.04757071926203,2.85480145109139,0.979273655161804,-0.0573047047229807,0.0773261095208531,-0.0568411154528415,2070958
0.265998825066101,0.359311393555749,-0.107713643978815,0.0128727489072506,-2.46595574484523,-0.122088074306696,1.33287464663154,-0.913550456498058,2072215
-0.766421738180596,-0.959585739002946,0.413543318161416,0.539538528992177,0.947325089976117,0.190315806937866,0.00175702677209332,0.324475431857467,2075832
0.214435123021526,0.995338877502213,0.419356051776693,-0.333251082502953,0.760601146082525,-0.244016736446343,0.374049918532346,-0.432187819471161,2075846
-1.9109680458262,-0.751418726860367,-0.604556293073978,0.470955663064022,-1.89990779581187,0.899702666777668,-1.27392210217938,-0.578169566493941,2076301
0.254904721388653,-0.39637974390849,0.0831183176287752,0.29723265145094,0.898521920501925,0.774172306331599,-0.176156101724228,0.357505670779531,2078198
-0.0805661978322939,0.593081220568672,-0.114822306889072,0.226968811247372,0.746916109567642,2.15271035289841,-1.02737752490695,-0.503858775382224,2078899
-0.362481836013356,-0.672684689688662,-0.877841276685265,0.119525175671327,-0.230416684090972,0.723490573720323,0.808788870999544,-0.32508172058393,2085349
-0.0601397860410739,0.630868837202157,1.50850538761292,0.0897573669874682,-0.609643819742248,0.839979019631696,0.370665577221971,-0.179600028603251,2086044
