"lemd_prg_wavelet.HHL_firstorder_Skewness_250","lemd_prg_lbp.3D.m2_firstorder_Maximum_249","lemd_prg_wavelet.HHH_firstorder_Skewness_248","lemd_prg_original_shape_Elongation_247","lemd_prg_log.sigma.2.0.mm.3D_glcm_ClusterShade_247","lemd_prg_wavelet.HHH_glcm_ClusterShade_243","lemd_prg_wavelet.HLH_firstorder_Skewness_242","lemd_prg_wavelet.HHH_glszm_SmallAreaEmphasis_236","lemd_prg_wavelet.HHH_firstorder_Median_235","lemd_prg_original_shape_Flatness_233","lemd_prg_log.sigma.4.0.mm.3D_glcm_ClusterShade_233","lemd_prg_wavelet.HHL_glcm_ClusterShade_229","lemd_prg_wavelet.HLH_glcm_ClusterShade_228","sub"
-0.441572926241781,-0.476656442192434,-0.000751622603386013,0.0583169583995714,-0.352111103357135,0.143712829246815,-0.0767840327782728,0.895114598498672,-0.307311314007855,-0.310135452200856,-0.682876967809321,-0.243322815587151,-0.182881732936346,1916742
-0.177081534793022,-0.542270040178927,-1.49588738983618,0.688877247703935,0.155591478745442,-0.468133412335957,-0.579286878894085,0.838433269477751,1.58364062462406,0.468613531450938,0.528032339677945,-0.195859909752309,-0.290936559466972,1980052
-0.0892309607895245,-0.542270040178927,0.347654881514324,1.60280737715455,0.201121700989452,0.128382400915457,-0.93467042260071,-0.762415895519693,-0.980068025791024,2.84964260983316,0.076482642672205,-0.142242642157704,-0.269280124492599,1926770
1.31002153333886,-0.542270040178927,0.383977273067857,0.416819813286208,-0.351626476726483,0.0568125034499328,-0.279158752455277,1.32226038072534,0.661585759947351,0.0573668448000064,-1.11811859156673,0.57903901164044,-0.247584986802738,2196212
2.39224551936297,-0.37703495047561,-5.84064331590758,-0.190492548661462,-0.206410358025642,-3.16185486718629,1.69950174614553,-0.0415842828660081,0.0671824660339065,-0.536563652911634,0.12994439678337,4.56969379114343,1.23975506448526,2393207
-0.826350173974539,-0.384861371907707,-0.112659374362765,-0.0830368874453743,0.162245054249913,-0.157803572569957,-0.568130648200764,-0.542310267592023,-1.47848499248804,-0.598949273915394,-0.0154013676367223,-0.610167675718395,-0.343031992208381,2146138
-0.229177128934752,-0.542270040178927,0.115381296008637,1.5985664293011,0.319489121126386,0.0823342688617782,-0.0855050634569122,-6.25257415818661,-0.180155626211477,1.20381274182398,0.330379372249367,-0.216004956113024,-0.25812414158607,2228399
-0.151758472129706,-0.476656442192434,-0.0402965938714752,-0.283936901770934,0.315372630071173,-6.13338012602734,-0.394958025990453,-0.12070175627455,1.87521070523929,0.343779171843127,0.400968084977074,0.101493445278265,-0.324250759470874,2234271
0.807701393186807,0.207780446657439,-0.185789130067897,0.882028308777111,-0.361358246767746,0.121218423889166,0.226320216704715,-1.49869749226158,0.113047728235398,0.570615316427289,-0.265221691134155,-0.138279911049332,-0.251479331724525,2296332
-0.00963103623840298,-0.542270040178927,0.0142702967560922,0.754346377918268,0.445623908866252,-0.322925282317848,-0.688856137243633,-0.230849446440035,-1.22423737470738,1.80180862000305,-0.082970157649345,-0.165659094774954,-0.458889677363895,1684230
0.709223710562988,0.0230698434871167,-0.253501064215808,-1.0246976716634,-0.491740659338918,0.187443716206973,2.82509774853693,0.384346206117061,0.340288319147536,-1.19190119731126,-0.229773216151111,0.0571348819461439,0.397487603483072,1720713
-2.8227171493317,-0.542270040178927,-7.05702647297424,0.273506137864166,4.50162662521187,-2.50989756025683,1.56949552875708,0.219741676710385,0.022369618831595,0.77990289333199,4.10533582814916,-2.36507160538835,2.63520937757543,2186951
-0.116673912059819,-0.384861371907707,0.198549084454248,0.396746758988296,0.201388232933645,0.0428743500959162,-0.493870019536044,0.686129307637591,-0.973888625618991,0.294303373386066,0.156456468170279,-0.159477990134482,-0.274570014567372,2439458
1.46096109446259,0.112571820498639,-0.138063292029952,1.46323432008877,1.7899017480945,-0.0398178645654175,-0.506805384624284,0.143398189087381,-0.481343656246948,1.96013133537285,3.5769051068281,4.31727947614844,1.10933772369214,2135748
-0.389429524674751,-0.542270040178927,0.237829127256958,-0.104493590558644,0.281481659575789,0.497385822711969,-0.0872153477291043,-0.468815466556872,-2.98488720616841,0.590171394763454,0.409490752936055,-0.202984227212107,-0.235665869816547,2141116
-0.738836583180724,0.789890290046922,-0.0060070517595165,0.434081523904742,0.236620734606589,0.0906697671024278,0.597798989073087,-0.885278926936321,0.0661149275521386,1.51649364770679,0.400217566294389,-0.272507959698635,-0.213333201558116,2108003
