"mkm6d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm6d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm6d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ctvper_gradient_firstorder_10Percentile_250","mkm6d_ctvper_gradient_glszm_SmallAreaEmphasis_250","mkm6d_ctvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_250","mkm6d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm6d_ctvper_lbp.3D.k_glcm_ClusterShade_250","mkm6d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm6d_ctvper_original_shape_Sphericity_249","mkm6d_ctvper_wavelet.LHH_glcm_ClusterShade_249","mkm6d_ctvper_wavelet.HLL_glcm_MaximumProbability_249","mkm6d_ctvper_wavelet.HHL_glcm_MaximumProbability_249","mkm6d_ctvper_wavelet.HHH_firstorder_10Percentile_249","mkm6d_ctvper_lbp.3D.k_glcm_Correlation_249","mkm6d_ctvper_lbp.3D.k_glrlm_HighGrayLevelRunEmphasis_249","mkm6d_ctvper_wavelet.LHL_glcm_Correlation_248","mkm6d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_248","mkm6d_ctvper_lbp.3D.m1_glszm_GrayLevelNonUniformityNormalized_248","sub"
-0.235437136435722,0.252266172160607,0.153296166162571,0.505576740236068,-0.690645297078467,-1.66350011661726,0.846893177539188,-1.12885130827641,-0.261760577340443,0.0158421053703826,-0.163211027859589,3.57066879380675,1.70794800291125,0.257353511342721,0.430590084954142,-1.18549870449814,0.291238803277442,-0.214185515343464,0.488303571544311,1085983
-1.80445627380473,0.870713381404351,0.0286983039450494,0.680545523913384,0.912754211736179,-0.0511888647376982,-0.653487196227487,0.253049882855819,0.549955012205307,-0.858247149825437,-0.127450516173204,-1.23388578853269,-0.292575717650905,0.54080202617384,-0.812814465684115,0.259595665496323,-0.208568822970712,-0.275771868492001,-0.457378819807345,1125173
0.994240978681917,-0.578637411249958,0.040891891211073,1.98547794932631,1.2892312481596,0.0993327299737761,0.753295894778157,-1.35812115008458,0.384380575571481,1.77112991594406,-0.10452659832479,-0.11663311393162,-0.353502745472897,-0.0319416940390951,0.773399916643602,-2.27197979549771,0.72886819046693,-0.177371970372891,1.57396115178908,1154608
0.886005731255641,0.360964464776608,-0.398716262503197,1.17157216799584,0.832124336303446,-1.1240794216114,0.88511623770253,0.379609109368309,-0.144955734354911,-0.119052065307708,-0.0648993317715322,1.21599599794367,1.58671960688984,0.549455654965446,0.932968202818005,-0.894472444781017,-0.322589041313235,0.16221460173525,1.58039721088231,1181124
0.988443806500489,0.409168975411767,-0.853414882495872,0.178517188339918,1.28707991713214,-0.65170878938763,-0.605080292526009,-0.589485693881988,2.70904995888652,-0.481428769758493,-0.145589948907075,2.17796650980841,-0.20192670110841,-0.53382054743109,0.483510561277666,-0.5908822740059,0.641293374508124,2.52915594417215,0.508294486323234,1183075
0.579012773024728,-0.475419912001225,-0.0331069466142843,-0.255913104488246,1.15050589638227,-0.0211044008576357,-0.500506811092074,-0.917967226875694,3.65526824950463,0.27629413978159,-0.187718777751267,0.577205524164465,0.335406653109214,0.257330382145145,-1.01932942833036,-0.52236706012749,-0.20330510763384,0.800281118007932,-0.377322652444011,1232870
0.0668402267929177,1.39836449603851,0.0181377193027161,1.1960896303754,-0.804835096206777,-1.01761405074371,1.90582993728902,0.397721713721792,-1.29640584501281,-0.533778645389151,0.0741117781414377,0.0339386266083992,-0.0380846568129182,0.803945107416329,0.342991478838645,-0.268078477229887,-0.297504426328772,-0.702600870324441,1.88027864874794,1279943
0.403095860764056,-0.689888886201251,-0.619879939276221,0.360851109589318,0.140500776938459,0.545417584085671,0.510554380822997,-0.290040060085203,-0.456034025438206,0.0412918027578702,-0.0743295183454975,-0.592882381387361,-0.527004173189281,-1.00391316629018,1.00866977045831,-0.948193951103522,-0.219810733979411,-0.196713159291888,0.359962516227588,1329352
0.332588642298727,-0.840162925311728,0.0915755379309572,1.17716741113094,0.970763347694461,0.290611649113109,0.69902568562892,2.11033584055842,1.43866102103166,-0.3371789917031,-0.0934006191531722,-0.811838892687986,-0.200796199343822,0.645109255833249,0.709820405516005,-0.871990867397221,-1.27541716292382,-0.015428289256908,1.80511798236061,1330263
1.10779451412643,1.07208866914649,-0.370309537699553,2.2945788971192,1.48518477923684,0.926833523210532,0.495529779793393,5.24501293940105,0.471430978294457,2.77727042251111,-0.405554156980151,0.668099620303806,-0.496162924500936,-0.605092723061136,2.46000069166983,-0.401019563046259,-1.80786800087396,0.130019267831216,1.41644875175077,1364384
