"mkm2d_ptv2_original_shape_Elongation_250","mkm2d_ptv2_original_shape_Flatness_250","mkm2d_ptv2_wavelet.LHH_glcm_Imc1_250","mkm2d_ptv2_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ptv2_wavelet.HHL_firstorder_Median_250","mkm2d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm2d_ptv2_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm2d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm2d_ptv2_wavelet.HHH_gldm_DependenceVariance_250","mkm2d_ptv2_lbp.3D.m2_firstorder_90Percentile_250","mkm2d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_250","mkm2d_ptv2_lbp.3D.m2_gldm_GrayLevelVariance_250","mkm2d_ptv2_lbp.3D.k_firstorder_10Percentile_250","mkm2d_ptv2_lbp.3D.k_glcm_ClusterShade_250","mkm2d_ptv2_lbp.3D.k_glcm_Correlation_250","mkm2d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm2d_ptv2_lbp.3D.k_gldm_DependenceVariance_250","mkm2d_ptv2_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","sub"
1.01806690669307,1.37792999372443,1.35928819143333,0.205015323250522,-0.247359078871502,0.487414161611861,0.239405986681778,-0.694165426972028,-0.447977373485578,0.801934662121788,-0.390200568649183,-1.11236164725198,-0.0672114415294323,1.54532657251894,-1.3766917071508,-0.157139829251218,-0.628922818279492,0.76349265893379,-0.14405483013386,1085983
1.23435282731084,0.23240611901754,0.515609184917156,-1.05137478650116,-0.209469600405105,1.07117108109789,0.282247331970225,0.0271014453528268,0.166466550859813,0.395648823838085,-0.433885306625188,-0.0712446540551268,0.707815592520617,-0.201070463521263,-0.435545867772495,-1.25056525339461,-0.175884397475903,-0.858089538539047,-0.816171375262613,1125173
-0.162581048667446,-0.539354981104675,0.844982238688766,-0.654532021336539,0.820161733574539,0.672704662151421,0.237550923735504,0.961414962791427,-0.709276934711276,-1.05320901621,0.98186250166849,0.0171663507699087,-1.33800624407754,-0.664859149986001,-1.53930720723471,1.75758094488251,-1.31132840432351,0.853843924771625,0.173626935249958,1154608
1.28049653327086,0.952066697046514,-0.341545350154414,0.270431433104359,-0.323059939524826,-0.203689049511007,-0.0494950708913018,-0.0396924798806676,0.531586214413057,1.08547316570607,-0.281062943629021,-0.693728151180952,-1.38038215382203,0.277872642963072,-0.434627175586167,0.907453579550462,1.37649212003545,1.57072817426522,-0.890476620372814,1181124
1.64129793827272,0.730707021701294,0.596128686618863,-0.525299686094008,0.551851125224872,0.772604683019495,0.542440050820399,-0.547263423113231,-0.542160740552378,-0.261056548876518,0.300255069610543,0.92834911783933,0.912615433471178,0.147495138438381,-0.891475010443976,-0.611837336270986,0.325119083332151,-0.0177291150056207,-0.0395119463993864,1183075
-0.458228363792898,-0.388228755804,1.11121034093099,0.05467446032599,-0.851788458702262,-0.0512622936411312,0.195756483386591,-0.553254107330254,-0.297203538468605,-0.262870236528393,0.658333167142317,0.804121544774854,0.617984111622905,0.0905545312947979,2.22020917028416,-0.177800733102782,0.175966110438564,-0.829253449606676,2.72144401715369,1232870
0.1396104376246,0.153430801556624,-0.230370002229731,-0.0779399189691026,-0.246328052567014,0.285145802277431,0.196081911191433,-0.383619668908636,-0.0316054950464983,0.298301640033426,-0.479789324562906,-0.647673064274517,0.439837175121409,0.0502444014105517,0.258353715747668,0.441296755996515,0.146814471360349,0.967074090147011,-0.0682191277769035,1279943
-0.209564862005007,-0.552993831554433,-0.498283701647686,-0.302938716734364,0.158265954432646,-1.16202517429396,-2.16849481534608,-0.66371456632436,-1.00535378791954,-0.734011707489556,0.434094495183912,0.462176268125337,-0.0308055445186101,0.439294402113913,-0.306891676957424,0.946694056369022,0.151545913016846,-0.0878070108660325,-0.612347760573106,1329352
-0.0507225658878753,-0.603327620828842,-0.529849243552295,-0.203311980156016,0.746310200589843,0.221889837853345,0.0622314038710696,0.987068628134953,0.823472529899879,1.43689537442709,1.07551986093798,-0.400237595376114,-1.22386871053353,-0.541468084037512,0.508902685306428,0.680324538954531,0.444549817451016,1.55901410171338,0.478849111601981,1330263
-0.827246529542077,0.167508266395981,-3.02761796108079,-0.225056934896358,0.000151187676271546,-1.84379858480679,-4.34730335993164,-0.504904986794989,-0.838899632443585,-0.632569967665888,-1.14927245702797,-2.36697672970568,-1.84182131890867,-1.93357827146165,3.40170382154243,2.26566039709373,1.07500807112993,2.03192099465898,0.673772844330116,1364384
