"mkm10d_gtvper_original_shape_Elongation_250","mkm10d_gtvper_original_shape_Flatness_250","mkm10d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm10d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm10d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_gtvper_wavelet.HHL_firstorder_Skewness_250","mkm10d_gtvper_wavelet.HHL_glcm_ClusterShade_250","mkm10d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm10d_gtvper_wavelet.HHH_firstorder_Median_250","mkm10d_gtvper_wavelet.HHH_glcm_ClusterShade_250","mkm10d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm10d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm10d_gtvper_lbp.3D.m1_glcm_Correlation_250","mkm10d_gtvper_lbp.3D.m2_firstorder_Skewness_250","mkm10d_gtvper_lbp.3D.k_firstorder_Range_250","mkm10d_gtvper_lbp.3D.k_glcm_ClusterShade_250","mkm10d_gtvper_wavelet.HHL_firstorder_Mean_249","mkm10d_gtvper_wavelet.HHH_firstorder_Mean_249","mkm10d_gtvper_lbp.3D.m1_firstorder_Median_249","sub"
1.02769013153375,1.31168292717136,0.314258243728777,-0.129255374193315,-0.812928818451032,-0.115805959793269,-0.0775861378529751,-0.722809402708244,0.418368289473928,-0.0544608245479886,0.638914323978281,0.246409108868473,-0.595478082456667,0.562022316804822,0.426381950749305,-0.436330397620099,1.04228070588104,-0.36083683138391,-0.0297368495301128,1085983
0.903315011727641,-0.684619025977092,0.50717963854323,-0.0656841515877851,-1.11856916490168,-1.03759506936968,-0.599619376336484,-1.03586326827543,-1.15247406079501,0.0463990092906661,-1.37799599963245,0.181139878679707,-0.366596622521599,0.443830301828222,0.53905546121721,0.546226080999151,0.442614411912751,-0.644912940714953,-0.0297368495301128,1125173
-1.09125817683295,-1.6945783928603,-2.14886315463597,0.367087107934227,0.521931450068855,-0.0904065422523036,-0.0910048273180805,-0.0772332754570501,2.31733968233082,0.52686486252905,-1.44342060208898,-1.70430201234877,0.58014633609109,-4.35557089943901,1.63616856817805,1.7957830860907,-0.553682109725905,2.11518797760199,-1.17163187148583,1154608
0.128547106063381,0.978025873237056,0.755573408250548,-0.156951803067883,-0.492231830323899,0.306608076490745,-0.501300008425524,0.55850623273191,0.177379588657274,-0.208696465375646,0.257258890748591,-1.27289857988874,1.38957408865346,0.301241574848694,-1.05811780216424,-0.0710855327270973,-0.194913320703895,-0.474463839594095,-0.791000197500571,1181124
1.3884677017123,0.612247159021528,1.34345475288598,-0.157452655072206,-0.684057305211736,0.545174023639573,-0.218636164794478,-0.755773162762118,2.74271057029566,-0.069405847424755,0.189331843063122,0.680463647462985,0.544952652021183,-0.0621841985533068,-0.413640246082812,-0.652011695949056,-2.8196083814721,2.28169164959511,0.350894824455124,1183075
-0.515882743954256,0.174462190666563,-0.696295665628037,-0.14820073277546,1.16884364223204,-0.896665677740625,-0.20744713743567,0.108573998344894,3.42187557339231,0.0774469262418686,-2.38975610636088,0.473424372278365,-0.520644904635058,1.09859350827364,0.342017984303653,1.73941045301065,1.70054163003235,1.5534361906948,-0.9813160344932,1232870
0.0607759317154871,-0.314533799260688,-0.249319338888688,-0.0549981043677483,-0.809506638321938,-0.272181752773779,-0.176531728625998,-0.46444228744181,-0.715363740478965,0.0162144567346438,0.18862870902107,0.0268928856016912,-0.134142990004889,1.09032059939943,0.219392156639191,0.0973284079829353,1.46285345916597,-0.551119281727272,-0.41036852351527,1279943
-0.201139121923733,-0.906227840114156,-0.319774263475344,-0.0249670148862755,-0.637505703490506,-0.800312346294702,-0.327983359796343,-0.654930996319281,0.513403617842991,0.330498247688355,1.14900535531648,-0.0527601452811288,-0.962346581967787,-0.941341153850205,1.05824529241993,0.281841656514028,-0.482079219980443,-0.236299572735527,-0.791000197500571,1329352
0.300674203552877,-1.04583905399901,-0.0453523306777386,-0.0438628210855202,-0.367787423858377,-0.365057140255052,-0.170072982701662,-0.0413014605230438,-0.269636714971131,0.0679438948951071,0.650349558069751,-0.988999986727861,0.715654476224761,-1.80262390634893,0.615291485036716,1.89525393684965,-0.0562850300277605,-0.197060969973947,-0.791000197500571,1330263
-0.778798785706111,-1.81078084550867,-2.98129021139711,-0.16451484955271,0.169547994525236,0.434132584436156,-0.0576405375868186,-0.611702053237898,2.80477746167375,0.219749134376169,0.393391460826219,-1.4422905113953,-0.486045681451463,-3.33348057945758,-1.74261560601852,-1.29588176005556,-1.25657832422604,1.87391199068941,-0.791000197500571,1364384
0.550834506291019,0.629068428428744,0.549252152214444,0.0354416222052408,-0.707749741416739,-0.614385731242965,-0.28467334857651,-0.45456013046906,-0.717210366411601,-0.53776389417825,0.143719866911115,0.791003495885605,-1.05129778703543,-0.978591633530589,0.62988122995856,3.03771687265139,-0.615769590348321,-0.139945505321703,0.73152649844035,1386095
-0.929661778444626,-1.12689880153666,0.378927618954094,-0.129327524695338,-1.01525409296252,-0.793469175680116,-0.551202710503003,-0.987425720918098,-0.630227012730903,-0.0302781918869705,-0.218454791796941,1.13262450028133,-0.512443808352744,0.0756865423878463,0.591315915197313,0.248213937107537,-0.0473764398741421,-0.592209435516906,0.73152649844035,1458656
0.705670136509656,1.51968160629526,-0.114892801034889,-0.194384802594895,1.42072802513418,-0.518717929128099,-0.23861301475415,-0.0825286591258095,-0.0397996299632955,0.0844580507016599,0.0522057142946212,0.565458159336716,0.34621306085135,-0.505885218417466,0.726253188726853,-0.492895432369763,-0.364951000342778,0.106910679132064,0.350894824455124,1485662
0.275885909030906,0.567426327208087,0.859605840975218,-0.0717749260367314,0.210433692576454,-0.835726690329447,-0.257231614584614,-0.0945180466703131,0.317996606558653,-0.0290773666349941,0.373364613769826,-0.434257067648279,1.92739431057485,-1.26610741225279,-0.386067301855822,-0.520935426722145,0.350735083135048,-0.298247749880104,0.350894824455124,1497807
0.100023363668544,-0.0310849832723612,0.250758300322073,-0.133189104232514,-0.306789032529496,-0.786396761960473,-0.352925128260414,-0.578595499302601,0.907432681469974,0.0486193332750382,-1.18999739571094,0.357406029276173,-0.743469391378001,0.170394679064567,0.236144664506082,-0.751421393515677,-1.38399416660637,0.483263585588378,0.73152649844035,1501387
-1.34544525662363,-0.502271961202471,-3.06273833513087,-0.675441383130508,-0.70673250880953,-0.816847165371875,-0.231897853315275,-1.04000431927498,-1.54805615221699,0.221093794620096,-2.47238468429006,-2.54939952262145,-1.01240845909649,1.60912568025409,-1.00996869843631,-0.702915206977672,1.60609552569336,0.0673957006806411,-4.59731693735288,1518948
1.51096136027969,0.666429207101459,0.382455400074912,-0.0626742431172178,-0.94815220401108,-1.09473621479918,-0.383057772998811,-0.639713558056833,-0.98483141526123,1.24264119989607,0.46423182971775,-0.249399253885015,-0.718462469619263,-0.57097543576476,-1.42499655995475,-1.08271754488804,1.13407978634718,-1.40719149088575,-0.0297368495301128,1526417
-0.131026322266124,-1.03519235787732,0.265749811962154,0.676432428932201,-0.0404420020581479,0.327032105514142,0.710076368905805,-1.05311795200817,0.742942445145691,0.320661424219073,0.00294983340725007,-0.52068084552754,0.145764104417631,0.849816458829659,0.563170085388701,0.242318032867869,0.249456052561637,0.257132210740989,-0.60068436050792,1565177
-0.149223694264323,-0.6682692177958,-1.65467761196475,0.0420961606721555,2.03170773036458,-0.878949361149665,-0.205706125405003,0.921078761478862,-0.473704772980799,0.0949681720268946,0.149239577153981,-2.4733788120263,0.850740368517857,-0.33063518917988,0.208244976848522,0.0889122597472588,1.07690141897309,-0.697060062728231,-1.55226354547099,1606693
