"mkm8d_ctvper_original_shape_Flatness_250","mkm8d_ctvper_original_shape_Sphericity_250","mkm8d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_ctvper_log.sigma.2.0.mm.3D_firstorder_Kurtosis_250","mkm8d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm8d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm8d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm8d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm8d_ctvper_wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis_250","mkm8d_ctvper_wavelet.LHH_firstorder_Kurtosis_250","mkm8d_ctvper_wavelet.LHH_firstorder_Median_250","mkm8d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm8d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm8d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm8d_ctvper_wavelet.HLL_firstorder_Skewness_250","mkm8d_ctvper_wavelet.HLH_firstorder_Kurtosis_250","mkm8d_ctvper_wavelet.HLH_firstorder_Skewness_250","mkm8d_ctvper_wavelet.HLH_glcm_ClusterProminence_250","mkm8d_ctvper_wavelet.HLH_glcm_Correlation_250","sub"
1.40288253780765,0.0158421053703826,2.72926726258597,-1.33248385635607,-0.274644693201623,0.672406247408819,-0.638871626429642,0.857957069436343,-1.14498080005281,-0.680823775726388,-0.372172816198153,-0.307574138215915,-0.17076320905489,0.341811097435666,0.841484768774866,-0.370707626444169,-0.973253595831795,-0.300486040789747,-0.860142092072909,1085983
0.200657181245088,-0.858247149825437,-0.454629375639627,-0.278388664005124,-1.7652478142864,0.424848768283413,-0.855776634652972,0.49532657336788,-0.318813752897192,-0.590154489602975,0.200005374860078,0.378977843063983,-0.132489455447982,0.89475513427248,0.552535036091206,-0.436131027527805,-0.29636948724409,-0.301923058048918,0.535296000955311,1125173
-1.31277195749427,1.77112991594406,-0.218663479458281,-0.110645675179445,1.0369457944515,0.136262384096565,2.20054421378341,-0.727314102272183,-0.156370861448186,-0.631686703805688,-0.303517963664441,0.0317299034594777,-0.1001411879896,-0.586611675256455,1.05953561528846,-0.727193936375334,-0.929286462644526,-0.259842230396659,0.409602118322616,1154608
0.850921800261826,-0.119052065307708,-0.430769164439457,0.591070996181062,0.926746564849801,0.376894026502483,0.136329169035982,0.141932285149336,1.03265440020287,0.0700796259983704,-0.0338339549559976,0.0107945691084122,-0.0456731708553862,0.418099401687726,-2.3247172925008,2.02481460157962,0.462607247790197,2.06224599547487,-0.113168241093792,1181124
-0.460845108394831,-0.481428769758493,0.311363177183338,-0.396138251612489,1.03004500481697,0.6387191333353,-0.721809626098298,-0.525710184471335,0.0756486110306438,-0.576587597145877,1.11671124965719,0.245268421175168,-0.146798165027367,0.466590194566173,-1.61079234129456,-0.522301599659834,-0.0115768159622213,-0.239835467294472,-1.15533652162425,1183075
0.0637789562715629,0.27629413978159,0.00864249623029613,-0.938672954266482,0.522171675951583,-4.76203353931048,-0.41297085023952,0.501889682599209,-0.569462848519783,-0.69201438432533,-0.752426816517221,-0.703645162726051,-0.195265046103014,-0.362953143645008,1.25346966923069,-0.809678218363508,-0.577743002642021,-0.303647988766792,-1.00593656377951,1232870
0.346969164738446,-0.533778645389151,-0.321861129288066,0.939253077591638,0.127735905399899,0.489331281066525,-0.64113273538732,-0.890006232687915,1.34998409646993,-0.192028763417322,-0.922279911008654,1.07215527632191,0.0928118216357142,1.32730170339913,1.43654862732469,-0.534963452795441,-0.306835304102917,-0.315752001770081,-0.331741262021146,1279943
-1.00254485212489,0.0412918027578702,-0.380389247819877,-0.718118307409231,0.372548763279945,0.352389456681757,2.4963654192963,-0.415283063342604,1.56537574602143,0.675538169892294,-1.63160778776917,0.543466409212497,-0.0748317570355276,-0.692287628578236,0.0555848544894274,-0.627689865418846,-0.228427973030311,-0.219271143756596,-1.40797459303857,1329352
-1.39734278488104,-0.3371789917031,-0.434979251831744,-1.09645201568001,0.293329451303125,0.0425445340202965,-0.270259042902768,0.389162402837605,-0.442986627303435,1.0195173690053,-0.202324049435354,-0.300668612960978,-0.0896211075999812,-0.786913218903974,-0.280800888562092,0.0846253618771093,2.13643426946692,-0.129105297739774,0.733893471571849,1330263
-1.21982328972274,2.77727042251111,0.448432511641211,-1.22594594322575,1.17368410622465,0.853190140979416,1.17738088714004,1.06088711078091,-1.26330547533061,0.098476080293229,-2.75412060983349,-0.929911097203825,-0.375194963769709,0.956657183537575,-0.0417869239049558,-0.531423041616302,0.856228549037007,0.247353177256266,-0.555645616020439,1364384
