"letm_prc_max_250","letm_prc_energy_250","letm_prc_v27_250","letm_prc_subvol_x2of2_250","letm_prc_subvol_x1of3_250","letm_prc_subvol_z3of3_250","letm_prc_grady_250","letm_prc_gradz_250","letm_prc_m111_250","letm_prc_m210_250","letm_prc_m201_250","letm_prc_m120_250","letm_prc_m021_250","letm_prc_m012_250","letm_prc_m102_250","letm_prc_m300_250","letm_prc_m030_250","letm_prc_m003_250","letm_prc_m040_250","sub"
-0.943728804582301,-0.559426234180886,-0.94319318170483,-1.51604899288968,0.421782503011249,-0.289559579915383,-0.032135503569088,0.445320180145064,-0.0598712299194196,-0.0578142663658448,-0.107493978810023,-0.119409999739518,-0.35691191363009,-0.0915077416584529,-0.216360549339759,-0.0311260993181703,0.18739701540117,-0.33097550033948,-0.470673708450336,1085983
0.430881916352894,0.753788059956256,0.301326352666267,-1.28819447720195,0.534570557365075,0.481286091774007,-0.541721505963586,0.66599833412841,-0.238134136363328,-0.193530832069534,-0.329839058426294,-0.0211546807976273,-0.285553462689897,0.0224745224269323,0.0468394291138769,-0.0762214542025482,0.148904036046829,-0.35420278871606,-0.439379335195833,1125173
-0.334068936678063,-1.31864163016603,0.301326352666267,1.03494637447436,0.676196825602189,0.182569812735566,0.678075623592773,-2.19079192707169,-0.149857055029126,0.124272027202412,-0.125686629423889,-0.500605753381087,-0.422385583114324,-0.0121903559058603,-0.145111850393083,0.133976596315392,-0.0384773186944811,-0.253872714553999,-0.320951873403113,1154608
2.07955044328326,0.0201307008450221,-0.923802089443653,-1.4743076420696,1.05022569407178,-0.749483845651454,0.665396181059389,0.371994830537894,-0.185359330965313,-0.0335936442062868,-0.172441004772382,0.129036249808102,-0.300719709679283,-0.164969705939555,-0.230692990639773,0.0732848913184295,0.214441717878564,-0.243801613972148,-0.380678248604832,1181124
-1.40580687055082,2.80605852083314,0.301326352666267,1.11864228067792,-1.17984473042311,0.143455161488897,-2.10904939954142,1.6178472301306,-5.812551826359,-2.36755130756353,-9.8694592742764,0.57909691492831,3.80965454660714,9.7237081695744,1.52494549337472,6.31990555185966,-0.215445086659431,1.96594503550902,7.78449227375576,1183075
-1.19836419655772,0.0706058734048142,0.301326352666267,-0.776530809021192,0.534217444641828,0.600362725904709,-0.901940990802103,0.261001782647528,0.119438273545803,-0.0901160483491176,-0.0928217937955954,-0.0583188047020073,-0.305350466055382,-0.0661223777165792,-0.120454749060013,-0.204553237886985,0.162672719171311,-0.44695857403168,-0.513404684963549,1232870
1.74992027651573,2.42587828182114,0.301326352666267,-1.58395496131781,0.685649829067215,0.193534441531089,-0.921174962377445,0.744613324823439,-0.0196652063901855,-0.216721337339309,-0.234043468837412,-0.275733590131355,-0.350121098514894,-0.136480852526505,-0.293472197292607,0.197651224685295,0.254105826171829,-0.356978460708894,-0.4811540898717,1279943
0.253556507435954,0.311375389186635,0.0123153715984909,0.294909358521909,-1.08635750120927,-1.12903770444889,-0.477336076376802,-0.986941157711703,-0.535221779752758,0.735068671731363,-0.500740992253417,-0.532452046072385,0.302703986690861,-0.126172035502049,-0.13414288726495,0.319691912997485,-0.286734417634082,-0.300665710114901,-0.341377427429773,1329352
0.0599096537926191,-1.14016575968982,0.232999623310587,0.792089649577667,-0.475292681466605,-0.611551510414787,-0.386196185420455,-1.15731274592841,0.00067317687259027,0.605160002615068,-0.413996105817678,0.325687699137186,-0.202411965205061,-0.118151880290299,-0.680856268660108,-0.0712365402289576,0.208395052432856,-0.4157908284577,-0.389805952658297,1330263
1.63417838962278,-0.544607215100655,0.301326352666267,3.15184123758343,0.859267923698043,2.63806750435253,-3.69679327552224,-5.12535097201929,0.0555972468817605,-0.117737743058043,-0.187383647488902,-0.167753408715191,-0.316985607350776,0.0250276274009283,-0.336769314068492,-0.244125729042079,0.179628947722805,-0.401065560758873,-0.499014129035712,1364384
