"mkm2d_ptv4_original_shape_Elongation_250","mkm2d_ptv4_original_shape_Flatness_250","mkm2d_ptv4_original_shape_Sphericity_250","mkm2d_ptv4_original_firstorder_Minimum_250","mkm2d_ptv4_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ptv4_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv4_wavelet.LLH_glcm_ClusterProminence_250","mkm2d_ptv4_wavelet.LHL_firstorder_Kurtosis_250","mkm2d_ptv4_wavelet.LHL_firstorder_Skewness_250","mkm2d_ptv4_wavelet.LHH_firstorder_Kurtosis_250","mkm2d_ptv4_wavelet.LHH_firstorder_Median_250","mkm2d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm2d_ptv4_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptv4_wavelet.HLL_firstorder_Kurtosis_250","mkm2d_ptv4_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ptv4_wavelet.HLH_firstorder_Mean_250","mkm2d_ptv4_wavelet.HLH_firstorder_Median_250","mkm2d_ptv4_wavelet.HLH_firstorder_Skewness_250","mkm2d_ptv4_wavelet.HLH_glcm_ClusterProminence_250","sub"
0.396798371672479,1.06854900054944,1.30576548099094,0.666146007359998,-0.219716704243789,-0.130462448314722,-0.459094749884458,-0.795981135880954,0.195060705340894,-0.885299366557648,1.5528034779398,-2.1080808140226,-0.000338829011836138,-0.901076869104155,-0.227313763222579,-1.33068767334095,0.445887883875749,-0.724420256357177,-0.368437791087469,1085983
1.04086115749819,0.354501163226146,0.429056827880961,-0.569191553761625,2.13718758373705,-0.286693364202124,-0.43872816629056,1.8005048675562,-1.76222653689246,2.77315413281363,0.323354208952764,1.06972352913705,0.083561527467159,0.166536366595856,-0.0782135857433583,0.273388298835908,1.85141132737858,0.061218793027662,-0.354781616725166,1125173
0.835405299220606,-0.0765557024615884,0.533469221961684,1.08655592457929,-0.314019031386023,-0.516306272830972,-0.250143717194386,0.0808752307419125,3.06331770960233,-0.942266604616863,-0.740605134743852,-0.0275212532260597,-0.223835750422422,-1.1739210250393,-0.326986366728726,1.8138127462206,0.462419008250078,-1.15450353037678,-0.280468026226594,1154608
1.39616034322812,0.940097272090689,1.0127534297702,1.18603515020943,-0.298469879541116,-0.598439665885648,-0.357165812491311,0.668198419741642,-0.135876055079086,-0.254365239570517,0.409152756549703,-1.11677171700574,-0.167113846389514,1.45570487981794,0.515690591387503,1.87986520284666,0.206789575283789,0.443085002018057,0.809625241499084,1181124
0.480265147760848,0.263638859654381,0.187453347958989,-0.411297815587109,-0.311649753421932,0.135743949316415,-0.455342362226289,-0.814972056904333,-0.0955285501880282,-0.966154190122549,1.93855016420752,-0.937972324009577,-0.142743921708732,-0.131874600290768,-0.267645918098975,0.675707242625754,-1.84709717713981,-0.823300710902954,-0.340300950081038,1183075
-0.747701148831566,-0.783737688736107,0.711392666380653,-0.0831590292581822,-0.317972348070951,-0.0135658224405863,-0.450753995921677,-0.736906178015971,-0.721677235925972,-1.0218255737178,1.12614330881927,1.58667559754667,0.0050191481856813,-0.502209014610507,-0.282992525999928,-0.374224020904003,1.27672804505703,0.831200493347007,-0.350262393236843,1232870
-0.176362121052602,0.217784317271122,0.616908983387075,-0.0357876561750843,0.499029510134148,0.0230442407250424,-0.42639678860657,-0.0438958495635036,-1.4977101291535,-0.258758217994161,0.758222218969676,-1.06579322347244,-0.104975602542988,7.57703811634854,2.79257683111321,-1.09094166021174,0.667595921076709,0.581399634614899,-0.392858711375503,1279943
-0.237164595360414,0.0872473650047468,-1.61085866311944,-0.77526938474948,-0.279949715982161,-0.706915815751687,0.256632138669224,0.246139006087483,0.0504004839769162,0.652464083732731,0.0433494908059841,-0.225127303594605,-0.22700221196948,-0.883597088093036,-0.250648159726367,0.30105438418376,1.57613218588079,-0.775351465344968,0.130610259636186,1329352
0.299224322918621,0.336280957137563,-1.35760436662229,-0.344016782646214,-0.256900709242434,-0.818651368387258,0.498315446919433,-0.201362307865961,-0.12647416522493,-0.0242032973477552,-0.464208474652465,0.232717683797016,-0.18064080045368,-0.467117745438295,0.0306640515871624,-1.60895669155208,-0.807371237311792,-0.688866680308937,-0.238565952106913,1330263
-0.761302649436175,-0.144506452321763,1.13075821350784,-2.34089284224591,-0.314223002689605,0.548542753605234,1.83219387376813,-0.923469506925273,2.1753447948006,-0.589268324763304,-1.29075066579984,0.33069057147445,-0.229885501681915,-1.04908372351666,-0.295472783549629,-0.38421929234227,-0.619611736357557,-0.981793177665351,3.67073846678552,1364384
