"mkm9d_ptvper_original_shape_Flatness_250","mkm9d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm9d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptvper_wavelet.HLH_firstorder_Median_250","mkm9d_ptvper_wavelet.HHL_firstorder_Median_250","mkm9d_ptvper_wavelet.HHH_firstorder_Median_250","mkm9d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm9d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm9d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptvper_lbp.3D.m1_firstorder_Kurtosis_250","mkm9d_ptvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_250","mkm9d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm9d_ptvper_original_glrlm_ShortRunLowGrayLevelEmphasis_249","mkm9d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_249","mkm9d_ptvper_wavelet.HHL_firstorder_Mean_249","mkm9d_ptvper_wavelet.HHH_firstorder_Mean_249","mkm9d_ptvper_wavelet.LHH_firstorder_Mean_248","mkm9d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_248","mkm9d_ptvper_lbp.3D.m1_glcm_Correlation_248","sub"
1.28773345349569,-1.48987318467459,0.607467099729188,-0.496426630145917,-0.541981306486444,0.102202397779996,0.236741932350857,0.224274393293975,-0.255456706728509,-0.0724207008186085,-0.0503196549695573,0.481591426133307,-0.32779561780234,0.63894650836325,-0.861283103797737,0.0275910051261989,-1.0558973055847,-0.195635392081932,-0.81849932301916,1085983
0.0020267008965909,0.28561301192371,0.0671630784996292,0.610798973045046,-0.457725962244916,-0.146269390982753,0.372731235097991,0.306437756552898,-0.39970392113438,0.308525955303627,-0.821307416144486,0.00488735969419674,-0.704679575147467,0.514650589589658,-0.222507305977474,0.35085082157994,-0.67898486492145,0.4174065186983,-1.18849037194321,1125173
-1.05817960667768,0.575684832647484,-0.183101126236011,1.24911660232096,0.917206676719489,1.3304257416024,0.721013865112983,0.265698618209305,0.0316030699391209,-0.726115526268537,-0.634323976570008,0.476038189328872,0.126175109212371,-0.259765253444174,0.199776971601129,0.397790468665117,-0.602743143859526,-0.322533095103422,2.25767259053284,1154608
0.780671015151353,0.507597638612866,-0.149951291948952,-0.423527657765455,-0.491756323517023,0.058180558672641,-0.264127096312237,0.0522883334262638,-0.0913269919048977,1.14106190473976,0.113195923516757,0.894648784838938,1.57908087364202,-0.457355274702713,0.245401843766058,-0.915756567617533,0.35712084744604,-0.350340344601052,1.36463894538057,1181124
0.406249523139593,-0.762689858354411,-0.0892485750512396,1.68969266047415,1.18175175313855,-2.20176963983188,0.857267492799237,0.467707358714052,1.5393483719169,-1.17738287763859,1.90303481328613,-1.41042879736413,0.304689598052848,-0.255342519350251,0.269256249165083,-0.902950499246525,1.19334179432042,-0.453878883245056,-0.0124723942026426,1183075
0.132815037026108,1.47976507411526,-0.161144908512459,0.464523397205476,-1.70415694447279,-1.66957269958052,-0.0127303373940984,0.342511530916297,0.754011244354767,-1.78766840675999,2.26533448319184,-0.230307850262574,1.73354018123888,-0.0978870842901301,-2.44545130598154,0.865641334651088,-0.470785828807918,-0.462629553408395,0.170149574497066,1232870
0.0528274881475076,0.196903800754331,-0.17858698072266,-0.698580632092418,-0.589391848384912,0.201201272190082,-1.76830223251377,0.0474115089283474,-0.337337619995239,2.19444101520981,-0.221590542187178,1.43254669420292,-0.346897485841228,0.409014297787105,-0.599880397065496,0.751032189563546,-2.16515732704202,0.326914920060866,-0.529617426217603,1279943
-0.782064036551383,0.20101419312729,-0.18936719985143,0.433544167508277,-0.0902581047207346,0.48063448131382,-0.697898495306604,-2.26365823156678,-0.0742291885840377,0.389408627809158,0.18769844820918,-0.0489024576440128,-0.134077869544755,-0.416418312415553,-0.0893389342668357,0.206511207114215,0.118770317943502,-0.485709485878791,0.577414358970713,1329352
-1.36273625294635,0.407956593234698,-0.148590057371652,-1.27423122229473,0.188536142973813,0.138322196556551,-0.412802590235942,0.0723049160699954,-0.29775597126486,-0.908116426647155,0.48697372543648,-0.408851663079922,-0.453103254781654,-0.380653798057689,-0.329436361102886,-0.256205407275658,-0.0423079641482381,-0.186425303515397,2.03080305678401,1330263
-0.797302960312305,0.929546863174839,-0.195947764953341,-0.818226892559813,-0.133518018247339,-1.48373528928455,-1.14705166018977,-1.68273547400783,0.378698981460234,-1.59792143362001,-0.921960387873403,-0.370382556132542,0.518799112950852,-0.469456820989106,-0.601831843433058,-3.41314716031702,2.10526343454365,-0.486323526962286,-0.144345152760861,1364384
