"mkm10d_ctvper_original_shape_Sphericity_250","mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ctvper_wavelet.HHH_firstorder_Skewness_250","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm10d_ctvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm10d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_250","mkm10d_ctvper_lbp.3D.m2_firstorder_90Percentile_250","mkm10d_ctvper_lbp.3D.k_firstorder_InterquartileRange_250","mkm10d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm10d_ctvper_lbp.3D.k_glcm_Idmn_250","mkm10d_ctvper_original_shape_Flatness_249","mkm10d_ctvper_original_shape_SurfaceVolumeRatio_249","mkm10d_ctvper_wavelet.LHL_glcm_ClusterShade_249","mkm10d_ctvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_249","mkm10d_ctvper_lbp.3D.k_firstorder_Minimum_249","mkm10d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_249","mkm10d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_248","mkm10d_ctvper_wavelet.HHH_firstorder_Mean_248","mkm10d_ctvper_wavelet.HHH_firstorder_Median_248","sub"
0.0158421053703826,-0.17529465818694,1.40592094842651,0.203555485373105,0.787869965448268,0.123854577583875,-0.726348128375333,-1.18761314043385,0.5454153553892,0.839154277698266,1.40288253780765,-0.376488492046076,0.844779209164417,-0.114371391350881,0.0140786540120333,-0.130118375440511,2.02809678811374,0.371650591704024,-0.264078796363541,1085983
-0.858247149825437,-0.133954660035963,0.287455294690117,0.0559215306293702,-7.39025136455892e-05,0.419532411664352,0.101060869007501,0.678903310661631,-0.597079290492427,-1.29237166595483,0.200657181245088,-0.50024549647137,0.504636209118605,-0.101175274297677,0.0425882006766349,0.450824507700536,-0.401102993512132,0.767081147497632,0.00839674108828787,1125173
1.77112991594406,-0.101042444652777,0.325882645144542,0.0686243933490106,-0.0487070013405802,-1.6431265054852,1.10558775111434,-2.102787855033,0.977826774729208,-0.106381491087347,-1.31277195749427,-0.610144363924551,-0.693678889113837,-0.12214083702687,1.90953142507776,0.648925563742804,-0.223465842888465,-0.350772416574346,-1.27807248875736,1154608
-0.119052065307708,-0.0286831737325161,-1.78472922888374,-0.413724674783484,0.256232227273219,-1.2253377664139,0.016047958919234,-1.18996193322672,0.940097284198143,0.863277960431688,0.850921800261826,-0.486791169712425,0.144319985784872,-0.0146145722104375,-0.448745283234471,-0.230424972002664,-0.385127954303546,0.456398350945861,-0.270608875588302,1181124
-0.481428769758493,-0.157137628520436,-0.643646731937295,-1.08016965627,-1.30343167648321,-0.263503544226321,-2.07381506244736,0.0176050869425493,-0.603455137475948,-0.0296182791815604,-0.460845108394831,4.62380123850603,-0.572135568521096,-0.132920336579535,0.0382122618355516,2.38423539058113,0.208850555485881,-3.13658929249994,-2.65267788578261,1183075
0.27629413978159,-0.205709809595507,-0.069408783678727,0.0526728060298767,1.45021995997513,1.0814064347723,0.717585371126988,-0.456853756978669,-0.13749363576527,-0.57551904094604,0.0637789562715629,1.72377373431647,0.440116331714475,-0.129113383189464,0.318514471136521,3.33014966594253,-0.0371688228201994,-1.44111615107303,-1.18744919890401,1232870
-0.533778645389151,0.0863497982056634,0.819199574229963,0.0467836393425346,0.366908528541606,-0.662583955911067,-0.903959372353163,-0.918858599574024,1.55803491477016,0.839765308668252,0.346969164738446,-0.420258259356406,-0.893892233312217,-0.0475943760558057,-0.85490445418344,-1.18438019660787,-0.22837321048491,0.150814360900963,0.0962856807232386,1279943
0.0412918027578702,-0.0275118865892733,-0.687227048919646,-0.790850052249448,0.787597510441253,0.319208955299813,0.560838644655882,-0.603431926062802,0.632797602945398,0.721472362747761,-1.00254485212489,-0.407780503133313,-0.370584245164192,-0.060846151031829,0.0111101808800704,-0.185363133290743,-0.346954693968077,-0.13494737186236,-0.77888178440963,1329352
-0.3371789917031,-0.0801765272870097,0.364983704105521,0.0806026384418599,0.0603914004585612,-0.934724404966519,1.05683102312559,-0.461746062886458,0.939286058310757,0.145763357564771,-1.39734278488104,-0.47469346575687,0.396997613307671,-0.125774121401243,1.24942016508276,1.39306296285781,-0.388748171238557,-0.246647374288207,0.203351454663947,1330263
2.77727042251111,-0.394013089164526,0.0336502153890197,-0.382523902045315,-0.605765646305676,-0.185958149966348,0.325781421399398,0.307815984953323,0.940575718028355,0.915618799692212,-1.21982328972274,-0.24232960098913,1.05848768795157,-0.144087300432829,0.90787252835821,-0.553624037261147,0.675404486558987,2.96147456155328,0.066300050812618,1364384
