"mkm9d_ctvper_original_shape_Flatness_250","mkm9d_ctvper_original_shape_Sphericity_250","mkm9d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm9d_ctvper_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm9d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm9d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm9d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm9d_ctvper_wavelet.HLH_firstorder_Skewness_250","mkm9d_ctvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm9d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm9d_ctvper_wavelet.HHH_firstorder_Median_250","mkm9d_ctvper_wavelet.HHH_firstorder_Skewness_250","mkm9d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm9d_ctvper_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_250","mkm9d_ctvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_250","mkm9d_ctvper_lbp.3D.m2_firstorder_Maximum_250","sub"
1.40288253780765,0.0158421053703826,0.68265227992173,-0.103988102174224,0.851820691451081,-0.311058819720602,-0.173552206278886,0.341402825930723,-0.988636938267747,0.0760735427836899,-0.886972142985001,0.361286723303871,-0.293825162177626,1.38921291188664,0.192799072341021,-0.486627093171696,0.0061776112457365,0.128970588648929,-0.424194406463498,1085983
0.200657181245088,-0.858247149825437,0.433688387895326,-0.177384244536746,0.500808024816775,0.373234079341802,-0.131303449152802,0.918536981996593,-0.28520846357506,-0.0794229328424943,-0.940294125740401,0.757535204533924,0.0494875332202197,0.281232689896114,0.0386300243614468,-1.34620497352064,-0.433471270009694,0.44362340342617,0.100882075003919,1125173
-1.31277195749427,1.77112991594406,0.126559545982127,1.23411449200849,-0.722304712667549,0.0426311602040797,-0.101834934592749,-0.556753196070203,-0.936369352458924,-0.246262581026644,-0.472015359594304,-0.350238447250011,-1.3262731567481,0.319566998360397,0.0583154369342062,-1.51280483456414,0.0197534812466907,-1.66560853568903,-1.35796766181795,1154608
0.850921800261826,-0.119052065307708,0.357144729161243,-0.378269619754363,0.136682322761583,0.058082803558717,-0.0282339147063408,0.41599755229585,0.418837045587566,-0.337890073390742,3.2289319746611,0.447127645026063,-0.292117164043361,-1.73600681585977,-0.538284881761516,0.911774352236637,-0.351563796663821,-1.23290664165446,-0.288507198589328,1181124
-0.460845108394831,-0.481428769758493,0.645670060649175,0.414949847880784,-0.56573166190627,0.266550042269695,-0.147985988257237,0.481425980961902,0.0167645710088607,-0.255748765860213,4.44805062168874,-3.07687687686113,-2.62047970868609,-0.599988498692662,-0.906502621469687,1.73818478668396,0.869545202206452,-0.295861450946951,-3.56966259435602,1183075
0.0637789562715629,0.27629413978159,-4.78756248958976,-0.100214607984594,0.479807639088857,-0.709675464491044,-0.192487124865082,-0.387263556651113,-0.59237583969368,-0.153497403992001,-0.563744335905123,-1.45529765726663,-1.32148283118857,-0.0752338817122154,0.0205056702913649,0.192525431820684,0.378485056556301,1.11289108043675,0.031080627463121,1232870
0.346969164738446,-0.533778645389151,0.528309823643937,-0.193384251274623,-0.889980484722065,1.03885305308947,0.0706035093005135,1.28188635201838,-0.326028105324994,1.12061114097472,-1.097278306476,0.142205646690417,0.122880156420804,0.810469888491443,0.0237773328898569,-1.80506478227291,-0.360672254599447,-0.700025062394678,0.526345076595563,1279943
-1.00254485212489,0.0412918027578702,0.333182467765991,-0.653776412117796,-0.389742552705995,0.592266612734647,-0.0363904476557934,-0.672859504458964,-0.223753934664887,-0.246004158195738,0.447237386825252,-0.146490061538732,-1.12738310307038,-0.671448168628903,-0.629156199805895,-0.241172499441038,-0.297449150117353,0.285137324556673,0.77060785237093,1329352
-1.39734278488104,-0.3371789917031,-0.0233614773012446,-0.694972611378881,0.396065843896345,-0.289768770882812,-0.0632074367153275,-0.78601654268299,2.14978619337106,-0.196368369370617,-0.158765523992864,-0.228163343368913,0.182249842542287,0.408663811444478,0.0714529919268768,-0.395203083098186,-0.372730815016612,-0.914584407782584,-0.242329436189692,1330263
-1.21982328972274,2.77727042251111,0.806588359931512,1.07234205735268,1.06084577859269,-0.951046468348036,-0.416774853207567,1.00751457261358,0.922712396905332,-0.288466315531199,0.736030052442182,3.0081604858848,0.167199265499276,0.0331455512020269,-0.223518101712323,0.00725520484059014,1.96089272207356,-0.13233140219541,-3.5511901099486,1364384
