"mkm8d_ptv4_original_shape_Elongation_250","mkm8d_ptv4_original_shape_Flatness_250","mkm8d_ptv4_original_shape_Sphericity_250","mkm8d_ptv4_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_ptv4_original_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm8d_ptv4_wavelet.LLH_firstorder_Skewness_250","mkm8d_ptv4_wavelet.LHH_firstorder_Median_250","mkm8d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm8d_ptv4_wavelet.LHH_glcm_ClusterShade_250","mkm8d_ptv4_wavelet.HLL_firstorder_Skewness_250","mkm8d_ptv4_wavelet.HLH_firstorder_Mean_250","mkm8d_ptv4_wavelet.HHL_firstorder_Skewness_250","mkm8d_ptv4_wavelet.HHH_firstorder_Kurtosis_250","mkm8d_ptv4_wavelet.HHH_firstorder_Mean_250","mkm8d_ptv4_wavelet.HHH_firstorder_Median_250","mkm8d_ptv4_wavelet.HHH_firstorder_Skewness_250","mkm8d_ptv4_wavelet.HHH_glcm_ClusterShade_250","mkm8d_ptv4_gradient_glcm_Imc2_250","mkm8d_ptv4_lbp.3D.m1_firstorder_Skewness_250","sub"
0.396798371672479,1.06854900054944,1.30576548099094,-0.240291127672067,-0.11021637216172,0.854530412015142,1.19952882416101,-2.14363065174079,-0.507356590157878,0.0959733997336359,-0.802230182879329,-0.783307758110405,-0.686716985303697,0.517404184860361,-0.0325733127856413,0.561926277815578,0.404443791703566,-0.567458062577316,0.4353048655572,1085983
1.04086115749819,0.354501163226146,0.429056827880961,-0.0794201519681194,0.665636196893658,0.33939005132562,0.351151925622461,1.20482510403623,-0.428593465533161,-0.106107370475934,0.362764985015262,-1.08118086310442,-0.408665033365757,-0.65557444310019,-1.0545269755802,0.815672808994057,0.433667975770731,-0.386106021295,0.971262217026568,1125173
0.835405299220606,-0.0765557024615884,0.533469221961684,-0.241845729650492,-1.19144811973005,-0.177046421921368,-0.368718207394345,-0.495071502781749,-0.129463052214577,1.85609996996598,1.80933209539995,-1.52315289453562,-0.801698239248239,-0.371822681560048,0.899238679189949,0.54595948481416,0.172549995266724,-0.722789078478628,-2.50446342621616,1154608
1.39616034322812,0.940097272090689,1.0127534297702,-0.245237363264639,-0.70749684865823,0.310713841494128,0.341932653436056,-0.630685580595434,-0.294577957801751,-1.26002504820411,1.76257728276153,1.98120227990446,0.647065301191195,-1.51534255531424,-0.283409614209253,-1.32896416393202,-0.601918174887208,1.08791180582949,-1.51869404477709,1181124
0.480265147760848,0.263638859654381,0.187453347958989,-0.106923684199547,-1.65227075123177,1.06065924824458,1.16016157593431,-0.81637897665527,-0.449728453854057,-0.280240742037434,-0.11702354219782,2.86614829997338,-0.0521456127263095,-0.459424626736579,0.381427338148948,-0.0611817284088821,-0.262636419294859,-1.76138644214046,0.286920981933657,1183075
-0.747701148831566,-0.783737688736107,0.711392666380653,-0.14555649385934,-0.737399788589299,0.740125287760746,1.14731644143661,2.26484777548395,-0.318945509703722,-0.211652581218191,0.72178877539045,1.23257722642421,-0.750398878194888,-0.325721765636588,-0.723855299601148,-0.703144723967807,0.134568914627571,0.430712819566313,0.209379501592043,1232870
-0.176362121052602,0.217784317271122,0.616908983387075,-0.115921379374786,1.60496057361571,0.980604175814527,0.493003419935491,-1.17967989104168,-0.401444287216761,-5.56975141248534,-0.620132326656399,-0.62379761557031,-0.83733523469001,-0.0162491386342691,-0.500119056182097,0.0943216889159542,0.302026335724895,0.827333395630283,0.68145280800879,1279943
-0.237164595360414,0.0872473650047468,-1.61085866311944,-0.236110409278988,-0.517803559152647,0.0637693322903726,0.350291097417237,-0.0710591329863262,0.926099300817887,0.672685977565837,0.259666134825572,-0.0909815514398059,-0.0802389628498547,-0.139180530047193,-0.44757890969609,-0.79541958110604,-3.70321983572854,0.502461522015277,-0.0390837200268177,1329352
0.299224322918621,0.336280957137563,-1.35760436662229,-0.14261368206568,-0.830640034241667,-0.381450243002224,0.0910750771701771,-0.192875349967834,-0.0948465291675717,0.767957045432303,-1.48665511952555,-0.492554383504393,0.235432182573828,0.71970923000095,0.43251565194773,0.49424002218892,0.359131308788521,-0.567727729343381,-1.24010410657428,1330263
-0.761302649436175,-0.144506452321763,1.13075821350784,-0.240559089074076,-1.7879003990544,0.617080748977596,-0.688918362108172,-0.235646242408472,1.14133416286846,1.75288549908599,-0.14069054666034,-0.487991512021767,-0.277550032953259,2.2661803104101,0.26593148105373,-0.513706047529759,-1.33403116069947,2.88041442266166,1.68924527598044,1364384
