"mkm10d_ptvper_original_shape_Flatness_250","mkm10d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptvper_wavelet.LHL_glcm_Correlation_250","mkm10d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm10d_ptvper_wavelet.LHH_firstorder_Mean_250","mkm10d_ptvper_wavelet.HLH_firstorder_Median_250","mkm10d_ptvper_wavelet.HHL_glcm_Correlation_250","mkm10d_ptvper_wavelet.HHH_firstorder_Median_250","mkm10d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm10d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm10d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_250","mkm10d_ptvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm10d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm10d_ptvper_original_shape_SurfaceVolumeRatio_249","mkm10d_ptvper_original_firstorder_10Percentile_249","mkm10d_ptvper_wavelet.HLH_glcm_ClusterProminence_249","mkm10d_ptvper_wavelet.HHL_firstorder_Mean_249","sub"
1.28773345349569,-0.191232351330535,0.917098248011875,-1.32120487178772,-1.04928242252056,-0.498167719720619,-1.90468714632414,0.109467721921727,0.236204871378674,0.216979598984105,-0.162262556440344,-0.14917144922443,-0.0420663705224114,-0.778739168833424,0.489862322521363,-0.188127279008228,0.266247308081239,-0.291881022225654,-0.847446789294276,1085983
0.0020267008965909,-0.21555994876817,0.540079532811382,0.323559020773397,-0.691357000906601,0.613709320838381,-0.991196887256619,-0.134510027081975,0.359765058126515,0.285933082714585,0.326200189613801,-0.174360084287479,-0.809759836828819,-0.120611993164506,0.0029207098860284,-0.117840883505965,-0.173247049517139,-0.274632528028213,-0.184503180398598,1125173
-1.05817960667768,-0.0233145945154072,-0.606791684369908,0.608344503684999,-0.607851804314392,1.29252486339528,1.33555012963863,1.35598866663387,0.707516836994749,0.319793694357963,-0.248602727735123,-0.0917968129729646,-0.640088680224188,0.682196158427673,0.470332204099717,-0.0576298016652,0.342637651279828,-0.275169139132026,0.183910041004951,1154608
0.780671015151353,-0.000157569363798635,0.727623402068326,0.585548599043396,0.33112858362284,-0.387527929972551,1.63481284057967,0.0613168860470656,-0.191933344016335,0.0684027016420561,-0.343397726762232,-0.0905650078941889,0.116231331567338,-0.474287509503669,0.895470519625337,-0.184230533658342,-0.423898052099907,0.959744686191602,0.267420055831966,1181124
0.406249523139593,-0.1792372565609,-0.526793027167869,-0.740845248227706,1.2154041252106,1.60426770309698,-0.173484673407945,-2.46368399095863,0.865565513587192,0.518217684248294,-0.447621194897413,-0.0756935420507189,1.92674238483459,-0.324771290215003,-1.40721204703075,-0.0514746362123101,-0.490118211920939,-0.256519251008464,0.227952882790779,1183075
0.132815037026108,-0.128819064477889,0.98072419774129,1.60357861988384,-0.392716225940304,0.380492962952832,-0.543172415436311,-1.78821048745618,0.00982195103062229,0.36709042866283,-0.456433415682428,0.0301742668472057,2.31941330931201,1.70817222236094,-0.217366846983606,8.1776297538072,0.426105302430528,-0.300343794681176,-2.44203615709717,1232870
0.0528274881475076,-0.18452401454367,0.987464927779474,0.0434986761190182,-2.13725850068635,-0.655346891497615,-0.465024340713739,0.213731586420651,-1.75424372561095,0.083220670352231,0.371814418837213,-0.164037440918919,-0.203783679703534,-0.99558663026884,1.43842176535156,-0.346588467025009,0.879037606386999,-0.268565175305301,-0.572448791523826,1279943
-0.782064036551383,-0.197496091823361,-0.786217964041677,-0.0421152535684378,0.144061911329158,0.426885757520256,-0.298948445946091,0.432385346884416,-0.691377445451827,-2.09162923883753,-0.480248925831108,-0.115900189029307,0.144788570924836,-0.486474805297938,-0.0466785213195181,-0.238408969571237,-0.223976609943256,-0.0907165157085523,-0.108723232849433,1329352
-1.36273625294635,-0.190444735353966,-0.307437649166236,0.236295166892096,-0.0657539557500679,-1.36047505012061,-0.28128525793855,0.1423478079941,-0.381448731854543,0.123504323729889,-0.15982765222057,-0.155102416210694,0.498599073844733,1.40833096501042,-0.41601994013041,-0.132961324197739,-0.677011967894635,-0.17246100275056,-0.346644987361251,1330263
-0.797302960312305,-0.179218740262627,-0.584122447672718,0.826773378358852,2.17092100955219,-0.728323491356251,-1.09391241833392,-1.55523654726408,-1.16463522649583,-1.39400001358976,-0.480673234229993,-0.0317963144004101,-0.923024453359878,1.66315848573811,-0.390055656895913,0.0713237880780497,-0.372835256391755,0.986914563484989,-0.646188869847726,1364384
