"mkm5d_ptv2_original_shape_Elongation_250","mkm5d_ptv2_original_shape_Flatness_250","mkm5d_ptv2_original_shape_Sphericity_250","mkm5d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm5d_ptv2_wavelet.LHH_firstorder_Median_250","mkm5d_ptv2_wavelet.LHH_firstorder_Skewness_250","mkm5d_ptv2_wavelet.LHH_glcm_Imc1_250","mkm5d_ptv2_wavelet.HLL_glcm_MaximumProbability_250","mkm5d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm5d_ptv2_wavelet.HLH_glcm_Correlation_250","mkm5d_ptv2_wavelet.HLH_glcm_MaximumProbability_250","mkm5d_ptv2_wavelet.HHL_firstorder_Median_250","mkm5d_ptv2_wavelet.HHL_firstorder_Skewness_250","mkm5d_ptv2_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm5d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm5d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm5d_ptv2_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv2_gradient_gldm_LargeDependenceHighGrayLevelEmphasis_250","sub"
1.01806690669307,1.37792999372443,1.17661246002629,0.389345389377875,0.451208982430494,-1.35980236645336,1.39799305804338,0.13166854897045,-0.124812942044865,-1.32399916797383,0.299458953358915,-0.272117538574443,-0.461028851824995,0.230742701601382,0.52865151608199,-0.695729060937549,-0.479717378907495,-0.196402686797614,-0.27223691976341,1085983
1.23435282731084,0.23240611901754,0.390269998199815,0.0987833814283108,0.101714117138921,-0.821422897709904,0.376406109948295,-1.00495009191301,-0.172251616345982,0.0491686012638479,-0.37722916612742,-0.294743316704207,-1.78550143024255,-0.52929748023038,1.1087532493709,0.0181679024763625,0.242621460455372,-0.0828000725510079,-0.408914080373489,1125173
-0.162581048667446,-0.539354981104675,0.425768918230762,0.586116717553704,-1.86895691442249,-0.796103274422074,0.94528087860077,-0.674953035108205,-0.172692594039186,0.123103718442325,-1.01449110678777,0.880287096480227,-1.10849208880171,0.2871790856512,0.642969566512728,0.905011707783099,-0.740696172623558,0.00538752344692958,1.13263509895871,1154608
1.28049653327086,0.952066697046514,0.86945292609582,0.890804620051028,-0.0465342222928492,0.612390430584404,-0.363450404218653,0.308939517999224,-0.102531689069975,0.00242542890723301,0.410233416718391,-0.293358490011525,2.71229213955591,-0.417822207310655,-0.400071802329511,-0.160834828116133,0.568143093527716,-0.213177619037074,0.722105137176776,1181124
1.64129793827272,0.730707021701294,0.214411087201333,1.46197570189943,1.65072270919966,-1.23142230766618,0.499264680818311,-0.509356528590035,-0.174533665859812,-0.290382345822838,-0.824074685558826,0.543945995330701,0.707338047733266,-0.390673457662101,0.746927102764656,-0.530230328632165,-0.580158357715557,-0.0562281858682753,-0.886449716901778,1183075
-0.458228363792898,-0.388228755804,0.848605357827612,0.636649656835336,-0.534021807269073,-1.04224716772385,1.09004878930308,-0.127584368875511,-0.164338395750991,-0.763823542049181,-0.859659310443211,-0.861301271669768,-0.976600905742146,0.998831720452142,0.0395185303756111,-0.542336240145868,-0.28067199390705,0.0157136267845728,-0.902787166354179,1232870
0.1396104376246,0.153430801556624,0.520721967599033,0.485739885013361,0.625561986442012,0.0157721250357559,-0.387633038410564,-0.027432042295931,-0.0992395897915173,-0.45777872233816,0.633269100740787,-0.31284400965689,-1.4016305171395,-0.307278155727292,0.345952714199378,-0.424543089829272,0.0319066259068023,-0.251108103247039,1.08646882579369,1279943
-0.209564862005007,-0.552993831554433,-1.58504275440021,-0.960669411755997,-0.650818222733272,0.628924968771387,-0.396350505472046,-0.299836522599827,-0.156282484826302,-1.48740318452173,-0.801566117262097,0.135950311409928,0.407722497525157,-0.40137341577554,-1.37389932119476,-0.678804240405706,-1.06211373582966,-0.208614101888963,-0.262675502712856,1329352
-0.0507225658878753,-0.603327620828842,-1.37305750018093,0.392194651233129,-0.44658282809659,-0.0344020592850615,-0.550366858908653,-0.160744820263617,-0.136026583671289,1.7307026643387,0.2507562798178,0.747968571449858,-0.293020335771355,-0.177513637240513,0.323277295463328,0.977419211308694,0.859575978906529,-0.190601257194007,1.37785389962713,1330263
-0.827246529542077,0.167508266395981,1.27443261241107,0.746095256612875,-2.26795289581006,0.920149404062876,-2.73597169636159,-0.479524270945092,-0.178187621201023,0.669134504535326,-1.09614059215657,-0.204812931501976,-0.541075348057457,-0.214452629705704,-1.50705975697421,-0.412832710657163,-0.929874919017827,0.217679512715681,2.51719066187814,1364384
0.914690288319695,1.119144326627,0.677891950368299,1.43426894607711,2.29914586735535,-0.71941989407328,-0.213665724996758,0.0211684175359233,-0.165866246107306,-0.415489425865223,-1.17784142785058,1.55751747797732,-1.51184654653035,-0.315695474639338,1.07616940289198,-1.43285041666803,-0.869072578917077,6.79196521549117,1.70478868849701,1386095
-1.06871917544613,-0.882265712365674,-1.52136036962426,0.51774237370265,0.310356850341871,-0.30314756719647,0.78151634142025,-0.945108778367354,-0.174564814659267,0.352747274400408,-0.190074180065202,1.36396426474554,-1.49798754746177,-0.534567478047318,0.664103405542714,-0.626542661764291,-0.891323427741868,-0.0366780846098233,0.204154122012314,1458656
0.974250059838691,1.35615581672509,0.414279860803634,-0.79076867686082,0.166322403261345,-0.142976348984496,0.130277530190332,1.35614378124989,0.366978321813276,1.23866972160234,1.64631365137328,-0.397585879442083,0.168597367398204,-0.163114056746813,-0.340750487775665,0.763048908138232,0.560438222651584,-0.19051420386463,-1.15757854711113,1485662
