"mkm2d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm2d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm2d_gtv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm2d_gtv_wavelet.LHH_firstorder_Skewness_249","mkm2d_gtv_wavelet.HHL_firstorder_Median_248","mkm2d_gtv_original_shape_Elongation_247","mkm2d_gtv_original_shape_Sphericity_247","mkm2d_gtv_wavelet.LLH_firstorder_Skewness_247","mkm2d_gtv_lbp.3D.k_firstorder_10Percentile_247","mkm2d_gtv_original_shape_Flatness_245","mkm2d_gtv_wavelet.HHH_firstorder_Median_244","mkm2d_gtv_lbp.3D.k_firstorder_Kurtosis_244","mkm2d_gtv_wavelet.HHL_firstorder_Skewness_243","mkm2d_gtv_gradient_firstorder_Kurtosis_240","mkm2d_gtv_wavelet.HHL_glcm_ClusterShade_236","mkm2d_gtv_wavelet.HLH_glcm_ClusterShade_232","mkm2d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_230","mkm2d_gtv_wavelet.LHL_firstorder_Skewness_229","mkm2d_gtv_wavelet.HHH_firstorder_Skewness_228","sub"
0.20125638170264,1.10054243463619,-0.0630049186404337,0.0846300512085746,-1.17129301345595,0.69847015605371,1.31084973967496,0.666388409443816,0.247030128396493,1.10620067850787,-0.56913744673873,-0.372539407726309,0.284045014164778,0.409451560253193,0.10889145577676,-0.131783785849804,-0.20286707579361,0.412348866736802,0.0803440864724295,1085983
0.0803418919525499,-0.34329413070117,-0.0337434778359598,-0.125523517976601,-0.0214364278713426,0.962137579248856,0.949164688345049,0.514485085142755,0.308595829173901,0.796438141055738,0.0542165547643287,-0.28050017914005,-0.207700004349469,-0.338497762950876,-0.116178503846859,-0.0866432350898209,2.63283206032526,0.388476329275114,0.234859812643313,1125173
-3.90477172597781,-0.414477195827546,-2.52140975204977,0.219364073184164,-2.17418744666404,-0.8858295034978,-0.286985049457991,-0.738064409860379,-1.03081876729507,-1.6700560069843,2.53438057697712,-0.173893564110175,-0.709479240114027,-0.569623064573088,-0.232801105978209,1.97146478357101,-0.347649543049439,0.55562424541327,-0.758991560589705,1154608
0.0273570254165257,1.10749605621131,0.198313066153141,-0.190249408198463,0.249093529997322,0.623014364482949,0.413981154496069,0.467205111568322,-0.373890530871995,0.822227092376877,0.0338393748029708,0.780436864243141,-0.0255736029481519,-0.367538830968971,-0.117520136406385,-0.15112761509393,-0.371254259323715,0.67646544628122,-0.197886055769181,1181124
-0.120369467077104,-0.514886525038208,-0.568604143512041,-0.113583611816446,-0.469259666016749,1.17941388477205,-0.056234073392352,0.642436593249946,-0.240353007086953,-0.241603380840388,0.651813383915708,-0.594148610482617,0.533701484026221,-0.497235285590398,-0.0433468808838793,-0.255944975272099,-0.27406638768941,1.08880320033807,-0.908125135890032,1183075
-0.346125636110227,-2.38112552657097,-1.56632248975717,-0.518994170186505,-0.484965698549425,-0.643321885140262,1.08094109189478,-0.219105558798645,2.31109464460062,-0.347241854915511,0.637755367475508,1.1081241701646,0.890499989063535,-0.114108754436074,-0.0867964714779489,2.25894963518919,-0.337682504484834,0.464625356905917,-0.589198864073454,1232870
-0.0446590527210688,-0.283931098725887,-0.411853453527134,-0.428246032952139,0.371904731218108,0.753640874637782,1.17260163622685,-1.59387707788962,-0.415307910860083,0.738301545200129,0.111527278116369,-0.328254479331981,-0.363328917457745,-0.321675748213167,-0.186068850262415,-0.113218274047775,-0.254996622578945,0.464935572075179,-0.106885345908578,1279943
-0.0232553519182028,0.777427486355425,0.35902431240818,-0.396662229682703,-0.184434016609803,-1.48853422497875,-0.811634171343278,-0.181256246601269,0.290811267605269,-1.60397004644515,0.340588088432423,0.0302930343652318,-0.485005283873361,-0.550367961772489,-0.188032170458015,-0.195812990380088,-0.306817385247801,0.699065804576894,0.0421357052357646,1329352
0.00962686705836503,-0.309742018354274,0.449836888027633,-0.421433310464956,0.0318001673375672,-0.447657071602672,-1.37957625610034,0.695542116077157,0.0823667759545847,-1.37603671622577,0.220745288168731,0.0465997012669393,-0.434024611409551,-0.498822353861721,-0.132565689760551,-0.127800272796117,-0.358184633334789,0.296114511467468,-0.470331358161981,1330263
0.0388816963665335,-2.79421172143459,-5.2163353159189,0.179078010856683,1.57576872007675,0.655066831636685,1.18466733115558,0.591214221242911,1.61576092086122,-0.578075999521888,-4.43147797857814,-0.667406285814861,-0.564794249151427,-0.584098589390613,-0.26597910114684,-0.0935542791313747,0.0350528693052096,0.67049647829226,-3.18673998623533,1364384
