"mkm7d_ptv_original_shape_Flatness_250","mkm7d_ptv_original_shape_Sphericity_250","mkm7d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm7d_ptv_wavelet.LLH_glcm_Correlation_250","mkm7d_ptv_wavelet.LHH_glcm_Correlation_250","mkm7d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm7d_ptv_wavelet.HHL_firstorder_Median_250","mkm7d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm7d_ptv_wavelet.HHH_glcm_Correlation_250","mkm7d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm7d_ptv_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ptv_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_249","mkm7d_ptv_wavelet.HHH_firstorder_Median_248","mkm7d_ptv_wavelet.LHL_glcm_Correlation_247","mkm7d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_247","mkm7d_ptv_wavelet.HHL_glcm_ClusterShade_247","mkm7d_ptv_logarithm_glcm_Imc1_247","mkm7d_ptv_original_glcm_Imc1_246","mkm7d_ptv_original_gldm_LargeDependenceLowGrayLevelEmphasis_246","sub"
1.35119706091473,1.07962102283098,-0.0379880618175791,0.804626948968476,-0.0964765980605677,-0.433528571119592,-0.145413202976722,-0.522645026501655,-0.581271467074553,-0.627014769830992,-1.07030614790788,0.571795621707088,-0.106504043549045,0.194161441988489,-0.385200062014767,-0.324349328164898,-0.808155436357393,-0.593384680060229,0.0852218210824023,1085983
0.110236965876068,0.510187462944375,0.849460351244034,1.17387810371997,0.449798353851494,-1.04030063708122,0.190024558254962,-0.726572917520284,0.11859004331824,0.252377801608034,0.250475811483193,-0.131033109186745,-0.57868466214609,0.288286102979807,-0.356597825406892,-0.511879510994186,0.360389919970693,1.16624127310858,-0.358502098719562,1125173
-1.53027357938603,0.0441565856017556,0.035184982031026,-1.13314667346562,-0.611845416464244,-0.741043380730893,0.701434155171065,-0.506638830919081,0.845542427023597,-0.843743049988516,1.68328829164286,-1.02699509336511,-0.276938033605725,0.112437293483219,-0.401928895508299,-0.348398865994817,0.121137114350975,-2.36706582312646,-0.273379004686299,1154608
0.884728474582034,0.769919787907309,-0.379393530713797,0.38170103695125,0.592284568531898,-0.227238607183833,-0.2784820866436,0.394523911926162,0.464060160653855,0.630240979177038,-0.486742844671772,-1.02164477680585,-0.0544744671206878,0.181911435200066,0.0224195638479399,0.521056732381961,0.248734663306878,-0.128525830153111,-0.424508867622258,1181124
0.245789447239916,0.072740298126473,-3.06441852906953,0.411203824209421,1.07592450141629,-0.486570307212341,-1.01653428702773,-0.546122367268605,-0.547631840308177,-0.672774722289348,-0.256505564310032,-0.148944952704694,1.37246699875061,0.032306660468864,-0.318622432102162,-0.330891263752398,1.75647133379621,0.565572246161605,0.0981440340015214,1183075
0.0380830206982791,0.761206300343238,-1.48581612654441,0.451934715171235,-0.266393925120672,0.316179266053221,-1.17310225509799,0.0549907334370727,-0.595786363382131,-0.429017947823076,-0.22452555844809,-0.0765099280094979,-1.47870071560901,-1.70349372126444,-0.400794086321146,-0.422874655211375,-0.0867270388361887,-0.684293819619504,-0.0392189915913438,1232870
0.194384973611451,0.587059051524983,-0.781745925633453,1.13475285164071,0.288382771577063,-0.291727155146121,0.691589375975249,-0.520250360321478,-0.435251372975165,-0.269177996864815,-1.09923272341421,0.17089084504077,-0.0981768154462268,0.945327767452597,-0.390879901066122,-0.436331804424013,-1.32435665481242,-0.166165266891015,-0.294325257541724,1279943
-1.02730961234489,-1.52655546141733,1.14174319525918,-0.18409307106623,-0.073973994742994,-0.60187943179138,0.180094980885059,-0.63940692464918,-0.757734580702614,-1.12185571068188,0.732907334504841,1.14152151643514,0.131828286641174,0.552104047596518,-0.388168054313625,-0.161144495255604,0.341331602302816,-0.135920695537459,-0.356438509776587,1329352
-1.32400921503537,-1.35326708521692,1.14809796436741,0.120800235147875,-0.134778616243892,-0.351917982588664,0.625013032196491,-0.193658415102345,0.705900365510563,1.11398644032023,1.08090769859303,-0.982342303540696,0.28520026815359,-0.981737531464779,-0.263466486135511,-0.218838855762025,0.377687884553422,0.404008005282906,-0.384060211528698,1330263
-1.15899980052833,0.718312666393672,-0.0851858292586126,-2.19891301303595,1.2047789142771,-0.550699172510435,-0.940005094911701,-0.715474486886735,-1.86660958612947,-1.00523568163949,-0.1185495742714,-0.776848051398689,-0.540305090454463,-0.284267008327861,-0.403881955849686,0.130979678253903,-0.703065334541831,-4.54254850275609,0.0368478451250712,1364384
