"letd_ctv_wavelet.HHH_firstorder_Median_250","letd_ctv_logarithm_glcm_ClusterShade_250","letd_ctv_original_shape_Flatness_248","letd_ctv_wavelet.LHH_firstorder_Skewness_247","letd_ctv_wavelet.HHH_firstorder_Skewness_239","letd_ctv_wavelet.HHL_firstorder_Median_238","letd_ctv_lbp.3D.k_firstorder_10Percentile_237","letd_ctv_wavelet.HLH_firstorder_Median_236","letd_ctv_wavelet.HLH_firstorder_Skewness_231","letd_ctv_wavelet.HHH_glcm_ClusterShade_228","letd_ctv_original_shape_Sphericity_227","letd_ctv_log.sigma.3.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_227","letd_ctv_wavelet.LLH_glcm_Correlation_227","letd_ctv_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_226","letd_ctv_lbp.3D.m2_glcm_ClusterShade_226","sub"
-0.131731410051036,0.495077995736713,-0.505096652026932,-1.2026210850444,0.032764259649211,0.25357162296966,1.0921581675768,0.201314482087542,-0.0557959889956425,0.078354482121398,-0.189121296947248,-0.0225854705959151,-1.40101949744206,-0.282389696552089,-1.31307176472584,1916742
0.430623686250038,-0.356806142294804,0.639342192735927,-1.97822574921346,1.71710946083746,-0.696333748785547,0.405080460594356,-1.65177337370564,0.0576740666219712,1.10070122137204,1.03764967139655,-0.260927090241777,1.01447209741021,1.14721834342195,0.556084560694247,1980052
-0.138221302604206,-0.313017407083704,2.81592150516194,-0.623938896658274,0.533307909357697,0.750673577825866,0.0373910684018297,0.0599364691311458,-0.558117815817758,0.100533497219221,1.56168235854584,-0.256243384525356,-0.460747481694595,0.126858563621216,-0.803704592943475,1926770
0.245898105257948,-0.352945846622149,-0.137686870075538,0.0377121256920074,-0.245290951021582,-0.175509590179509,1.12185726801142,-0.171218825193437,0.120250524463682,0.0553500891706772,-0.26905589386865,-0.272579986459194,-2.72094922462545,0.0342584159245903,-0.301253334295288,1979045
0.140412002146035,0.184839106568894,-0.133664798187234,-0.115550391114085,0.0940198322027359,-0.382674315224825,0.93069718771427,-0.226015713798191,-0.136405955242116,0.0890648586690431,-1.24596929320772,-0.0869090044560191,-1.00227201996459,-0.316502318041817,-0.214119799804695,2196212
0.0285474862120089,2.42277198408433,-0.334925221902818,2.80245985036739,-3.89878292220696,0.0224358243695692,-0.135505190898538,0.0475341011362381,0.223163541541652,-0.82690474627566,-0.0812628250430405,0.545121384454239,0.511711944345727,-0.323307287331252,0.4636670738922,2393207
-1.0132371581363,-0.252217282277309,-0.652704912185832,-0.0973817694604455,-0.178028510594032,0.42018678608836,-1.80001423622744,2.10109806007033,0.00103494261193231,-0.111365207057508,0.181596337199893,-0.269342666593543,-0.203652275977332,-0.167883823873615,0.364864174785205,2146138
-0.0273977606831879,-0.420981333485059,0.993316382489843,0.0498670343088702,0.142247878078562,-0.176815786089719,-0.260896483713389,-0.211647584632535,-0.0963025915253568,0.0803764701681348,1.18817350833874,-0.199178757692909,0.753005754761717,0.338569472717989,0.642734793530452,2228399
7.70369634762446,-0.114165542124107,-2.41840669461336,0.192139482382307,-0.228745618298132,-2.75683790474229,-2.2658436282198,-3.11013949433524,-0.623105994225588,-1.64101234699799,-0.855622942957469,-0.277938504051381,0.742552913752855,0.263165730911222,0.412936802625454,2144796
-0.962458998538343,0.0816835840399871,0.372445600611367,-0.310407460653769,-0.082953884183595,0.122991191080837,-0.390362640944915,0.648366035775337,-0.0886924628466292,-0.862529393844554,0.753286258832974,-0.233953453033278,-1.22058709194831,-0.268631723364344,-0.59957357232967,2234271
