"mkm9d_ctv_original_shape_Flatness_250","mkm9d_ctv_original_shape_Sphericity_250","mkm9d_ctv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm9d_ctv_wavelet.LLH_firstorder_Mean_250","mkm9d_ctv_wavelet.LLH_firstorder_Median_250","mkm9d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm9d_ctv_wavelet.LHL_firstorder_Median_250","mkm9d_ctv_wavelet.LHH_firstorder_Skewness_250","mkm9d_ctv_wavelet.LHH_glcm_ClusterShade_250","mkm9d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm9d_ctv_wavelet.HLL_firstorder_Mean_250","mkm9d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_ctv_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ctv_wavelet.HLH_firstorder_Skewness_250","mkm9d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm9d_ctv_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ctv_wavelet.HHL_glcm_ClusterShade_250","mkm9d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","sub"
1.30881026026862,0.800584781239504,0.462019791909205,-0.0547036461916989,-0.349175208387722,0.101471278401353,-1.12663543692598,-0.435018682854233,-0.108756024948719,1.14811559023816,0.365800195526706,-0.993303836276455,-0.208335715692212,-0.0503755161617079,-0.634265910617827,-0.294836867188435,-0.0172956442155589,-0.662904921144286,0.31593041071991,1085983
0.207712242144571,0.603637414643192,-0.204103389507904,0.464521588639744,0.292038835097068,-1.00747253830377,0.411933231723398,-0.610776310460386,-0.0783556769134211,0.454329147014469,0.164607905336698,-1.03499951509598,-0.206900834280411,-0.272792855659462,-0.348377905685811,0.135518190260829,-0.356094240422693,-0.688165695690335,0.0374636109180625,1125173
-1.77978312813069,-0.472203251817337,-0.432405220418481,-4.56956651478437,-4.47638157143945,0.261250293514379,-0.601700804593657,0.175876303522451,0.351953931771442,-1.19652367113625,-1.60495330464107,-0.565096905262779,-0.189733327482103,0.404608641294923,-0.8794395177925,-0.337791544114958,-0.142669903845305,-0.580196876448258,0.260626762573746,1154608
0.947046439148062,0.512255643198397,0.484461058114687,0.20316376297031,0.257274997015082,0.397645180361829,-0.15071951893295,-0.633849159816149,-0.101865463437079,-0.132846102658574,0.489821339289277,-0.574159350514835,-0.212873526181214,1.34887851914371,-0.173231698232101,-0.303478796299746,-0.431780744959124,0.214735680736513,-0.0633267975086922,1181124
0.498026448452127,0.506177227649935,-0.611319122571007,-1.56312523377903,-1.48547660384591,0.466443042400479,0.618356997379854,0.711696729573865,0.19434013026582,0.354291909490372,0.702517034336346,-0.695067847240188,-0.207885384212396,0.106529047795791,-0.77293106822371,-0.335429113828704,0.204633536404653,-0.531060322764106,0.107642107080715,1183075
-0.040555282256636,0.885648114442777,1.07306766276453,-1.08137961293966,-1.37640291918712,0.369742621491184,0.0563823059353002,0.117116911167895,-0.0787537539381624,0.718628504856783,-1.39288248283117,0.250673912236852,-0.190368587303205,0.810629052259439,-0.91335713334032,-0.33770730646742,-0.144726788328261,0.0699132300407257,0.410647087796926,1232870
0.326442447809471,0.714335481417378,-0.418342512694091,0.0218839174713403,-0.435983697625564,-0.655255253734911,-0.870855346351646,-1.40339261435856,-0.22132300176116,0.733388063816957,1.0020016725307,-0.451447314808054,-0.137775900279099,-0.0783599378111619,-0.0687442368593484,0.594164683419921,-0.270220203839659,-0.575755422505282,0.0732095500457086,1279943
-1.12719639939352,-1.48133400742435,1.00333540414614,-1.22236753115113,-0.310007688763814,0.192804096226983,-0.125567670053477,0.841431596114893,0.440416980695942,0.403895039181358,0.360619260231436,-0.490245344014673,-0.188533530724701,-0.274730974001708,-0.70148702557941,-0.323141224807794,-0.382925963867472,-0.58409161338041,0.904474966808518,1329352
-1.34905215456648,-1.06866605295259,0.334341945743868,-0.00597921280583767,0.532582290526489,0.390690004778023,-0.314448403703539,-0.853552688369989,-0.261138968427139,0.512282613659816,0.248141160220396,-0.225794951423423,-0.188790138417698,-1.47872504196853,0.0995999789144157,-0.204670979490899,-0.189239822532824,-0.133040226507371,-0.218218665636776,1330263
-2.0016901349136,-0.180199441281054,-2.12449088459594,-4.11673554164742,-8.40621530870248,1.91956572568277,-2.35148148820392,-0.211623050160861,-0.0679299132788181,0.938937954845311,-2.69580148857757,-0.153784176801047,-0.191274629913764,-0.705241452807342,-0.888400099967139,-0.338366474774323,0.189904271883208,-0.588809546345866,1.11495597317138,1364384
