"mkm7d_ptv4_wavelet.LLH_glcm_Correlation_250","mkm7d_ptv4_wavelet.HLL_firstorder_Skewness_250","mkm7d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptv4_wavelet.HHH_firstorder_Skewness_250","mkm7d_ptv4_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ptv4_gradient_glcm_Imc2_250","mkm7d_ptv4_lbp.3D.m1_firstorder_Skewness_250","mkm7d_ptv4_lbp.3D.m2_glcm_ClusterShade_250","mkm7d_ptv4_lbp.3D.k_glcm_InverseVariance_250","mkm7d_ptv4_lbp.3D.k_glcm_SumSquares_250","mkm7d_ptv4_lbp.3D.k_glrlm_RunEntropy_250","mkm7d_ptv4_original_shape_Flatness_249","mkm7d_ptv4_wavelet.HHH_glcm_Correlation_249","mkm7d_ptv4_original_gldm_LargeDependenceHighGrayLevelEmphasis_247","mkm7d_ptv4_logarithm_glszm_LargeAreaLowGrayLevelEmphasis_247","mkm7d_ptv4_original_shape_Elongation_246","mkm7d_ptv4_wavelet.LLH_firstorder_Skewness_246","mkm7d_ptv4_wavelet.LLH_gldm_DependenceEntropy_246","mkm7d_ptv4_original_shape_Sphericity_245","sub"
1.33263620496205,0.120345623454589,-0.226501710215605,0.546177592910858,0.444732239318935,-0.635673325602077,0.441403050375729,0.665877062118918,0.724895870415658,-0.987919265599231,-0.135587425415879,1.06854900054944,-0.810305258678384,-0.0450388846058515,-0.398045660596912,0.396798371672479,0.838814044100118,-0.728235999391336,1.30576548099094,1085983
1.20942586551264,-0.0899312829841903,-0.325997228780935,0.821799216379912,0.444877754501706,-0.436587038506265,0.974945101240584,-0.0059654848707773,-1.25524152551581,0.232025469381627,0.870784998442866,0.354501163226146,0.018707919847297,0.65605970994742,0.375573605262495,1.04086115749819,0.349227247462031,-0.684940332192754,0.429056827880961,1125173
-0.979067430592735,1.88774506077629,-0.286272204420121,0.555500863894696,0.324274871089484,-0.57966954753542,-2.39841741411145,0.252809924291223,2.34673910483136,-1.91505430562902,-3.0256641552478,-0.0765557024615884,0.853113113889518,-1.09982264690745,-0.47147276964098,0.835405299220606,-0.128452940795196,-0.646586080914488,0.533469221961684,1154608
0.316815383292928,-1.27816193241211,-0.284049179523731,-1.33386196041532,-0.531156850776761,1.10257887222814,-1.51899296114306,0.987676159708786,1.83923509805338,-1.02358909429899,-0.880919738144599,0.940097272090689,-0.0542958752017583,-0.663675872086457,-0.508461579101322,1.39616034322812,0.322260356306507,1.04237051573324,1.0127534297702,1181124
0.782481605861013,-0.275788861210592,-0.312489375018414,-0.067860214719339,-0.334172139945482,-1.64708864108421,0.308601448591307,-2.2070941419873,0.071357036333942,-0.511580266221552,-0.584189634055969,0.263638859654381,-0.692933702441904,-1.68781618122156,-0.395319532702541,0.480265147760848,1.0709691698328,-1.38083119557394,0.187453347958989,1183075
1.20546265472928,-0.20959158253094,-0.138395940463173,-0.588464093636966,0.215416551292956,0.410784576900805,0.238226935780389,-0.680636879422181,0.319739174177819,0.365589430574962,0.157355285926341,-0.783737688736107,-0.146576510205446,-0.734894447841382,-0.322132235111158,-0.747701148831566,0.71676525408376,-1.43956195060445,0.711392666380653,1232870
1.38642602654142,-5.60918172686266,-0.125267209479758,0.0948016931254114,0.336034300814061,0.756897447438947,0.69251898863858,0.808951433522971,-0.164080875300366,-0.243011288279432,0.556830804019641,0.217784317271122,-0.0715204335803495,1.68068485695046,-0.0337939893035635,-0.176362121052602,0.98107227893547,-0.139442588635874,0.616908983387075,1279943
-0.431702236758465,0.676046470570718,-0.30506141598476,-0.778132410862261,-3.64963028832845,0.509728774022313,-0.00676192423501607,-0.658378470905686,0.374387068215538,0.157788674412702,0.323013748748959,0.0872473650047468,-0.698387601403248,-0.530220056771021,-0.438651435527027,-0.237164595360414,0.0806634946453579,1.08580105424042,-1.61085866311944,1329352
-0.661067202196655,0.752822639884942,0.0401238049585779,0.477470142880217,0.319554358137016,-0.589136100485829,-1.28516373206957,-0.972237977554601,0.742188078615892,-0.344282089256111,0.0816163016574986,0.336280957137563,0.975653964002787,-0.850576374343081,-0.459638689071065,0.299224322918621,-0.43856148994059,1.99781488449518,-1.35760436662229,1330263
-1.32809041167303,1.77211167710117,-0.309560240887885,-0.509679102711927,-2.076265484159,2.91982292445782,1.68922016015488,-1.7317141670327,0.763107818918162,6.44271695870848,2.763087786208,-0.144506452321763,0.076194562032168,-1.78896176273494,-0.461720475267638,-0.761302649436175,0.631300298006974,0.773865548506414,1.13075821350784,1364384
0.781610918507703,1.04532518165092,-0.297835101134804,1.09949442639396,0.715673844068166,1.88265005133268,-0.092718069218832,-1.28116457422689,0.605280187600071,-0.285042086416101,-0.372421874235901,0.398415274521501,-1.26652902270346,-0.846724027444681,-0.352675157205784,-0.158978402791977,0.231678504700742,1.08756330849463,0.475021081989143,1386095
0.933319813409858,0.632257991677259,-0.334983161237514,1.07797421085861,0.874357892657054,-0.147769672624268,0.868185559931316,-0.510045601840493,-0.732800718087479,-0.210855766357455,0.320562672704519,-0.0809947408050252,-0.787467138601022,0.43105158537145,-0.098318124500554,-0.966686947509168,0.213389674750881,1.78953240296548,-1.54107601782265,1458656
-0.962742730245981,-1.14681823723805,-0.182437021505152,-0.49467213663918,0.28059490007341,-1.1176861512148,0.5742368166264,-0.539958297655178,-0.547766068473862,-0.377548141024598,-0.046586661743939,1.12333587222391,0.811316320821556,0.182634718829632,1.43184919225171,0.715574475553812,-2.58273391421902,-0.163645857257998,0.545543247259213,1485662
-0.215379953034262,-0.151777854008961,-0.267365738740264,-0.888923094317574,-0.37190738454913,-1.16604562254746,-1.91765003187417,0.0158179239859232,1.33185704591051,-1.18415365904071,-1.71596141260148,0.254443162346087,-0.170044804633797,-0.582020961230664,-0.369495683388349,1.24187009081504,-0.331074021292994,0.12517807500958,0.673326706668721,1497807
1.27779357847119,0.632201176179084,-0.323435230063152,1.20633018794909,0.406998540591685,1.01833204913318,0.313847933046292,1.37437029438319,-0.116142494122383,-0.580917446591688,-0.590112108458318,-0.400284443105829,0.704216944768027,1.659018695131,-0.235288614687672,-0.934491161435334,1.32111457344463,0.751146727536068,-1.03396651887051,1501387
1.71934783344964,0.520601594269203,-0.3232779836107,1.29649994351306,0.478203347585478,1.0911750214266,-0.707220698209047,-1.24142534995645,2.41935521087824,-1.44176249048724,-1.85472831159809,-0.450057641241647,-0.366837886081846,-0.574596087955694,-0.401347973930358,0.172442549694298,2.09867766429785,-0.464268928881997,0.777397486507739,1518948
