"mkm6d_gtvper_lbp.3D.k_glcm_ClusterProminence_238","mkm6d_gtvper_lbp.3D.m1_glcm_ClusterShade_229","mkm6d_gtvper_wavelet.HLL_firstorder_Mean_226","sub"
-0.0866506745090332,0.924704619031112,0.0853666495196458,2158101
-0.572501746867803,-0.704725115452703,0.301614226447941,2158329
-0.973319238399735,-1.51474019783733,0.489335261108702,2168082
-1.15987632432689,0.154526932860189,-0.10232231558699,2172217
-0.681503892827558,-0.420283553244775,0.963699044406196,2176530
1.1489382480567,-0.0753078580295208,-0.59664978714568,2176784
-0.673070825642649,1.31996114982005,-3.7988261008813,2181724
-0.628216249269566,-0.257454679518556,-0.0208444905007991,2183291
-0.705332947020306,-0.756154176384929,0.138104731935634,2183356
-0.944271218650376,-1.09116274941536,0.931769671519218,2185290
0.712874773842568,-0.531182900390423,-1.40094258426054,2186951
-0.680064885126515,-0.858021539417153,-1.09592916308611,2196212
-1.04885142680296,-0.437486154438398,0.564581308928852,2199403
-0.901088963746061,-0.413662159537347,0.0134545728794243,2200416
-0.0530142717433525,0.470285898496195,0.146432634118596,2200813
-0.494433371049367,0.620207887857177,0.787444896085663,2205389
1.7929781302197,1.19321331856516,-0.101668003798755,2212664
0.571893435453315,-0.262616586792649,0.101574194143191,2217034
-0.904498214863592,-0.138955888066489,-0.277085277468198,2218615
-0.493179591198942,-0.289434631486537,-0.13888989155593,2219842
-1.02623439823738,0.352527310814191,0.747387462193005,2224150
0.548631397792904,-0.518319299133483,-0.0667617126862303,2228399
0.0133486213502824,-0.967973761421951,0.961456747532843,2228400
0.431831287379267,0.346219354959479,0.909464717742708,2234271
-0.471679808210361,0.22957655498329,2.25382017465204,2234422
0.0816858224540605,0.629623939593587,-0.00376510677160596,2237571
4.24818773563038,0.982677429745325,-0.662654419383095,2247869
-0.79660241469749,-0.964938413496202,-0.455690532370421,2250648
-0.298062830044397,-0.639622930963593,0.922097129259089,2250836
0.0702606164593904,-0.381332199605084,0.793475528754597,2267382
0.280674086146905,0.282776803014988,-1.32268051365211,2269346
-0.33210293263001,0.251962994920368,-0.237762911026934,2271329
0.369796109618429,0.539810390909525,0.254702956836956,2274521
-0.537308706069252,0.523246162399343,1.06527720679823,2276121
0.336223759815416,-0.330927631838448,1.68952341005339,2278618
0.103465658065013,0.135552463184299,-0.392473477791406,2285214
-0.259233588442905,0.146500462537682,0.354223002860323,2286108
-0.541636707771867,-0.994322588931689,-0.350099856885248,2293123
2.99195733699311,-1.514985816028,0.845074255420967,2294852
0.971623274963276,0.5554184877445,0.368037576462943,2294873
-0.78780483001291,-1.1297878078159,-0.335260341045422,2296332
0.129855743783902,-0.365406050242956,0.914528420648692,2305114
0.37864773662312,-0.563413467227998,-0.604321357566223,2305115
-0.766646182092986,-3.96579102512459,-1.70413141654935,2306459
2.83548182790982,-0.280869762390901,-0.563431897499827,2306893
4.03400079351174,-1.19572679217588,0.0286533401471978,2317120
-0.253425179949703,-0.348152092725455,0.615902553222085,2319068
-0.714819188242845,1.22023162438615,1.65786056212128,2321962
0.0340062243317357,0.687014429538653,0.789975525386994,2331869
-1.02539832234274,-0.232208168164093,-0.31600354871429,2336735
-0.253175099826535,0.64658414239827,1.22623970888638,2339674
-0.573881327335847,-1.26490186194622,-0.0878478366613253,2340155
-0.788927650021684,-0.388628386289864,0.366244651616592,2340322
0.0742921186084195,1.15381804649744,-0.386061813118693,2350037
-0.209535475862355,-0.316139159167604,0.125719894620299,2352038
-0.139002877431902,-1.62943540381844,-2.26105907488183,2359944
0.386242119140865,-1.38871500264008,0.671493052616111,2381907
-0.283396964315009,-0.445541826625316,-1.60689669836025,2393207
-0.354454170124987,-0.532980402879191,-1.51018842623054,2395415
0.314960216223961,-1.18633962882048,0.870672567697094,2395943
-0.557401833655384,-0.846801505941057,0.823660346941047,2401405
-0.245155354036277,0.364818115933417,-0.372595701376649,2405144
-0.158489282415526,-0.370937075338182,1.08295424269033,2414406
0.797462511557291,0.128935667561294,-0.97949151549837,2419459
-0.245637038670179,1.00110782433827,0.729187787836225,2425694
-0.00128775266616764,-0.154389095647707,0.790098583029921,2426863
-0.714194981509229,-1.82262964909981,-0.205194604993328,2430773
1.32796863607996,-0.462204450326347,-1.56037142250597,2439458
0.622702306144502,0.472663563474952,-1.02739163212853,2443354
0.0443606999476129,1.27750102899775,-1.52674711199388,2445526
-1.00003944842328,-0.0539247363089286,0.936711401153662,2448298
0.82198716013654,-0.139777549687394,0.484572102468909,2453577
-0.0560182964761274,1.30461689179227,0.225607284403593,2474709
0.505764617878043,-1.14382764545468,-1.49039928192435,2480056
3.91823756029843,-1.37671126836336,0.113622111144612,2480330
0.525826557157965,-0.317648086973676,-1.58406466133727,2487135
0.276861847651496,0.381972660736752,-0.324108806501223,2488660
-0.703786614332511,-0.243194638838093,0.554848725068846,2490180
-0.146412585564107,0.602988641684831,-3.81986153701949,2493534
-1.34788520154651,0.708891300355305,-2.55682191653665,2498991
0.355919910292966,0.314036026653083,0.0339338315482366,2500377
1.25644302250703,-1.66565926264773,2.78804639901417,2504802
1.71228490599281,-0.436449071118829,-0.0788360113276741,2510402
-0.501699945331678,-0.0179031425687249,-0.220625134231991,2520618
-0.808191028439957,0.389393516056021,-0.106779442731629,2559453
-0.470203543222298,-0.360385959064096,0.0683674113949246,277752
-0.128906329012691,-0.322308531869567,0.396109467637937,308862
-0.54653641149586,0.206639275669054,0.383022588618725,58325
-0.508707204536284,0.901115522462478,-0.132355147287083,92173
0.213811959116998,0.524917215525688,-0.0989216638579629,923666
1.50411908736671,0.732462570840311,0.155240495866503,965005
