"mkm9d_gtv_wavelet.HHL_firstorder_Median_250","mkm9d_gtv_wavelet.HHH_glcm_ClusterShade_249","mkm9d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_249","mkm9d_gtv_original_shape_Elongation_246","mkm9d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_246","mkm9d_gtv_lbp.3D.k_glcm_ClusterShade_244","mkm9d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_241","mkm9d_gtv_lbp.3D.k_firstorder_10Percentile_238","mkm9d_gtv_wavelet.HHH_glcm_JointEnergy_236","mkm9d_gtv_lbp.3D.m1_glcm_ClusterShade_236","mkm9d_gtv_original_shape_Flatness_234","mkm9d_gtv_wavelet.LHH_firstorder_Skewness_229","mkm9d_gtv_lbp.3D.m2_firstorder_RootMeanSquared_229","mkm9d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_228","mkm9d_gtv_wavelet.HLH_glcm_ClusterShade_227","mkm9d_gtv_wavelet.HHL_glcm_ClusterShade_227","sub"
-1.16168328326674,0.372141450737772,0.516830484335808,0.69847015605371,0.505677506635007,-0.459124174219456,-1.05885063114435,0.0301988813079098,-0.846950748422047,-0.601447676092366,1.10620067850787,0.133402655269759,-1.20755534420006,-0.197401589398519,-0.120280129018107,0.0852421259526675,1085983
0.00665233673714893,0.106888869655601,-0.813763492347277,0.962137579248856,-0.464356452133818,-0.256983571751492,-0.528346650303184,0.218330736320424,0.205015374172081,-0.307233743323593,0.796438141055738,-0.15605540442543,-0.908323834708504,2.46176099630604,-0.0978599100483472,-0.129865482045955,1125173
-2.55667591976676,-4.21954935944637,-0.505778013582273,-0.8858295034978,-0.204658518507434,2.80557396106743,-0.778850413034303,-1.11424014132039,-1.25924453155009,-0.142774591439985,-1.6700560069843,0.197440622101464,3.08760175650172,-0.357194770233117,1.62448690161081,-0.17733010559962,1154608
0.361354334157924,0.128059231595283,0.607073574007763,0.623014364482949,0.554609372237872,-0.236453740755065,0.460239039349198,-0.382261566317904,0.341198848927112,-0.785026631904324,0.822227092376877,-0.313282349658716,1.06403716175753,-0.350868498997143,-0.150446279999268,-0.126837326700786,1181124
-0.3718546886996,-0.125585918252214,-0.814165372595727,1.17941388477205,-0.458576120455244,-1.10997724430859,0.211279020775376,0.331371589145378,-0.703249103122712,0.685370771229339,-0.241603380840388,-0.152480865823898,-0.783394545366235,-0.300161118431556,-0.248588231557537,-0.0547892849861743,1183075
-0.693015256198497,-0.208196304883478,-1.36932979939255,-0.643321885140262,-0.912042362679373,1.09435230126777,0.0421744012744919,2.57841653745638,-0.319728590945024,-0.787554345168506,-0.347241854915511,-0.588759280373014,-1.49003825381301,-0.348187048987326,1.77569540391702,-0.0963562871679936,1232870
0.386567709431364,0.0783258897174098,0.0499311357988434,0.753640874637782,0.195577398051808,-0.372982104671929,-0.834022109670118,-0.252054491509107,-0.759285353570753,-0.187889906677062,0.738301545200129,-0.399075051497533,-1.46902098331272,-0.230717108635192,-0.11485344506316,-0.159602522475952,1279943
-0.372771349469337,-0.00406399089506438,-0.129404593578433,-1.48853422497875,0.0726308034845694,1.82347403903575,0.537832150672219,0.569439991672901,-1.18551361725297,0.809800838979742,-1.60397004644515,-0.36266671869594,0.19631899253858,-0.324224461764911,-0.187254074460058,-0.223672504159479,1329352
0.151287489832522,0.0927278293112141,3.38402313925143,-0.447657071602672,2.13410669566654,-0.997919082941689,0.853233579883694,0.101633346224773,1.57817115502541,0.00160513422414139,-1.37603671622577,-0.421607892049397,1.95974484209385,-0.34980177421009,-0.124541671250788,-0.146293838412393,1330263
0.983640852609501,-0.67462538231886,-1.03299951954318,0.655066831636685,-0.859035190787656,-1.78989841137627,-2.27236766405482,0.767416298438763,0.14157268798049,1.42978890149712,-0.578075999521888,-0.0428078025501655,0.945251123840424,-0.243042018446265,-0.0790953063066584,-0.311369718831974,1364384
