"mkm2d_ptv4_wavelet.HHL_firstorder_Skewness_250","mkm2d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptv4_wavelet.HHH_firstorder_Skewness_250","mkm2d_ptv4_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptv4_wavelet.HHH_glcm_Correlation_250","mkm2d_ptv4_lbp.3D.m1_gldm_LargeDependenceEmphasis_250","mkm2d_ptv4_lbp.3D.m2_glcm_SumSquares_250","mkm2d_ptv4_lbp.3D.k_firstorder_90Percentile_250","mkm2d_ptv4_lbp.3D.k_glrlm_GrayLevelVariance_250","mkm2d_ptv4_wavelet.HHL_glcm_JointEnergy_249","mkm2d_ptv4_gradient_glcm_Imc2_249","mkm2d_ptv4_lbp.3D.m1_glcm_ClusterShade_249","mkm2d_ptv4_lbp.3D.k_gldm_LargeDependenceEmphasis_249","mkm2d_ptv4_original_shape_Elongation_248","mkm2d_ptv4_original_shape_Flatness_248","mkm2d_ptv4_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_248","mkm2d_ptv4_wavelet.LHL_firstorder_RootMeanSquared_247","mkm2d_ptv4_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_247","mkm2d_ptv4_wavelet.HHL_firstorder_Median_247","sub"
-0.684715390712946,-0.182344591126481,0.407596736015425,0.30088708130513,-0.864799240894284,0.917134619841503,0.254682120982625,-0.406897556142254,-0.840072783768912,0.154284570025715,-0.842642417899446,0.281192250347676,1.03102484630713,0.396798371672479,1.06854900054944,-0.000338829011836138,-0.990859149609362,-0.227313763222579,-0.474715134788193,1085983
-1.05554979969592,-0.327727698497799,0.845010161159834,0.391516206106529,-0.00513313881967017,0.238273518742846,0.745870981196328,1.08627571651544,0.226384163101962,-0.806726412856077,-0.559806975809788,1.36322764773365,-1.33313419072446,1.04086115749819,0.354501163226146,0.083561527467159,-0.889304862480268,-0.0782135857433583,-0.32687405184453,1125173
-2.08744640412836,-0.307169544098052,0.544287687246867,0.169665974900017,0.896550925476174,0.072775430480959,-1.78883827246771,-2.83290725776994,-1.92470536746973,-0.161699720792528,-0.0687830173039834,-1.12072954946808,2.97967618677344,0.835405299220606,-0.0765557024615884,-0.223835750422422,1.06311271069754,-0.326986366728726,1.55084030458421,1154608
1.65960728482047,-0.270825469117562,-1.01162598246336,-0.523505349574311,0.0642344147086811,0.104905070884601,-1.16921706503768,-1.73965233352868,-0.888843742597388,0.483796372271607,1.04290205931108,-1.11663430583697,2.06726036105408,1.39616034322812,0.940097272090689,-0.167113846389514,0.338419896338793,0.515690591387503,-0.425089544802557,1181124
2.61453330964848,-0.309395726531092,-0.0880272712481251,-0.067513500617771,-0.708626898116886,0.0594519613043792,0.926374654625325,-0.0159317381722915,-0.331188977070661,-0.386777865925236,-1.1899166617761,0.820165114409912,0.148785811612622,0.480265147760848,0.263638859654381,-0.142743921708732,-0.431309737428436,-0.267645918098975,0.625610151001074,1183075
1.05619687044363,-0.0823143842207152,-0.126146630245006,0.234308034757154,-0.313962231437936,0.526162905271936,0.964961561239874,0.196108007645404,0.47026309155479,0.294237733352662,0.575920033687804,0.13917901329811,-0.202136005389406,-0.747701148831566,-0.783737688736107,0.0050191481856813,-0.302851026680204,-0.282992525999928,-0.764749148407526,1232870
-0.54860486905946,-0.14269706874493,0.0566698709136031,0.284381721746671,-0.0491599697203931,3.0203016732741,0.830693032337702,0.137045558597365,-0.0299826449215519,-0.346965617738239,0.520779219314775,0.710873033536766,0.398676159861402,-0.176362121052602,0.217784317271122,-0.104975602542988,0.12944039208024,2.79257683111321,-0.218887065414217,1279943
-0.262202200197899,-0.305744487398239,-0.545013668065789,-3.28308356959309,-0.666737930177993,-0.23587142412154,-0.553828864302761,-0.305052186265151,-0.128102563788507,-0.151086112868644,0.608243347238835,-0.597361952781522,0.734450690037412,-0.237164595360414,0.0872473650047468,-0.22700221196948,0.399951360468465,-0.250648159726367,0.282756099706322,1329352
-0.570522067009197,-0.0263476675963423,0.367642279555969,0.235868998461153,0.998683811024932,1.26458121589288,-1.43996723337387,-1.26220051350046,-0.728449615422657,0.188534588430807,-0.606051488543564,-0.859604253981063,1.43266988626471,0.299224322918621,0.336280957137563,-0.18064080045368,-0.57288162085376,0.0306640515871624,0.730653236847899,1330263
-0.72096264282145,-0.30703719980573,-0.431409967263996,-1.34930049204237,0.269435925066087,0.141952544603342,-2.01105743240034,1.55799632379388,7.20639961557515,0.291080950867849,2.89559239087011,-0.0650406020039505,2.73544869327529,-0.761302649436175,-0.144506452321763,-0.229885501681915,0.343409572641923,-0.295472783549629,0.587726084119132,1364384
-1.11477586634405,-0.321792618887058,0.810453066549504,0.680079549687386,-1.2355073082365,-0.0472196733367931,-0.0846770336519968,-0.201933717752241,-0.298972663582988,-0.347482928860188,1.69524835734989,-0.153228289081242,0.865957056035256,-0.158978402791977,0.398415274521501,-0.188973484282909,0.443410953276955,-0.0785688923934965,0.704206280233756,1386095
-1.53023761955137,-0.339731964521828,0.985446313071351,0.972239269953936,-0.772233492922221,0.383500549933822,1.46484599951411,0.309744539778731,-0.192593657736881,-1.09341677762093,-0.13158205501633,0.983710458928522,-1.0637934806008,-0.966686947509168,-0.0809947408050252,-0.149338182354382,0.0345753114869626,0.102436709890369,0.685200074664258,1458656
0.417660919310999,-0.191349899796485,-0.373735453348108,0.209542661421535,0.856671499920833,-0.350195856274741,0.339240672421034,0.412077216519796,-0.326321466310993,-0.323345378544306,-1.24212492207348,0.463631880975888,-0.679757823358498,0.715574475553812,1.12333587222391,-0.135883838027022,-1.54864521666539,0.0755301677243609,-0.286205158007602,1485662
