"mkm8d_ptv6_original_shape_Sphericity_250","mkm8d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm8d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm8d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm8d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_ptv6_wavelet.HHH_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HHH_gldm_DependenceNonUniformityNormalized_250","mkm8d_ptv6_lbp.3D.m2_gldm_LargeDependenceEmphasis_250","mkm8d_ptv6_lbp.3D.k_glrlm_RunEntropy_250","mkm8d_ptv6_wavelet.LHL_firstorder_Skewness_249","mkm8d_ptv6_wavelet.LHL_glcm_Correlation_249","mkm8d_ptv6_wavelet.HHH_firstorder_Kurtosis_249","mkm8d_ptv6_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm8d_ptv6_lbp.3D.k_glcm_InverseVariance_249","mkm8d_ptv6_wavelet.LLH_glcm_Correlation_248","mkm8d_ptv6_wavelet.LLH_gldm_DependenceVariance_248","sub"
1.26304919603012,1.99294093547785,0.917630728802772,-0.221282840555115,2.03331355073163,-0.343870506356672,-0.517356838452405,-0.227252336693947,1.07434877223223,-1.30479587643358,1.04571836312408,-0.125429199804766,0.670204443358709,0.940309644989527,-0.731851728355433,-0.14570831517475,1.24924079711944,1.45050622119849,-0.23906030367126,1085983
0.533656452086097,-0.223669144702567,-0.41599007181375,-0.164304462210554,-0.0924478574258267,0.222381638816292,-1.07509767368884,-0.404492843721733,1.05454480508378,-0.660870437534472,0.674730776031119,0.885997604818533,-1.36626593569072,-0.082794810372381,-0.530438083410778,0.00156620791413618,-1.31244627872295,1.19823243307559,-0.190778064261992,1125173
0.539696920621081,0.301598873539202,0.484565031637963,1.3124417887585,-0.927679524136223,-0.858166277594439,-1.38855070744639,-0.327714799657307,0.962323900486788,-0.411534335810512,-0.600782930000598,-2.86076085970164,3.38970230859833,-2.56728780515689,-0.872396208485262,-0.268470419938229,2.30764260188399,-0.904716370589329,-0.811353798277357,1154608
1.18032951532809,-1.96428685258958,-0.62118404350725,-0.467609614845441,-0.183222997044087,0.277810228175882,1.02844613342572,-0.384046764363913,-0.828287947890102,-0.524682807545612,-0.545819245934614,-0.455251801979276,-0.600155460931932,-0.34339179332055,0.4241187157653,-0.267841861246892,1.52319823637305,0.3750986643926,-0.704045353120548,1181124
0.0369798798511974,0.610441116029767,0.87314750383687,0.0429015571767309,-1.09115077435978,-0.803786896440634,2.12443143292228,-0.357374830593301,0.447996838269233,-0.735027570952193,-0.194608104677836,-0.414899513075395,-1.62078673219444,0.648268283586289,-0.0160480648282331,0.279891684372968,0.734519028841541,0.999199689082397,-0.383256701203217,1183075
0.483748936614683,0.530777827330767,3.27887645954039,0.107346726186962,1.45629535899082,1.83240431822258,0.429244679691766,-0.262436516337727,-1.99908156369923,-0.87274925064122,1.01847045849137,0.775400866433409,-0.751824851254163,0.38951120058707,-0.645116258153472,-0.0261506643499343,0.779146760458044,1.05144764366936,-1.07550048362062,1232870
0.636835331859607,-0.324983913885297,-0.527005701069166,-3.93231691322177,1.47484621432367,2.2107300782034,-0.0203923080454286,-0.163753120376574,-0.152402530478444,-0.364134127828692,4.2891097564258,0.425175472546407,-0.701159322987007,0.50278294286548,-0.632379861612397,0.193281382298622,0.149579098126427,1.31009615125273,-0.157802051768768,1279943
-1.57371086894662,0.655647128088825,0.151123675221646,0.64844491445677,-0.402511634142818,-0.772053886823746,-0.237141641707534,-0.357027635167445,-0.769785738235499,0.0673855208287133,-0.547162772936428,0.337006946223342,-0.211759757112811,-0.500570735863763,-0.136143453158473,-0.245632711143628,0.260671570971889,-0.515436860780944,0.252025208475099,1329352
-1.19026639050154,0.32663729519287,-0.188960278144607,0.694374205542974,-0.306553370278158,-0.76424020321308,-0.459549184237141,0.305792556398815,0.59298375468096,0.284597550658213,-0.119542617958689,0.0262615169860973,-0.647583733758328,-0.898058388118296,0.29739388955452,-0.250331494923053,0.316028010755948,-0.660379983444127,1.50531712502438,1330263
0.90192016753852,0.246015108041173,0.988422400987315,1.27934859408157,0.534261877364452,-1.07337904220369,-0.348572944845303,-0.376360321570435,-1.01375574386772,-0.653765183938353,-0.685095385814828,4.56269100615971,0.99077805985641,0.0567026750214511,-0.178032026770835,-0.264898797058882,-0.590054374439095,-1.2643235740988,1.52246002960417,1364384
0.312723833355372,0.813860294306876,-0.504115715623961,1.15370132292212,-0.524751627355247,0.795991842267928,-1.05726444585522,-0.307116435153122,1.56317078755257,-0.347319246681041,-0.48557422202097,-0.179294383771226,-0.0400335801529278,1.12725158703794,-0.13422184984913,-0.18578220297164,0.647041432255683,0.756160431319657,2.39868233339603,1386095
-1.50459136192332,-0.179217665434687,-0.477376131512344,0.654678167248583,-1.02565201876805,-0.404391456652143,-1.54647280067716,-0.402558014797039,1.40834309886184,-0.444467530807313,1.27124939648671,0.355259316654657,-0.112421337183616,0.609863258140138,-0.122887303357633,0.194285868888457,-0.651929363598241,0.905080696858201,0.391881141883535,1458656
0.627867234430281,0.479432343889188,-0.267693719977566,0.525582852383798,-0.369880811464854,-0.720070491520178,0.442236808537912,-0.174550477281552,-0.782697000403049,0.365836367084321,-0.366787114550169,-0.324540179731714,-2.16474040297475,-0.0303547442835202,-0.837472749278272,-0.187969925229277,-0.318456650478971,-0.899991102203625,0.416352060329627,1485662
0.693249085581562,0.0606689663515907,0.655817618133866,-0.557990740817355,0.963683434165064,-0.0797959107503364,1.224297088841,-0.30535054756002,-0.997349859534823,-0.727853192546179,-0.415956113305124,-2.05027676782845,-0.614368054459518,0.368924904433507,-0.331990923658534,-0.256598998472705,1.16852540398818,-0.235584259839506,-0.605887477503091,1497807
-1.06530084495932,-0.134031260087431,-0.181833184148546,1.00810512787769,-1.62229482831831,-1.34568669359441,-0.668581150984622,-0.391591513261738,2.01508203353496,0.304010298200002,0.565483272431785,-0.40607698269091,0.360668125316356,0.424704242191261,-0.321662169074194,-0.0851407182398489,-0.198338250010575,1.24226826537662,0.715634660988408,1501387
0.736488031819407,3.38299308680154,0.545823710060497,0.426829415207385,-0.296332168121634,0.145658504857123,-1.45754069397954,-0.341295776898201,1.57216748313048,-0.457495408522588,2.5361768966001,-0.877135057939699,1.44071316167407,1.69477309676348,-0.863619822063574,0.258482897965006,2.65149671948556,1.80816637796613,-0.62113177116226,1518948
0.883888958507897,-1.50595564012506,-0.144088531618932,-1.60011162365392,-0.509120531804154,-3.07257407666585,0.860949133067957,-0.379632103588619,0.471304464295329,-0.670592389790071,-0.557076247571641,0.39898310338908,0.300352616243842,0.731717463809273,0.694911636252804,-0.260446311755371,-0.0478920424379664,0.104879508933144,-1.02685959788913,1526417
-0.245246529167841,-0.978672785128948,0.253245835838961,-0.0978783071884195,-0.339683879691115,-0.220794453174628,-0.218816877387721,-0.405824441193701,-0.488143225646855,-0.838410837014683,-0.409480343372396,0.210520538112577,-1.17192853455598,-2.54605251692781,-0.266920040270255,-0.203989877156179,-0.0986825261609337,-1.06560065610415,0.491245044219244,1565177
