"mkm6d_ptvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptvper_wavelet.LHH_firstorder_Mean_250","mkm6d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptvper_wavelet.HLH_firstorder_Median_250","mkm6d_ptvper_wavelet.HHL_glcm_Correlation_250","mkm6d_ptvper_wavelet.HHH_firstorder_Median_250","mkm6d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm6d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptvper_lbp.3D.m1_glcm_ClusterShade_250","mkm6d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm6d_ptvper_original_shape_Flatness_249","mkm6d_ptvper_wavelet.LHL_glcm_ClusterProminence_249","mkm6d_ptvper_wavelet.HHL_firstorder_Mean_249","mkm6d_ptvper_wavelet.HHL_firstorder_Median_249","mkm6d_ptvper_wavelet.HHL_glcm_ClusterShade_249","mkm6d_ptvper_wavelet.HHH_firstorder_Kurtosis_249","mkm6d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_248","mkm6d_ptvper_wavelet.HHH_firstorder_Mean_248","sub"
-0.168721997662314,-1.06619659897125,0.74752296890499,-0.515828260391808,-1.81678796980058,0.112447375686813,0.236038910102823,0.2381825114929,-0.13314708757638,-0.388519297258078,0.459242058190962,1.28773345349569,-0.326365832311315,-0.910156270671204,-0.570891148235835,-0.254028015250077,-0.475291201664419,-1.62018878397719,0.0349732276622078,1085983
-0.275125354686069,-0.643190789913394,0.062569007551323,0.588242545534352,-0.890565254287834,-0.126758806870999,0.414753892024795,0.280169705594158,0.280121386196933,0.541336896020205,0.011006285044799,0.0020267008965909,-0.179057519965498,-0.370656657504839,-0.489265264878074,0.439805329324308,-0.607464300191653,0.048421419551889,0.429194114290671,1125173
0.131423360144195,-0.564409491667067,-0.225081426075408,1.2906799097023,1.22474013328056,0.590008368962762,0.768547325476296,0.322650235670055,-0.316988990371705,0.855816058446817,0.497567759147877,-1.05817960667768,-0.139746233832575,0.263511229677696,0.993540162224281,-0.325374320118811,-0.781365815738043,0.446781090906015,0.408110451113642,1154608
0.0332843277575369,0.45194256116862,-0.176651631682565,-0.469919775455992,1.70113861002686,0.0551331803495149,-0.506449925740739,-0.0667151132431395,-0.3318848746982,0.0895186590798991,0.887262009639066,0.780671015151353,0.290467328006316,0.16323434964523,-0.518984924362852,0.582454318018155,0.156003180797838,0.418264290673855,-0.888745483386653,1181124
-0.138784274305217,1.1053936942612,-0.0789580163146438,1.64137859972981,-0.413855586839661,-2.37331567361779,0.826695026802009,0.509507615296469,-0.444836017784241,-2.31868090657507,-1.44356219594305,0.406249523139593,-0.253616099753834,0.419387205442939,1.21437796825196,-0.656275320625033,-0.130306447912139,-0.567477830581057,-0.942947963282889,1183075
0.0619768147990236,-0.75529852291188,-0.193855598720142,0.611751829593984,-0.652062377614717,-1.7883692626854,-0.103198525804294,0.297594485388211,-0.462682985855403,-2.66513683822533,-0.290164844417652,0.132815037026108,-0.293467879028851,-2.44643821509111,-1.49773579218475,-0.446843038123365,-0.804813412462444,1.71131970616923,0.744024570674496,1232870
-0.252031033392918,-2.24413298472715,-0.215918109108357,-0.732282707915984,-0.345402712316228,0.0624834000587443,-1.80682009699786,0.0409646511873536,0.464952442473372,0.184461667622308,1.412423766475,0.0528274881475076,0.275243533018702,-0.699154677388812,-0.617957745170398,0.879497195089989,0.238463420074835,0.0818380189622525,0.7189420357725,1279943
-0.23359671016631,0.0205975797585583,-0.22869221616563,0.451012882096109,-0.252337596820443,0.694574582994085,-0.706438987686977,-2.03244652233613,-0.476060101638588,0.0171050478218756,-0.0542726464907813,-0.782064036551383,0.204136519627306,-0.0146954529395137,-0.0356479232870199,0.161344953029464,0.162153289509744,0.412692873157385,0.199749294747563,1329352
-0.239570333974147,0.035568363252159,-0.177531275215434,-0.882286448463902,-0.288436799979968,0.118276266035955,-0.52013496102862,0.0622964107812049,-0.197349691532463,0.920231021630149,-0.378591362136033,-1.36273625294635,-0.184599368053259,-0.258051486386413,0.250318091355276,-0.406536483575547,-0.0286154498529367,0.238781136994187,-0.382708590318863,1330263
-0.11226227263538,1.81865122738161,-0.236655094797035,-0.560365025168883,-1.00325355757793,-1.30986266973721,-1.04557915581263,-1.58182447349632,-0.47843147195012,0.831002862176684,-0.317417659154405,-0.797302960312305,-0.309096701157516,-0.425946206372047,-0.140028849105456,-0.327989796195684,-0.130083144215649,0.480893476397829,-3.40324751722624,1364384
