"mkm9d_ptv6_original_shape_Elongation_250","mkm9d_ptv6_original_shape_Flatness_250","mkm9d_ptv6_original_shape_Sphericity_250","mkm9d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm9d_ptv6_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ptv6_wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm9d_ptv6_wavelet.LHL_glcm_JointAverage_250","mkm9d_ptv6_wavelet.LHL_glcm_ClusterShade_250","mkm9d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm9d_ptv6_wavelet.LHH_firstorder_Median_250","mkm9d_ptv6_wavelet.LHH_firstorder_Skewness_250","mkm9d_ptv6_wavelet.LHH_glcm_Imc2_250","mkm9d_ptv6_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm9d_ptv6_wavelet.LHH_gldm_DependenceVariance_250","mkm9d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm9d_ptv6_wavelet.HLH_firstorder_Kurtosis_250","mkm9d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm9d_ptv6_wavelet.HLH_firstorder_Median_250","sub"
0.0156521533844088,0.836654324227868,1.26304919603012,2.01253068423587,0.0961589045512247,0.333002770945684,0.67841727995601,-0.532209701962792,0.781482085036387,0.925799489598493,-0.00344801486072065,-0.14768396306319,-1.98502724029542,-0.138350294877853,0.204958219846894,-0.226636500549841,-1.05032236720261,2.06550086879087,0.855190437721767,1085983
0.819466147881683,0.447892049141933,0.533656452086097,-0.232401761093839,0.264055179715294,4.03697036070982,-1.34978168965446,2.69928627193184,0.262001960577514,-0.396514110626904,0.858437776768132,0.832977173793642,-1.54680367135406,-0.0844224453322891,-0.696326026586147,-0.171553449755197,-0.47641917440163,-0.106027685094933,1.79659269634084,1125173
0.714584916723728,-0.154903769649449,0.539696920621081,0.324568888709791,0.0758312914633039,-0.404313361962386,3.36462318324818,-0.466713725754518,1.48243366960764,0.486571119242066,-1.39607881948156,-1.17088215502972,-0.274833950081051,-0.0728931579192755,0.308938911419154,1.28792595432517,-1.43350739616099,-0.953423799245323,-3.96127274319484,1154608
0.900951073501308,0.683153788929837,1.18032951532809,-1.94725674479842,-0.662529342046565,-0.394515023936303,-0.584915709397002,3.21788080560505,-0.46444906792943,-0.636024751495885,-0.974838975740397,-0.406350364684337,0.46966682442135,-0.288648890477961,1.6143068405054,-0.462291036212107,2.06696144491443,-0.218950578900214,-1.17501453307958,1181124
-0.0974075874976722,-0.00836561989518245,0.0369798798511974,0.591819052977501,0.730540096521218,-0.340880535304187,-1.63828596401968,-0.377305594949912,-0.0269565794976313,0.913903469638439,0.134395640968004,0.430203073830755,-0.417761553393182,0.244689180527949,0.444906223534655,0.0333735119366967,-1.08664389479112,-1.08483477406107,-0.39613675801051,1183075
-0.940863784276112,-0.968177498834988,0.483748936614683,0.573018796100489,1.27012993027161,-0.325734665703189,-0.758380329756142,-0.765406594992003,0.153118149847531,3.27338241533144,-0.624136673901405,0.832539564123758,-0.437713655492381,-0.0227123772907207,1.12690593006358,0.101240458596129,-0.768781490833901,1.38122829347008,1.48123331981266,1232870
-0.298909267731006,0.260782679431554,0.636835331859607,-0.366794229676494,-0.151649155413461,2.14576021207261,-0.684350904636643,0.997104362813038,-0.914904478793443,-0.507153831779183,0.443120547525799,-1.3861038250828,0.547228070960666,0.420096011806512,-0.456750848008201,-3.90959548932735,1.30229346337575,1.50843005934237,1.04343164868694,1279943
-0.150656528504674,0.615953633641763,-1.57371086894662,0.67208734122861,-0.757335362605275,-0.404887603574902,-0.192272565908544,0.588122835276401,-0.165359122530882,0.1308010625747,0.270769729427663,-0.421030731120353,1.3692599245599,0.988024928978394,0.998853904710522,0.644271602405467,-0.729273262838443,-0.420143012184075,0.0883050333567113,1329352
0.8680922599465,1.16413974176473,-1.19026639050154,0.325974532579278,-0.897940809288103,-0.369055520859827,-0.662232783711043,-0.737399848835351,0.35476201651942,-0.173763999096126,1.08837252621826,-0.0194893375805986,0.452873040055257,-0.485796510159983,0.958778097911163,0.704349948315512,0.0139240838759203,-0.290205356412149,0.55709205919666,1330263
-0.955943622690444,-0.521377572779889,0.90192016753852,0.269343644466203,5.58867452935089,-0.424805115465934,0.981539696118575,-1.28431951203812,0.760506109772331,1.00279173034431,-0.533071453411964,-0.398913577488023,3.21469874352141,0.661214894523616,1.85111020336844,1.26336773509706,-0.50746294058675,0.529905756211681,0.902119634777321,1364384
