"mkm5d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm5d_ptv6_wavelet.LLH_glcm_Correlation_250","mkm5d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm5d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm5d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm5d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm5d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm5d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_ptv6_wavelet.HHH_firstorder_Skewness_250","mkm5d_ptv6_wavelet.HHH_glcm_ClusterShade_250","mkm5d_ptv6_wavelet.HHH_gldm_DependenceNonUniformityNormalized_250","mkm5d_ptv6_wavelet.HHH_gldm_DependenceVariance_250","mkm5d_ptv6_lbp.3D.m1_glcm_ClusterShade_250","mkm5d_ptv6_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv6_lbp.3D.k_glcm_InverseVariance_250","mkm5d_ptv6_lbp.3D.k_glrlm_RunEntropy_250","mkm5d_ptv6_wavelet.HLL_gldm_DependenceVariance_249","mkm5d_ptv6_wavelet.HLH_gldm_DependenceVariance_249","mkm5d_ptv6_lbp.3D.m2_glcm_Correlation_249","sub"
1.91111750325013,1.42948199435093,0.622631336715587,0.883540919482027,-0.217526555815285,1.84904160839061,-0.434939289690946,-0.200774445254027,1.01329769230122,0.554637974180773,-1.00017002484289,2.24032334154911,0.0695015408037158,0.373246310581416,1.01423182387531,-0.0347960682721038,0.350048932752193,2.01696557298461,0.299310175749949,1085983
-0.188500373291757,1.21782790086996,-1.4507500712045,-0.511848125519356,-0.134832612800788,-0.0358274792375151,-1.04597680614316,-0.400921776337127,1.06979522277166,0.516873466897965,-0.838474929823392,0.715524350503965,1.56178012908685,0.210080925573101,-1.30363823304556,0.900683789643961,-0.070711669382668,1.24798855862105,-1.42906451025942,1125173
0.181552760072701,-0.944502174247103,3.4905482667253,0.496475714568748,1.41241196105343,-0.788224844663117,-1.55991268852265,-0.346172101612002,1.26427898986827,0.72201156002427,0.116917162216143,-0.290170408967363,-0.817728308292648,-1.31597658039251,2.1603409640949,-2.82966945756398,-1.41727375345105,-1.62166379198722,0.500894911951083,1154608
-2.04212282244803,0.334573681107382,-0.665485469499033,-0.537421828086357,-0.492984501606182,-0.0262888633716183,1.16681303083737,-0.376380807262,-0.733921186770289,-0.185450990078981,-0.737563622086733,1.03398047201727,-1.06298537152029,-0.884694169885657,1.66227778964663,-0.615664837402829,-0.982860191407654,-0.227443109746977,1.18671075800142,1181124
0.662418496132983,1.03646760560164,-1.53163976504433,0.705099546167369,0.0756948401111338,-1.12004953485833,2.04033173252288,-0.347751696704685,0.448274958804474,0.294769106320999,-0.656985878882141,0.390412629898279,0.201007548961864,0.000655609600487029,0.765971006121526,-0.36418946684665,0.464232298035452,0.153350475070128,1.14889382384413,1183075
0.370621719395144,1.06684846707037,-0.721102814539265,3.29282802152871,0.117546307514726,1.78848620057977,0.509637814454718,-0.255386393731528,-1.95441431682217,-0.333446112308519,-0.767828761667013,0.77055932531655,-0.464931295872909,-0.227327264276973,0.672552179794515,0.694771250790574,0.480799048452593,1.22036719178226,1.44850816237847,1232870
-0.145874100507927,1.33134028128179,-0.776307312830687,-0.634194068545092,-4.03496306516902,1.33026592339584,0.0186418561828809,-0.151130921435854,-0.15156927968013,0.359550658766893,-0.600844858081933,0.36848353460208,0.738632269601409,0.516872339657116,0.0760904517983719,0.498593940821119,1.23737008000165,1.38797807528941,0.0754481612862938,1279943
0.581973379579248,-0.555787041021083,-0.271394800129284,0.282619935291301,0.665829236834627,-0.327935412574858,-0.292124815239731,-0.348632079791151,-0.650914689499449,-2.61358058033069,0.778224265337624,0.499491462299127,-0.627218938500372,0.654795714202375,0.258970510320123,0.214657755821837,-0.423923181491364,-1.31501024409037,-0.803610835985538,1329352
0.340915224517292,-0.650192836466086,-0.589221328619078,-0.262464008678756,0.660943497347466,-0.37902425005313,-0.47696463041515,0.161771542932923,0.518048339099667,0.322366121551637,-0.251896145977959,0.284285504751598,-0.843754066704281,-0.971775745732445,0.449619195094672,-0.184830869383024,1.59560464307134,0.566766240682126,0.360231439547762,1330263
0.114352771418417,-1.35065549893175,1.05476776935141,0.914744155361299,1.34306344064731,0.55077391177311,-0.435131159068497,-0.320379223942045,-1.01551920060315,-1.21688744834326,-0.31436566893362,1.05936427994101,1.20585060362772,-1.00275066057147,-0.718576827785654,4.5497227902979,-0.0509388377339519,-0.763929387922142,-1.80214352847387,1364384
