"lemm_gtv_min_250","lemm_gtv_kurtosis_250","lemm_gtv_no_voxels_250","lemm_gtv_v23_250","lemm_gtv_v29_250","lemm_gtv_v32_250","lemm_gtv_v35_250","lemm_gtv_v38_250","lemm_gtv_v42_250","lemm_gtv_gradx_250","lemm_gtv_grady_250","lemm_gtv_gradz_250","lemm_gtv_m011_250","lemm_gtv_m200_250","lemm_gtv_m020_250","lemm_gtv_m210_250","lemm_gtv_m012_250","lemm_gtv_m300_250","lemm_gtv_m030_250","sub"
0.682272809671902,-0.205659192537093,-0.35980948008271,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.615316331514431,1.01596080139617,-0.375175558379375,-0.0967803906525269,-0.253785294378101,0.0382024486433505,-0.387764135154645,-0.379991958650033,-0.0301689845301888,-0.0660893577607038,-0.0788532524212507,-0.0438756976280146,1085983
0.512637933066624,-0.437669815634373,1.9564330716305,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.615316331514431,-0.965108515173468,0.148056078927127,-0.0539196402890996,-0.272624701471687,0.0284951540237529,-0.561925268587928,-0.372808201398075,-0.033520580754686,-0.0494678666527646,-0.184127540396986,-0.0453477428132525,1125173
-0.454059711161951,-0.307058938187869,-0.640581918778702,0.100014346558455,0.164939123036919,0.216608179108547,0.375544880403939,0.39527575230752,0.630469618688632,-1.77288138642361,-1.62097241115503,8.1661889382486,0.356727194788916,0.246337244823384,0.466753486606872,-0.142555373871465,-0.124036745744436,-0.172664376884047,-0.218152812966803,1154608
0.528151443969818,-0.427762583147901,-0.00689291878169332,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.615316331514431,1.00348200266394,0.788451828869968,-0.451367858451183,-0.575702126302284,0.115326550235829,-0.776328443604228,-0.313396682620424,-0.0492353071265418,-0.0940635814542334,-0.129942354754709,-0.0304607253808734,1181124
-0.676412016299804,-0.442546654735778,-0.633644983912835,0.100014346558455,-1.02457571831939,-4.1278304687616,-2.5632026220787,-1.77127764296052,-1.01398193784652,-0.387592005023258,-0.232096365231072,-0.34764542367327,0.560353387507176,0.913504536706005,-0.171690891082872,-0.919101819794009,0.338723283593469,-0.127811748274912,-0.125566841272284,1183075
0.0319167477549174,-0.432374770853082,-0.631390480081428,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-1.77127764296052,-1.01398193784652,0.262090014047935,-0.41847949793043,-0.174630903744867,0.300572310551137,1.10539045468047,-0.609758325887508,-0.057010339888504,-0.121716855780294,-0.458187155296759,-0.0457415889809471,1232870
0.963822647448321,-0.425720657996202,0.909823023742715,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.615316331514431,1.0199449873417,0.100008289554245,-0.384706195585429,-0.593275254859534,-0.455862711767324,-0.467022913452979,-0.617675150148248,-0.0663018693838637,-0.146416383071914,-0.02657412999841,-0.022434223135871,1279943
0.579393936202748,-0.45016541869675,-0.550401765522423,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.615316331514431,-1.01398193784652,-0.104557566977215,0.176774696412516,-0.086290591700442,-0.882837933572194,3.68448973476749,-0.201874051208769,0.365993778025435,-0.190539804241665,2.73938899139364,-0.125708187671263,1329352
0.553542566494565,-0.448426810158246,-0.225059520313231,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.615316331514431,-0.953375388816435,0.0233039560114516,-0.0729774846003224,-0.262001947653977,0.100904211966259,1.57748530902302,-0.0336661612294939,0.604725154622057,-0.0708647929148416,0.608264285286585,0.0701570697524791,1330263
0.340102178977227,-0.465293013273138,-0.710818384295612,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.615316331514431,-1.01398193784652,0.669335964472294,0.00442470638610237,-1.3699874717226,-0.501961244946233,0.981882079136947,-0.0450981264385201,-0.118110489321978,0.0461603911776131,-0.142631157313121,-0.130525999388735,1364384
