"mkm7d_ctvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_247","mkm7d_ctvper_original_shape_Flatness_246","mkm7d_ctvper_wavelet.LHH_glcm_ClusterShade_243","mkm7d_ctvper_wavelet.HHH_glcm_ClusterShade_242","mkm7d_ctvper_wavelet.HHH_firstorder_Skewness_239","mkm7d_ctvper_lbp.3D.m2_firstorder_Maximum_234","mkm7d_ctvper_wavelet.HLH_firstorder_Skewness_233","sub"
-0.0274669197797515,1.40288253780765,-0.1677719987096,0.172343912035519,1.34687200243458,-0.356902432693367,-0.955794378492583,1085983
-0.414998268777976,0.200657181245088,-0.132491663768361,0.0218102494246344,0.264593334227565,-0.0154207260592963,-0.308359416654592,1125173
-0.00882736271897438,-1.31277195749427,-0.0970810569239811,0.0501481139347878,0.303510148792392,-1.3918181561541,-0.920806227479913,1154608
-0.340852498340143,0.850921800261826,-0.0490196164732041,-0.375717461043575,-1.61478517767387,-1.08012792536476,0.514861297582893,1181124
0.748662255329046,-0.460845108394831,-0.143942883809751,-0.888073547918724,-0.499645676071565,-3.59018547162467,-0.0414440249157933,1183075
0.308128565076356,0.0637789562715629,-0.190494263251563,-0.0443689701396203,-0.0845797046743136,0.0972232570332914,-0.560321899257141,1232870
-0.35657775357951,0.346969164738446,0.0830720536344509,0.0195125797504376,0.786409766299849,0.675298222509903,-0.28453144192894,1279943
-0.288807963116905,-1.00254485212489,-0.0615142374578485,-0.637937596480004,-0.637412541026446,0.787482978022509,-0.233059014179149,1329352
-0.360374722312338,-1.39734278488104,-0.089175930392577,0.0736450524489783,0.517672833268924,-0.199201617039036,2.11803651984291,1330263
0.88293026489415,-1.21982328972274,-0.413203970835183,-0.296473917057737,0.0261864057916809,-2.7256350656501,0.774989397147645,1364384
0.0252344314271843,1.07223304739818,-0.278627165065386,0.0480405248141057,0.564145279961778,-0.883998343055425,0.899048195591182,1386095
-0.415427671308085,-1.33500992228802,-0.0880313406733121,0.256540984726013,0.696038978053816,0.787482978022509,0.395377214769893,1458656
-0.309050597931904,1.28943635094053,-0.182291433703175,-0.0531031308988216,-0.692531075376189,0.787482978022509,-0.414400518278786,1485662
-0.255469476730427,0.25612905997972,-0.0791460874562248,0.0632409320774867,0.115979509255374,1.05224975547647,-0.595347347493474,1497807
-0.328243489388806,-0.279562392966169,-0.117891890201084,-0.00996523260899072,0.0212184162366266,-0.3975960499008,1.69730818761974,1501387
0.0460783815347095,-0.185636882527467,0.0247727279775591,-0.0182754926397151,0.00879456660577497,-1.31482748866215,-0.287076210701295,1518948
-0.199124645012938,0.678629184022361,-0.178596017943121,-0.0667190910453066,-0.0330219462770504,0.787482978022509,-0.784929035902141,1526417
0.928310127005432,0.10258433408281,-0.303599454367644,-0.121541200113922,0.0886961647414119,-0.335133144755206,-0.0673438245961959,1565177
-0.418936893911886,-0.342560029586958,0.243840595322209,0.0262658425601739,0.815182158927031,0.787482978022509,0.614113692758946,1606693
-0.289469535398302,0.227075679172601,-0.183427104031166,0.00782054203052161,0.467910937141665,-0.219205359908048,-0.574995875323637,1612262
-0.295145455335396,0.756583441350814,1.37493883582601,-0.030384820682312,-0.0663037602622373,-0.0566374423351662,2.63491402885725,1614566
0.812712916939711,-0.477547366892062,-0.206138095298543,0.026742661516914,1.02140944143083,-0.477033708760364,-0.927920743490023,1644034
-0.276746138869661,-0.722019263579097,-0.198888270821493,-0.724516881202409,-0.926685574225925,0.820179803501198,-0.576755092038697,1668599
-0.117272962690239,-0.207693396289046,-0.126046249713515,0.108893687201363,0.37722978826112,0.787482978022509,-1.04927287612051,1671370
-0.11059999452294,2.0424851190512,0.170088210507493,0.0827541884550335,0.086659643305774,0.787482978022509,-0.787824888936215,1684230
0.193040740096703,1.04076952396377,-0.168517184512623,0.0386750187980847,1.22272456517276,-0.465485534490332,0.459884883789844,1692385
-0.369645725803594,-0.648442907020274,-0.174576445763739,-0.278739119152363,-2.71533116748645,0.425580331861277,1.7905909085528,1720713
-0.34514257091751,1.13105140770582,-0.151662191761844,-0.0180979194320888,0.111809200010343,0.787482978022509,-0.682693410559703,1738800
-0.344575756008673,-0.946400144110524,-0.148953470100111,-0.366121747540935,-0.132838864007777,1.35181642259721,-0.438054134546009,1740845
4.70334538181837,-0.150524518732858,-0.117476634753283,-0.36238208574452,0.371711637267713,-0.477033708760364,-0.216210705961664,1742294
0.0272391521953674,0.469418766134226,-0.153907812544806,-1.48313090212985,0.252574018524525,-0.501647445730649,-0.0663412058948734,1767700
-0.399144922865126,0.40634783124138,0.451061488040108,-0.100252749119404,-1.24479809479436,-0.501647445730626,1.7798030260449,1768972
0.622987729274939,0.149809960979286,0.681342494280204,-0.0819773694737455,0.170826619459563,0.18062369044641,0.805222323319846,1889409
0.13973691671338,0.297421044879166,-0.144159735168052,0.0119127270324298,1.05951198896358,-0.61217096805319,0.162919170137614,1915938
-0.363568456194135,-0.462367099465702,-0.092549356830295,-0.0629479497345287,0.0680729576097172,0.787482978022509,0.399886543347881,1916742
0.185617547283787,1.83865321881895,-0.0305126218960222,-0.0162376325367132,-1.7137933193518,-1.0058321927767,-0.48203954832127,1919296
0.0744395277425557,1.63032286950499,0.244372295184675,-0.0327089413034713,-1.13937371723639,-0.883998343055425,-0.411016700652011,1926770
