"mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_247","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_236","mkm10d_ctvper_lbp.3D.m2_firstorder_Range_226","sub"
-0.17529465818694,0.203555485373105,-0.195159534030906,1085983
-0.133954660035963,0.0559215306293702,0.118677257801322,1125173
-0.101042444652777,0.0686243933490106,-0.455953198546293,1154608
-0.0286831737325161,-0.413724674783484,-0.218540266026281,1181124
-0.157137628520436,-1.08016965627,-1.91175167556366,1183075
-0.205709809595507,0.0526728060298767,0.0769571215266423,1232870
0.0863497982056634,0.0467836393425346,0.730572566202023,1279943
-0.0275118865892733,-0.790850052249448,0.518970542293535,1329352
-0.0801765272870097,0.0806026384418599,-0.0864593335231894,1330263
-0.394013089164526,-0.382523902045315,-1.93341717973416,1364384
-0.287236063612554,0.168777839819605,-0.506650749165937,1386095
-0.0836579353126829,0.307213759142323,0.518970542293535,1458656
-0.19505003388157,-0.0380947143135929,0.518970542293535,1485662
-0.0779530146695336,0.147617641317393,0.681431492830974,1497807
-0.11933493608166,0.0262979635226321,0.0857864070522081,1501387
0.102976879915696,-0.00673093450607185,-5.86161765319932,1518948
-0.197565125692,-0.150315242283872,-0.560274206188506,1526417
-0.361551690117788,-0.0479190754983659,-0.339857414482401,1565177
0.244529744797904,0.0475241911389436,0.518970542293535,1606693
-0.1948548071145,0.0345263116426543,0.584766729216665,1612262
1.60539350120401,0.0298177317755896,-0.175917877623875,1614566
-0.223028324940232,0.0559523207591559,-0.256937163653143,1644034
-0.218153121202639,-0.871577146061898,0.539033321309487,1668599
-0.105243133348977,0.0931398552126487,0.518970542293535,1671370
0.200525345321869,-0.0661403840718815,0.518970542293535,1684230
-0.173698772553284,0.0501230404435346,-0.249851201483257,1692385
-0.185080925122327,-0.571859287223266,0.518970542293535,1720713
-0.170736172820478,0.00705108290577878,0.518970542293535,1738800
-0.154642094880136,-0.356392903902234,0.749712341013681,1740845
-0.107081952355767,-0.50459606314743,-0.256937163653143,1742294
-0.147796983437191,-1.59414964632236,0.0211036682534333,1767700
0.478296411412098,-0.0855693567783296,-0.169866947624686,1768972
0.711954276151564,-0.0341972362347058,0.0837230950969039,1889409
-0.162527844998864,0.061633716924322,-0.339857414482401,1915938
-0.126931643336088,-0.0360817624540329,0.518970542293535,1916742
-0.036960739262555,0.00354832720813038,-0.58140802507377,1919296
0.325317974941558,-0.0115599436866102,-0.506650749165937,1926770
0.29557624244045,0.0343589933913612,0.278870861478409,1938156
-0.187209088289031,-0.0673759743486823,0.157133791747224,1938561
-0.236135982538813,0.0181843412343334,0.506927276778106,1966316
-0.142314265252735,0.0494877467209688,-0.7657714548174,1967281
1.86996303757054,-0.227545342679831,-0.58140802507377,1973544
-0.268710086228728,-0.341554582304117,0.518970542293535,1975401
-0.24350877409162,-0.0249981074317885,-1.09165028215893,1976407
-0.220133492381474,0.169398906385232,0.204520923084882,1978972
-0.252345494607077,-0.00480554811621282,0.118677257801322,1979045
-0.188349382691568,0.0279665513229992,0.825304538679216,1979422
0.152322377909555,0.12668729975381,-0.0864593335231894,1980052
0.770731120552162,-0.0399500097408573,0.142982234712309,2001182
-0.202459724087109,0.907034740819861,0.518970542293535,2002465
-0.312923556077194,-0.0335215223980933,-1.99094414562676,2004451
-0.13477361891351,0.145536849665031,0.518970542293535,2006164
-0.266969360391373,0.106150592550347,-0.672701373820355,2007309
-0.190726142579367,0.018055018239802,-0.615841270318946,2009915
-0.0893412103317306,-0.443034677082495,0.518970542293535,2010259
0.338163369339036,-0.319177578819392,-0.256937163653143,2010554
-0.0880973113615072,0.0139629788678055,-0.690582903399033,2026671
-0.226259717994225,-0.364872385467375,-0.280297089941382,2033049
0.0445397635793608,0.0123237500752359,0.539033321309487,2034136
-0.167066761206705,-0.00259263108577252,0.140099559882403,2040495
11.801577756629,-2.14831728393879,-0.164057316201617,2047354
-0.193462141349581,-0.376383529561305,-0.0805277990947957,2051378
-0.146688399283716,-0.0827699633302126,-0.192966907161978,2055667
-0.15427788196114,-0.0502943498596033,-0.512927059303608,2057358
-0.213318208012983,0.359096808973082,0.37587560631937,2059713
-0.224796501575197,0.0497277874340167,0.506927276778099,2069079
1.33283084563929,0.0854014134492985,0.518970542293535,2070958
-0.126407158818039,-0.173357270707963,0.209806301096509,2072215
-0.202618412267118,0.0345976776662553,0.518970542293535,2075832
-0.148196214142182,-0.0991985255267057,0.390122793635408,2075846
-0.171378663181757,-0.145538268038248,-0.0386605904527458,2076301
0.540100972479952,-0.171905545809341,-0.202715333473208,2078198
0.0471712747289999,11.6669136169332,0.518970542293535,2078899
-0.0321900378392359,-0.0595751715417477,0.518970542293535,2085349
-0.396457834307394,1.31422629254898,-0.169866947624686,2086044
-0.182287639856475,0.0308068579305676,0.873065479322277,2091555
-0.148764899686303,0.0450311791918168,0.518970542293535,2092954
-0.0424846534862884,0.105990917090926,-0.305555791026395,2096627
-0.450081586311857,0.613144066572283,0.518970542293535,2100050
-0.177261911326946,0.00296416491986803,-0.339857414482401,2108003
-0.161133071422584,0.166408041978177,0.518970542293535,2109902
-0.0685954755059391,0.00475370541106839,0.403215738521037,2110540
-0.249210948798105,-0.00271669018352993,-0.0322094762454925,2116787
0.195783857064672,0.0311026623317321,0.518970542293535,2119177
0.484117093241532,-0.163513212364405,0.518970542293535,2131601
-0.0959230019580492,0.628688145281108,0.425489859157756,2132424
-0.174736642347899,0.11249464599358,0.225884739380414,2132982
-0.0650267865379752,-0.0782542396524904,0.518970542293535,2133204
0.490287165833752,0.69061165067188,0.00559676275068498,2133380
-0.295301098396063,0.157288612873794,0.518970542293535,2134220
-0.0354602135864089,-0.231986263117127,0.700994585680717,2135748
-0.234118745101109,0.558542498737853,-0.602135008828196,2137799
0.0589990991209621,-0.0935154574510932,-0.82552404460534,2138375
-0.222350821911017,-0.648050452875576,0.518970542293535,2138678
-0.0960516226025825,-0.348741599459593,0.518970542293535,2139733
0.133082038258714,-0.0073774213124457,-0.198174657457062,2141116
-0.247964047117563,0.387977404309588,0.518970542293535,2144796
-0.117762137386118,-0.33728753751116,-0.37120472851407,2145166
-0.23272565347564,-0.0373068568988029,0.221461554920388,2145694
-0.135616594503653,0.318608965192792,0.4892429593333,2146138
-0.178385803384544,0.00709221584514108,-0.731530970716798,2151024
-0.18340942897587,-0.0455045764125726,-0.203982438764453,215131
-0.00909282651361295,0.371860143248759,-1.1062831982355,2152442
-0.0298728365870677,0.0108330421444026,-0.240312291987729,2157529
-0.242517475755303,0.100373399173035,0.0386104775130134,2158101
3.23004002334086,0.0140217295903649,-0.563123112248217,2158329
-0.207655479797656,0.0331152088453811,-9.7749909285997,2168082
0.13320852818188,-0.004729623221191,0.403215738521044,2172217
0.211092028570018,-0.107186925427585,-0.223996561585259,2176530
-3.81988776622221,-0.125992398111294,0.916946951856051,2176784
-0.0997011367989602,0.812802781722284,-0.58140802507377,2181724
0.03573436246119,-0.010922627526016,0.302664096461042,2183291
-0.102052969253368,0.245327400074217,-0.120918583916346,2183356
-0.184878815912624,0.100113593210397,0.518970542293535,2185290
-0.166219191728852,0.271685210094309,-0.172819156825805,2186951
0.00394985819777841,-0.0658625558657722,0.518970542293535,2196212
0.563414943782236,-1.07412610434226,0.303586299693095,2199403
-0.291664537225309,0.747297970613277,0.518970542293535,2200416
-0.19029015997817,0.0050135054294007,0.518970542293535,2200813
0.614537024874502,-0.276579243414006,-0.339857414482401,2205389
-0.0611747379242968,-0.194130882146291,-1.07704370096287,2212664
-0.151117733263441,0.105941123178418,0.00553155414141057,2217034
0.336346024824883,0.0271554222265213,-0.840475190220739,2218615
-0.986264360465414,0.00663201260116834,0.740420752086115,2219842
-0.317833507760569,-0.331275292839836,-0.383738583038602,2224150
-0.167486089368908,0.0319977505448905,-0.784200006925522,2228399
-0.0551175391113542,0.65306039024628,0.0510999696274343,2228400
-0.161885111500587,-0.885379295382654,0.518970542293535,2234271
0.00349053068496488,0.461138494131444,0.518970542293535,2234422
-2.39218853832665,-0.00889635321989982,-0.339857414482401,2237571
0.179116800978043,0.00778960695736065,-0.260420116895857,2244172
-0.15417188133989,-0.482795144542968,-0.570945998900708,2247869
-0.160328946455834,-0.0265551884646528,-1.66992790677126,2250648
-0.238294642827657,-0.0309069893653154,0.154492403858389,2250836
-0.172741896324526,0.122229806235809,0.518970542293535,2267382
0.0799395277268973,-5.91805354785924,0.506927276778099,2269346
0.337198146610172,-0.798801579468711,-0.352512852832186,2271329
0.0803487012944957,-0.00676944682157096,-0.17684596098668,2274521
0.130073128473607,0.0134351099410756,-0.16986694762468,2276121
-0.222177261310817,-0.0124589097473154,0.517669271790217,2278618
-0.26577346299471,-0.507350515126819,0.518970542293535,2285214
-0.180469463474321,0.0102036143999184,0.518970542293535,2286108
-0.142900714028857,-0.0267130921357257,-0.0864593335231894,2293123
-0.283286832595134,-0.0223238023402031,0.276744248128624,2294852
-0.0499417534877753,0.0217577662029894,-0.758904897151871,2294873
-0.114345527496226,0.00348704544518595,0.518970542293535,2296332
-0.139239967966264,-0.0411249054241711,0.518970542293535,2305114
-0.0895754362131862,0.0195409988476237,0.370160766370932,2305115
-0.210654875877746,0.0719290562775921,-0.181481229644596,2306459
-0.0852388852424891,0.131903054195761,0.393860159250964,2306893
0.214094951928301,0.0193447218553792,0.539033321309487,2317120
-0.217647457231474,0.0450165585314748,1.61806136043093,2319068
-0.107914914547116,0.0147183121699615,-1.00928151630465,2321962
-0.172259004715876,0.0775170363956483,0.755989270009903,2331869
-0.0793003222671718,-0.00759082167905725,-0.301596768954049,2336735
0.001462023812571,-0.0539637510450809,0.578074355957891,2339674
-0.0894585781252893,-0.0379951280843632,-0.66292776570953,2340155
-0.230124345428062,0.686751800119707,-0.169866947624686,2340322
-0.196784794970077,-0.247752298268693,0.518970542293535,2350037
-0.184795081847355,-0.0353302131471689,0.599967028756204,2352038
-0.513255245867419,0.0106107810348425,0.0953554414689935,2359944
-0.0179755331373505,0.0342428079494725,0.337317628087286,2381907
-0.239222718547571,0.599900413524091,0.518970542293535,2393207
-0.0813810721612562,-0.0457932006641935,0.518970542293535,2395415
-0.0845089192706205,0.0159215790480196,-0.216624580301526,2395943
-0.126972879485874,-0.0217788669901863,0.0953554414689935,2401405
-0.146380011100986,0.0743576477868335,0.245308349151353,2405144
0.512299662572057,-0.340411999675779,0.518970542293535,2414406
-0.064118466732689,0.129933637222686,-1.99903928499267,2419459
-0.192109571425794,-0.0737017794211721,0.518970542293535,2425694
-0.179041331304774,0.0167355326300997,0.518970542293535,2426863
0.216545139141538,0.418568126254825,0.118677257801322,2430773
-0.149485974579701,0.212521789139814,-0.929440343623936,2439458
-0.245805879911103,0.0286488002937481,0.518970542293535,2443354
-0.150454796953373,0.166577569389968,0.518970542293535,2445526
-0.155641902306413,0.0373929914247537,-0.560302695398515,2448298
-0.22421796793072,0.305857541992689,0.518970542293535,2453577
-0.229410583318971,-0.147045438941037,0.518970542293535,2474709
-0.0862431203818864,0.0299313588269309,0.206540774597165,2480056
0.0726411367940481,-0.421330380653417,0.567101652667508,2480330
-0.225334825788942,-0.14527848213781,0.37297534231974,2487135
-0.149961224266972,0.0834777784651467,0.518970542293535,2488660
-0.155641361136881,-0.00408018932149539,0.46637786489651,2490180
-0.165322968417794,-0.00439112263349993,1.03853885419994,2493534
-0.199226803399478,-0.013020748073651,0.36520171834746,2498991
-0.196873069577003,0.0460176735022915,0.506155233546531,2500377
