"lemm_prg_m201_250","lemm_prg_v42_248","lemm_prg_kurtosis_238","lemm_prg_v45_237","sub"
0.0775302456439008,-1.01301068822797,0.0489905661059448,-0.2662821479588,1767700
0.143546208224616,-1.01301068822797,0.382965227677619,-0.2662821479588,1768972
-0.239586786498131,0.95700275016786,1.13054018871667,-0.194722455914093,1889409
0.071763117650828,-1.01301068822797,-0.243735855915598,-0.2662821479588,1915938
0.101933592690714,1.02761010643553,-0.492756326123627,0.241395836459445,1916742
0.143624801074201,-1.01301068822797,-0.539970009048785,-0.2662821479588,1919296
0.0925290799054942,1.0307133750783,-0.535322273602254,-0.2662821479588,1926770
0.106292129898789,0.937660171521351,0.761867572763393,-0.233292614319028,1938156
0.0184668313943361,-1.01301068822797,-0.477816912855437,-0.2662821479588,1938561
0.122903234395956,-1.01301068822797,-0.526863931056931,-0.2662821479588,1966316
0.137577534562649,-1.01301068822797,-0.530558573435434,-0.2662821479588,1967281
0.0880415064669756,-1.01301068822797,-0.541813437589659,-0.2662821479588,1973544
0.119630397731658,-1.01301068822797,-0.535035077163885,-0.2662821479588,1975401
0.147194335499371,-1.01301068822797,-0.521217635435042,-0.2662821479588,1976407
0.301919922542027,-0.933766853378072,-0.441430530096896,-0.2662821479588,1978972
0.179530512398235,1.02157477154319,-0.489443331144582,3.76782567672778,1979045
0.212502347994331,-1.01301068822797,-0.149908168706228,-0.2662821479588,1979422
0.018927391299605,-1.01301068822797,-0.520637159204447,-0.2662821479588,1980052
1.00968827731876,-0.964781211807764,0.0698813028340223,-0.2662821479588,2001182
0.0789526055898885,1.0307133750783,-0.535993416056897,4.44592357318506,2002465
0.0711435863204608,-1.01301068822797,-0.537707581626241,-0.2662821479588,2004451
0.298910779859336,1.0307133750783,-0.539078377367872,-0.261028852840467,2006164
0.0997224905058443,-1.01301068822797,-0.513214382666199,-0.2662821479588,2007309
0.0848534007283481,-1.01301068822797,-0.502681159865895,-0.2662821479588,2009915
0.158458553801235,-1.01301068822797,-0.491810225604191,-0.2662821479588,2010259
0.834391921476518,-1.01301068822797,0.115684621876178,-0.2662821479588,2010554
-0.0990435059839098,-1.01301068822797,0.612908202530821,-0.2662821479588,2026671
0.149255967061678,-1.01301068822797,-0.400093063695679,-0.2662821479588,2033049
0.678273020520529,1.0307133750783,-0.505431006187712,-0.242681785415508,2034136
0.696944662276795,-1.01301068822797,-0.513103692884812,-0.2662821479588,2040495
0.0610555410662429,1.00337258493373,0.633712845769191,-0.219002491893809,2047354
0.0753167802248584,-1.01301068822797,-0.530992715751431,-0.2662821479588,2051378
0.0336600173349073,-1.01301068822797,-0.527497039509531,-0.2662821479588,2055667
0.138175407387457,-1.01301068822797,-0.133616422997428,-0.2662821479588,2057358
-0.51463604185787,-1.01301068822797,-0.512515358699147,-0.2662821479588,2059713
-0.671835517544385,-1.01301068822797,-0.51076098294061,-0.2662821479588,2069079
0.0721124908258703,-1.01301068822797,0.494164844304399,-0.2662821479588,2070958
0.0798656037550328,-1.01301068822797,-0.51758199685734,-0.2662821479588,2072215
0.311796077681589,-1.01301068822797,-0.526013607238744,-0.2662821479588,2075832
-0.118508242919396,1.0307133750783,-0.531361798073677,-0.235098433627699,2075846
0.101080029816185,-0.950685011285996,-0.361758141483706,-0.2662821479588,2076301
-0.377038824330788,-0.989295287517539,-0.0202207889274954,-0.2662821479588,2078198
-0.0506238252183144,-0.997258123396856,-0.39346883231093,-0.2662821479588,2078899
0.156725481201499,-1.01301068822797,1.83065562316325,-0.2662821479588,2085349
0.0417986657118165,-1.01301068822797,0.6738647109203,-0.2662821479588,2086044
0.0775771813457028,1.0307133750783,-0.528030798746702,4.44592357318506,2091555
-0.313327398942722,-1.01301068822797,-0.428063721531915,-0.2662821479588,2092954
0.135316153735025,-1.01301068822797,-0.378300592069001,-0.2662821479588,2096627
-0.00565665411445773,-1.01301068822797,-0.532939448079154,-0.2662821479588,2100050
0.00328210354353061,-1.01301068822797,-0.512473895099821,-0.2662821479588,2108003
0.138598848173921,-1.01301068822797,-0.5157173748585,-0.2662821479588,2109902
0.03939481853038,-1.01301068822797,-0.108987894908348,-0.2662821479588,2110540
0.165521190382533,1.03005325748679,-0.486137706926685,-0.264252774263216,2116787
0.100194859102769,0.962646679883864,1.02851457986627,-0.164965751762201,2119177
0.131553255829577,-0.738696076905073,-0.164974755054175,-0.263816315556317,2131601
0.179917471880915,-1.01301068822797,-0.234911514871105,-0.2662821479588,2132424
0.169483214683037,-1.01301068822797,-0.226422686519874,-0.2662821479588,2132982
0.22410832185194,-1.01301068822797,-0.215206041791503,-0.2662821479588,2133204
0.252192615315235,-1.01301068822797,-0.524534838623249,-0.2662821479588,2133380
-1.22546042235234,1.0307133750783,-0.53387253719863,-0.2662821479588,2134220
0.201992120083704,0.921070665915045,0.137357573244256,4.12241003799473,2135748
-0.0733235626556962,-1.00419202991813,-0.21906873877354,-0.2662821479588,2137799
0.188881915977723,-1.01301068822797,-0.335883975508657,-0.2662821479588,2138375
0.0416936670995143,-1.01301068822797,1.04128277154538,-0.2662821479588,2138678
0.0324989218766063,1.02173893807376,-0.438577227271023,0.0422215399723775,2139733
0.342651595025439,-1.01301068822797,-0.434270394349428,-0.2662821479588,2141116
0.129069649165985,1.0295541441859,-0.485996885791701,4.15993037286607,2144796
0.176321575944182,-0.99560906422631,-0.416473185589794,-0.2662821479588,2145166
0.190161100494987,-1.01301068822797,-0.47157880254698,-0.2662821479588,2145694
0.128898560833158,1.02881135175275,-0.440294884771443,-0.261896661014973,2146138
0.0724777037498125,-1.01301068822797,0.552759919995344,-0.2662821479588,2151024
0.0802958225596936,1.0307133750783,-0.513992553776999,-0.2662821479588,215131
0.119417781344457,-1.01301068822797,0.00513244639757096,-0.2662821479588,2152442
0.087682095971336,1.0307133750783,-0.51012652838618,-0.2662821479588,2157529
0.12663206091934,1.02976676828659,-0.526956503877385,-0.0523886043404118,2158101
0.244375683856497,1.00653259080605,4.34693611735712,-0.0570343332892506,2158329
0.192283907278054,-1.01301068822797,-0.488574811152853,-0.2662821479588,2168082
0.146796237818532,-1.01301068822797,-0.484444821206335,-0.2662821479588,2172217
0.32562346973733,1.00060752485396,-0.340645764003761,-0.0420185329015261,2176530
0.117862932831811,-0.936021083103421,-0.524266445518046,-0.2662821479588,2176784
0.105428066544277,-0.863921126634276,-0.493642736291834,-0.2662821479588,2181724
0.404255425613087,-1.01301068822797,0.313401662109786,-0.2662821479588,2183291
-0.0304008935724101,0.956514475964632,-0.509193870706631,-0.243771611074356,2183356
0.121266617553354,-1.01015712209657,-0.435264235415128,-0.2662821479588,2185290
0.189214596911814,-1.00108858240657,-0.0625522903374666,-0.2662821479588,2186951
-0.542074552625666,1.01569559442141,2.1564144869558,-0.198534781360884,2196212
0.175888720178068,-1.01301068822797,2.11702606929839,-0.2662821479588,2199403
0.126917733449818,-1.01301068822797,-0.535254746200864,-0.2662821479588,2200416
-0.108864080190539,1.0307133750783,-0.533100132259492,-0.139512585898819,2200813
0.0317532448366655,-1.01166151733854,-0.172039325233788,-0.2662821479588,2205389
0.149438567937086,-1.01301068822797,-0.359070237360208,-0.2662821479588,2212664
0.0806154580190961,1.0307133750783,-0.536522818855907,4.44592357318506,2217034
0.147583719507877,-0.968666962540406,0.91736458726928,-0.2662821479588,2218615
0.329068280226289,0.969097284539097,0.270322716993556,-0.149889126150667,2219842
0.0254677196543969,0.867331355402926,0.782628485529308,-0.258573228140153,2224150
0.198835435317026,-1.01301068822797,-0.481184291360267,-0.2662821479588,2228399
0.139312660257503,-1.01301068822797,-0.380332995764759,-0.2662821479588,2228400
0.222398708505101,1.02269178041203,-0.408259909217635,-0.14503481365985,2234271
0.0100881875921335,1.02984555169685,-0.510665979850787,-0.0721912965995846,2234422
0.230371886510547,1.02972047269936,-0.499648827104512,-0.188444903658123,2237571
0.0773275839460762,0.519782359251731,-0.147839408966655,-0.229144162986443,2244172
0.0917842542626953,1.02068015128832,-0.411384512085058,-0.113399486354986,2247869
0.104559958471116,1.02957670985955,-0.497837242936143,-0.255798931671493,2250648
0.0841329576668693,-0.924831223212996,-0.51783214019649,-0.2662821479588,2250836
0.198754902793236,-0.982141466481009,-0.420847452703205,-0.2662821479588,2267382
0.139839616733248,-0.943811422956768,0.827548322433513,-0.2662821479588,2269346
0.0822808793589765,1.0307133750783,-0.53778009047142,-0.249446160864599,2271329
0.129177158045042,-1.00585174009272,-0.316292668760335,-0.2662821479588,2274521
0.20387062423967,-1.01246968653469,-0.0749156761688455,-0.2662821479588,2276121
0.107584637868656,1.00524640855735,0.465534717472561,4.20370739125711,2278618
0.101383964170202,1.0307133750783,-0.496765413937746,4.44481664207838,2285214
0.23587221666678,1.0307133750783,-0.520399051669883,-0.235841542525056,2286108
0.0858994959169724,-1.0128205478304,-0.225389734873052,-0.2662821479588,2293123
0.119933196053411,1.01808956295122,5.733076026079,-0.261362710953819,2294852
0.157618303081083,0.839017623300705,-0.0955563165463131,-0.218162044149841,2294873
-1.09942645769144,-1.01301068822797,-0.491901127410474,-0.2662821479588,2296332
0.0670885126519044,1.0307133750783,-0.528383552684872,-0.2662821479588,2305114
0.106273575937057,0.987875678786118,1.57693985328204,-0.265289477699447,2305115
0.374433515237791,1.0307133750783,-0.514334989941034,-0.197657792796508,2306459
0.0925566276925746,1.0249473824232,-0.362632233497399,-0.0328876326168797,2306893
-0.010965579673081,1.01911009689904,3.00410194102329,-0.15302512173146,2317120
0.0798431180050698,-1.01301068822797,0.338699678284195,-0.2662821479588,2319068
-0.220962360534874,1.0307133750783,-0.516536454239646,4.44592357318506,2321962
0.18406043404715,0.919788452394214,-0.264050881003317,-0.265034542525616,2331869
0.105724471981482,1.0307133750783,-0.543871853955965,-0.2662821479588,2336735
-0.167309707299197,0.987704625011885,2.76623446722998,-0.199177952562764,2339674
0.195533771818123,1.0307133750783,-0.500991040045896,-0.262725766282465,2340155
0.315332735161735,0.947708383941156,0.481897806545009,0.15801841483119,2340322
0.128463869560095,1.0307133750783,-0.518716910402345,-0.216648318147837,2350037
0.0771226747808024,1.02558190630487,0.164234762032422,-0.2490725402121,2352038
0.0955943659828454,1.0307133750783,-0.538892142345839,-0.264441442598978,2359944
0.115992537665918,1.03032950504387,-0.482664427098077,-0.265839604220901,2381907
-0.285001792451093,0.914491506768288,0.220082854725642,-0.265201614658836,2393207
0.382865034334943,0.893730329232655,0.656656570952691,-0.11017671960041,2395415
0.213370617977741,1.0307133750783,-0.480563074956517,-0.2662821479588,2395943
0.0951326757390569,1.0307133750783,-0.508893580995814,-0.264679720259477,2401405
0.201151895365128,1.01915330495825,4.28747320691518,-0.260173938798702,2405144
0.191390892820578,0.900586344567277,0.166397893559678,-0.23403557503815,2414406
0.0679534510674609,1.0307133750783,-0.534563509227968,-0.206254049600278,2419459
0.0942998760182865,1.0307133750783,-0.522416946815932,-0.262048360248876,2425694
0.00519167624427613,1.02746793765973,4.30632329950892,-0.239260236015763,2426863
0.0889062207553577,1.0307133750783,-0.531897089879105,-0.2662821479588,2430773
0.112831596233006,1.00741957951572,1.81615186457379,-0.2662821479588,2439458
0.124591380444236,0.87370022093297,-0.0544536831611559,-0.102439059174493,2443354
-0.134942387809244,0.862422526650575,0.247483069503591,-0.250761048745545,2445526
0.107470000304851,1.0307133750783,-0.523796605112523,-0.264170944678718,2448298
-11.7449367012551,1.00444442824917,4.08496426542746,-0.0118957208533451,2453577
-0.00819103652625138,1.02456375402522,-0.266666896495544,-0.129216986561436,2474709
0.112097019921502,1.02939057633182,-0.483816856928089,-0.156483179699139,2480056
-0.896805653221248,1.01583188918044,-0.107911610825448,-0.209095185323559,2480330
-0.730552457409503,0.924577946669881,0.269649460439205,-0.180916102285902,2487135
-0.658847151708857,0.787569354684947,0.0610150592106763,-0.175371426650557,2488660
0.110227540519637,1.0307133750783,-0.531316661120766,-0.114232861221554,2490180
-6.17843293752168,1.02194202716711,0.147336814091925,-0.139881779902366,2493534
0.355987474866403,1.0307133750783,-0.462616556473563,-0.2662821479588,2498991
0.0799663990857428,1.00431745047549,2.46609200490841,-0.262666644847948,2500377
0.105213035875465,1.0307133750783,-0.520313312837479,-0.163760347418202,2504802
2.43792162797312,1.00559848643552,2.69919565243553,-0.265377346553053,2510402
0.125749281740999,0.8496142421506,-0.0478676106677388,-0.245756049609074,2520618
-0.26931984027416,1.00534800549825,0.146482590658878,-0.15766747708137,2559453
0.158676880569902,-1.01301068822797,-0.538464228148727,-0.2662821479588,277752
0.0736697146610018,-1.01301068822797,-0.541220188425858,-0.2662821479588,308862
0.204000110650831,1.02300669593527,1.848984722467,-0.263264727006093,58325
0.13331402263457,-0.942211400546293,-0.102928299961693,-0.2662821479588,92173
-0.0109439711870848,1.02278285629283,-0.307544754097069,-0.24393337118419,923666
0.27896870090739,1.0307133750783,-0.535203375340893,-0.250130628777502,965005
0.087132711019623,-1.01301068822797,-0.244408573187001,-0.2662821479588,983079
