"mkm2d_gtv_original_shape_Elongation_250","mkm2d_gtv_original_shape_Flatness_250","mkm2d_gtv_original_shape_Sphericity_250","mkm2d_gtv_original_firstorder_Maximum_250","mkm2d_gtv_original_glcm_Imc2_250","mkm2d_gtv_wavelet.LHL_firstorder_Mean_250","mkm2d_gtv_wavelet.LHL_firstorder_Median_250","mkm2d_gtv_wavelet.LHH_firstorder_Median_250","mkm2d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm2d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm2d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm2d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm2d_gtv_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_gtv_wavelet.HHL_firstorder_Mean_250","mkm2d_gtv_wavelet.HHL_firstorder_Median_250","mkm2d_gtv_wavelet.HHL_firstorder_Skewness_250","mkm2d_gtv_wavelet.HHL_glcm_ClusterProminence_250","mkm2d_gtv_wavelet.HHL_glcm_ClusterShade_250","mkm2d_gtv_wavelet.HHL_glcm_JointEnergy_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,0.146029925229728,0.00440231688094693,-0.193984736174663,-0.682095051201917,-0.0842839554467911,0.0846300512085746,-0.102128626436004,-0.0168702530180835,-0.131783785849804,-0.282636821976329,0.432978894422072,-1.17129301345595,0.284045014164778,-0.0838122586392504,0.10889145577676,-0.801107197317973,1085983
0.962137579248856,0.796438141055738,0.949164688345049,-0.164180411138758,-0.776989648268023,-0.0611271012835114,-0.314148961995655,0.226277956102876,-0.125523517976601,-0.104222215994121,0.134120932139827,-0.0866432350898209,-0.0635465590543996,0.404974347938883,-0.0214364278713426,-0.207700004349469,-0.0782959219892744,-0.116178503846859,-0.750585125271864,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,0.846114954649919,0.677000100196547,0.4843894849684,0.465162237927969,-0.809150736529819,0.219364073184164,1.14735526862133,0.592008827572232,1.97146478357101,-0.286046561585975,-3.06911897444606,-2.17418744666404,-0.709479240114027,-0.0943047519105015,-0.232801105978209,-0.638445206788639,1154608
0.623014364482949,0.822227092376877,0.413981154496069,1.0676961498322,0.571998285966906,0.396114900210877,0.271106165500136,-0.330508383010464,-0.190249408198463,-0.127229615674475,-0.382334125867608,-0.15112761509393,-0.256434968650793,0.220524257306152,0.249093529997322,-0.0255736029481519,-0.365315907195236,-0.117520136406385,-0.105135665467694,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-2.09530777985171,0.520406831596383,0.378592152419306,-0.548516189606206,0.516409308042316,-0.113583611816446,-0.26618834226492,-0.307297172072593,-0.255944975272099,-0.285535997792805,1.57328021952425,-0.469259666016749,0.533701484026221,-0.354550329260337,-0.0433468808838793,-0.478371469844566,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-1.07011988866382,0.422031609248323,0.115095176740843,-0.155794115360909,-0.266848385056808,-0.518994170186505,-0.164640533576234,1.31866835125327,2.25894963518919,-0.285809908249991,1.21556196106392,-0.484965698549425,0.890499989063535,-0.408711892541096,-0.0867964714779489,0.154420031585485,1232870
0.753640874637782,0.738301545200129,1.17260163622685,1.40004053246478,0.289434628137043,-0.52865920708043,-1.0610348823956,0.11659504708513,-0.428246032952139,-0.304243778430775,0.0617998732515722,-0.113218274047775,0.0215331025537868,0.30199790732195,0.371904731218108,-0.363328917457745,-0.125093712503579,-0.186068850262415,-0.71912112210512,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,-0.384653759932394,0.573233393716361,0.855938358076189,0.408572698742619,0.151972241097698,-0.396662229682703,-0.226331474299168,-0.39054785026164,-0.195812990380088,-0.284741717568176,-0.141575578665505,-0.184434016609803,-0.485005283873361,-0.248776432167797,-0.188032170458015,-0.587036500063629,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,0.0241100954042537,0.403724773907701,-0.303389110935587,-0.479799985127709,0.290933376009042,-0.421433310464956,-0.222983181224933,-0.189964060648267,-0.127800272796117,-0.194929900060031,-0.112537327494345,0.0318001673375672,-0.434024611409551,-0.377050686673178,-0.132565689760551,-0.259032840786475,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-0.0946644803453579,0.631383224604314,0.0721220362484019,-0.201151414122759,-5.46198192978594,0.179078010856683,-0.0557125125046802,0.0657436674418492,-0.0935542791313747,-0.285380756413027,1.42498287702311,1.57576872007675,-0.564794249151427,-0.354704312239945,-0.26597910114684,4.01402193738558,1364384
