"lemm_ptv_min_250","lemm_ptv_v16_250","lemm_ptv_v31_250","lemm_ptv_v34_250","lemm_ptv_v45_250","lemm_ptv_gradx_250","lemm_ptv_grady_250","lemm_ptv_gradz_250","lemm_ptv_m101_250","lemm_ptv_m002_250","lemm_ptv_m210_250","lemm_ptv_m201_250","lemm_ptv_m012_250","lemm_ptv_m102_250","lemm_ptv_m300_250","lemm_ptv_m030_250","lemm_ptv_m003_250","lemm_ptv_m040_250","lemm_ptv_area_250","sub"
0.891063708499438,0.346736111936511,0.307975991528748,0.46987284484064,-0.240964822253236,-1.64513850728204,0.0618278245553477,-0.76006329640812,-0.596204979672422,-0.585041179268853,0.098440029783506,0.212101167341594,-0.182581729559009,-0.0396574546173426,-0.132025438530886,-0.0356298042163078,-0.175515233060774,-0.335924372649803,-0.309540117647241,1085983
0.14582741409369,0.346736111936511,0.306220797609465,0.449987948923711,-0.260290995431247,0.623275980964165,-0.0173006381779886,0.0141676092529785,-0.973035708976361,-0.28801353183658,-0.0474640357328891,-0.359749027034957,0.0220642972271836,0.447389043914994,-0.298185853392579,-0.0488879596124296,-0.00558365282167373,-0.223474094815435,1.71532623561422,1125173
-0.557795392677177,0.346736111936511,0.0984209237988178,0.278027539148407,-0.233255400620302,-0.655784984328086,-1.08378710485297,2.71444120261702,1.41797069355904,-1.10938317991899,0.311849048234796,-0.212057663398915,-0.152515645667602,-0.333093271154226,0.35533833201053,-0.351974794223946,-0.129173624392329,0.135913075602054,-1.16000355939891,1154608
-1.61963188704731,-0.038375142097665,0.254922190298217,0.422819833132358,-0.0547956751700953,1.47287858981092,-0.956630802993146,-0.472117759677343,0.182927812561228,-0.592538015918159,-0.0600617530498751,-0.209777615324141,-0.234302463411702,-0.261478578841681,-0.137799479010775,0.0675116726430124,0.114797819988957,-0.201654484361201,0.0736088322328281,1181124
0.26058091706524,0.346736111936511,-4.27260144854774,-2.58272451926226,-0.260290995431247,0.201059371528399,-0.0939562928638394,-0.243249765765211,-0.81705429405696,-0.14363066953927,-1.48401683255554,-1.66731527901536,0.731492417262494,0.659460100749621,0.250692905483799,-0.104441539082102,0.225827218920109,-0.126413140471925,-1.12819681387886,1183075
0.616200809785951,0.346736111936511,0.307975991528748,0.347706300766743,-0.260290995431247,-0.737591793737278,0.0401629634051224,-0.854715463244534,-1.49902718508167,0.1437525122333,0.229715678010314,0.260629187403334,-0.154554894659151,0.27902295570203,-0.815576955142554,-0.0982071995502677,-0.518119425284911,-0.401725560764608,-1.25835980323786,1232870
1.45729876898633,0.346736111936511,0.307975991528748,0.46987284484064,4.42792807434373,-0.123027310236341,-0.354613989358017,-0.620287231945656,-0.531858352856426,-0.174492871266613,-0.0914399519977866,-0.0704658540358918,-0.404884813403511,-0.519945688149189,0.240177539448493,0.0763615787924556,0.326592841222306,-0.374726355204921,0.58104875691435,1279943
0.282187600291844,0.346736111936511,0.302719268028444,0.457173759550296,-0.260290995431247,0.444726581331255,0.837513838466425,-0.925887779462459,-2.53041582838642,0.133838590152931,0.819716648870498,-1.79258996366291,-0.0419684070129692,0.919964373750973,1.67147714200983,-0.659747148247544,-0.227869716392433,-0.0295091602963547,-0.241522615688965,1329352
0.075395552279238,0.346736111936511,0.284238329894219,0.424787843177004,-0.260290995431247,-0.69369697815782,-0.28709803825704,1.0710100308072,1.70655246395119,-1.20457682486345,1.4303815103716,-0.8080728620561,-0.259637220794158,-1.65452845358453,0.630603634885924,0.112621662692618,-0.72915018104939,0.0386187075688872,0.363294883738576,1330263
0.432864979726284,0.346736111936511,0.297185467523858,0.336838566310831,-0.260290995431247,-0.975016224904038,1.11791677785,1.07465815458071,2.19705123294377,-0.585469477944685,-0.378335967406816,0.384468521457839,0.0495842119587871,-0.313637465494611,0.351312956890483,-0.0801959673904516,-0.513494978709474,-0.261712746911333,-1.46632698548438,1364384
