"mkm5d_ptvper_original_shape_Flatness_250","mkm5d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptvper_wavelet.LHH_firstorder_Skewness_250","mkm5d_ptvper_wavelet.HHL_glcm_ClusterShade_250","mkm5d_ptvper_wavelet.HHH_firstorder_Mean_250","mkm5d_ptvper_wavelet.HHH_firstorder_Median_250","mkm5d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm5d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm5d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_ptvper_lbp.3D.m2_firstorder_90Percentile_250","mkm5d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm5d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm5d_ptvper_original_firstorder_10Percentile_249","mkm5d_ptvper_wavelet.LHH_firstorder_Mean_249","mkm5d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm5d_ptvper_wavelet.HHL_firstorder_Mean_249","mkm5d_ptvper_wavelet.HHH_firstorder_Kurtosis_249","mkm5d_ptvper_lbp.3D.k_firstorder_Kurtosis_249","sub"
1.28773345349569,-0.148392310660679,-0.788151207918021,-0.257650101638272,0.0349615480275515,0.114323552718707,0.235242374333263,0.226021297681101,-0.100501848980087,-0.154410418242596,0.278245562761126,-0.313929765671111,0.453953346336509,0.0477716855186182,-1.06533691937349,0.751727647088918,-0.926913372246869,-0.477895564250102,-0.235047091792196,1085983
0.0020267008965909,-0.226830035477705,-1.03474815448296,0.422710890998543,0.457355461761126,-0.124391501346046,0.427587666732325,0.287538928649131,0.390967661544789,-0.465660591092274,-0.263780114649846,0.941677056091688,0.0135297747470792,0.0215995215169328,-0.634466438919641,0.0633647688437539,-0.431043358038287,-0.609003928121892,-0.331657038964695,1125173
-1.05817960667768,-0.159143874261866,0.0651702618698546,-0.330249196949769,0.41621012532462,0.754125934653568,0.784491476070919,0.313356111499592,-0.296222218334342,0.14588009788531,-0.133883429873208,-0.917374877457041,0.506954459196865,0.487760271260458,-0.540730228080921,-0.205871315426225,0.286994127796085,-0.78209036609495,0.234116719254715,1154608
0.780671015151353,-0.0500794173005508,0.163818477179626,0.581957327918619,-0.870103355296565,0.0284021094689669,-0.581032471658837,-0.0973446462078905,-0.326680715421077,0.454543036599784,0.79521784625636,0.237973650302193,0.883958184155277,-0.449337999860431,0.489714410620432,-0.164033867717737,0.132145096982994,0.142489561973113,0.473599898074823,1181124
0.406249523139593,-0.147652039010256,-0.269335285474476,-0.587089745862939,-0.952495258723511,-2.33639216491277,0.816233528642783,0.41239405096615,-0.438063606780258,0.328871090675941,0.10211499851377,-0.609896019805063,-1.4652557633541,-0.588241997822098,1.06690731333937,-0.0546848807177474,0.475929367264483,-0.140135925547078,-0.790532514924036,1183075
0.132815037026108,0.00954991565489274,-0.152619818259396,-0.438993390080254,0.70127971155747,-1.85190228565144,-0.138167674671543,0.337468909757015,-0.452816168816226,1.17615103512438,-0.169604487898888,-0.787641802176515,-0.319144189748915,0.344035819052889,-0.871407264738746,-0.179159398147139,-2.44251871862352,-0.815719266845345,-0.829360149400884,1232870
0.0528274881475076,-0.201504403017941,-3.75747897978093,0.870416612930025,0.704269062805278,0.0566337163573562,-1.81129226490888,0.0142871697572953,0.435323051185042,-0.36712021889034,0.560972754814968,1.96077653241187,1.40576331074784,0.860093968482235,-2.25887658617481,-0.195148737170546,-0.735658617654898,0.239380955769196,0.279539103083135,1279943
-0.782064036551383,-0.201787266330629,0.574219337826453,0.148226341181526,0.201658922510593,0.620201983885737,-0.703617337029074,-2.15442306797437,-0.466623075891941,-0.281447982724808,0.105253336053956,-0.159051838560236,-0.0549062067380501,-0.276658957272044,-0.0204518598644752,-0.206663697469636,0.0141892949630031,0.137143738783654,-0.236790537656343,1329352
-1.36273625294635,-0.202343500888809,0.726623719034787,-0.399144321979843,-0.433705097157514,0.158835071085268,-0.55646676580342,0.0547670231416871,-0.169459495007383,-0.367911902463703,1.10167945698055,2.96125028713278,-0.362212331058873,-0.602073940922764,0.0635686753942158,-0.159805477932899,-0.22501170515692,-0.0228484287631362,1.10317376310081,1330263
-0.797302960312305,-0.130064077490344,1.33988893719056,-0.322923453194945,-3.35482036981528,-1.46291181034556,-0.988630933223559,-1.56098459627192,-0.468281786348728,0.701344717068335,-1.11729983983547,-1.60122035548786,-0.303428193648989,-0.362267672366644,1.68641005028198,-0.215583342629409,-0.353345808505659,-0.0989074795044999,-0.671587176782801,1364384
1.13132504707476,-0.0618274906773376,-0.0462348393095511,-0.535511199667857,-0.229416428826525,-0.0527849793255138,1.28085409239031,0.511076343953364,-0.439621713242054,0.476080058172221,0.886911103269274,-0.663670893539081,0.269785356142305,-2.69018540451082,0.413964197002216,-0.149580059757135,1.51511561855528,-0.00556269293237203,-0.517503787388926,1386095
