"mkm2d_ptv6_original_shape_Sphericity_250","mkm2d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm2d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm2d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm2d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm2d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm2d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm2d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptv6_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptv6_lbp.3D.m2_glcm_Correlation_250","mkm2d_ptv6_lbp.3D.k_glcm_InverseVariance_250","mkm2d_ptv6_lbp.3D.k_gldm_SmallDependenceHighGrayLevelEmphasis_250","mkm2d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_249","mkm2d_ptv6_wavelet.HHL_firstorder_Kurtosis_249","mkm2d_ptv6_lbp.3D.m1_gldm_LargeDependenceLowGrayLevelEmphasis_249","mkm2d_ptv6_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_249","mkm2d_ptv6_wavelet.HHH_firstorder_Mean_248","mkm2d_ptv6_wavelet.HHH_firstorder_Skewness_248","mkm2d_ptv6_lbp.3D.m1_glcm_ClusterShade_248","sub"
1.26304919603012,0.419146161489667,0.939026477342056,-0.219420904138337,1.36448279820391,-0.245862142862079,-0.321091156857971,-0.177806963225937,0.542238579112591,0.206028017172084,0.628773757953532,-0.841192765814891,1.77558672818162,-0.68762750494755,0.603690203006037,-0.272140077620829,0.809990159824329,0.87225328757892,0.169233842858337,1085983
0.533656452086097,-1.5923351598193,-0.687861850148355,-0.0805042854572958,0.069001106395927,0.0181737728933812,-0.986424329217811,-0.377949472523566,0.45441119957926,-1.52985566988769,-1.41047570567222,1.30465728208106,-0.118147297765536,0.0335528114023835,0.281130391346984,-0.794655115478681,-0.036279061846664,1.04220054092909,1.60558875491802,1125173
0.539696920621081,3.61265943178957,0.44458063660726,1.60100295624309,-0.495206419500667,-1.38273730132628,-1.82165217494284,-0.352832077400185,0.962809117014882,0.50629248624776,2.12079609091705,-1.874061134166,-0.0833421197178327,-0.762819779851935,-1.17202666146712,0.672180219473894,0.561298151836965,1.78152915739074,-0.700915458636785,1154608
1.18032951532809,-0.731210043325928,-0.26277216861952,-0.579586904615838,0.314269919689719,0.488077196501205,1.48095744481689,-0.342100808569874,-0.294701056727544,1.17751840120732,1.6681064597559,-0.640938796994609,-2.11583802314693,2.93597282602143,-0.84000001135018,-0.794397568569051,-0.372911714429589,-0.51714520757215,-1.03086809253773,1181124
0.0369798798511974,-1.33739945282004,0.58389305632595,0.11058576927251,-1.13960563160533,-0.823006358331109,1.80922511220238,-0.311353070870541,0.360870710461014,1.05745136853687,0.736934766950597,-0.545441194487281,0.708147187380499,0.0862419074889965,0.112502829478028,-0.419226192693425,2.02401637007811,0.462844188670798,0.428087288295944,1183075
0.483748936614683,-0.62050008437244,3.28703140587359,0.113225584815543,2.31746150269839,1.98989919001752,0.59597351731394,-0.226495547098559,-0.140992016865499,1.36455735039478,0.721765686937127,-0.236457382796616,0.143434821964389,-0.353440611492273,-0.365594643562938,2.56849788534168,-4.21453055137385,-1.71985088837262,-0.380548672394639,1232870
0.636835331859607,-0.916056797877657,-0.847557563812855,-4.20340673567437,1.08502632295317,2.11470822405842,0.0753452624975508,-0.123036530041021,0.307816504622676,0.0412254562838088,0.026237236834661,-0.236143797667497,0.10264386936145,-0.107928349750344,0.563156360861852,0.112862544717213,0.421849234102163,-0.185037948823527,0.829827085258629,1279943
-1.57371086894662,-0.326916976420303,0.629470960620839,0.704395554277088,-0.239497953169217,-0.851095658365064,-0.323115527182626,-0.330883073443679,-2.02268823552062,-0.688779686337677,0.247298410628946,0.17109131632991,0.470572743735123,-0.428384634942755,0.397326090020035,-0.580224188926964,0.654603772618127,-0.434491877931129,-0.634991108603734,1329352
-1.19026639050154,-0.435472339153762,-0.416657590564296,0.649261823834695,-0.512930701421581,-0.622939750178315,-0.51643031808471,0.156517033868997,0.323014534924307,0.419835268409016,0.615508539782075,-1.28004644461777,0.417420222163054,-0.50484036641849,-1.00820371652962,0.657479928933315,-0.00727972525199387,0.452356780072268,-0.747396449353797,1330263
0.90192016753852,1.2115218895985,0.669229613818027,1.4326268637634,0.509166806456924,-0.989120639585742,-0.657413946830261,-0.319410763819382,-1.2433649048854,-1.76169519404147,-0.974931612843085,5.54999432619181,-0.10637308278831,-0.734213802955219,-0.820459732002654,1.19225000070817,-1.49121536991543,-0.979038376160926,0.658899565282439,1364384
