"mkm5d_ptv2_original_shape_Elongation_250","mkm5d_ptv2_original_shape_Flatness_250","mkm5d_ptv2_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm5d_ptv2_wavelet.LHH_firstorder_Median_250","mkm5d_ptv2_wavelet.LHH_firstorder_Skewness_250","mkm5d_ptv2_wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.HLL_firstorder_Kurtosis_250","mkm5d_ptv2_wavelet.HLL_glcm_MaximumProbability_250","mkm5d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm5d_ptv2_wavelet.HLH_firstorder_Median_250","mkm5d_ptv2_wavelet.HLH_glcm_Correlation_250","mkm5d_ptv2_wavelet.HLH_glcm_MaximumProbability_250","mkm5d_ptv2_wavelet.HHL_firstorder_Median_250","mkm5d_ptv2_wavelet.HHL_firstorder_Skewness_250","mkm5d_ptv2_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.HHH_firstorder_Median_250","mkm5d_ptv2_wavelet.HHH_firstorder_Skewness_250","sub"
1.01806690669307,1.37792999372443,-0.108124104579793,0.389345389377875,0.451208982430494,-1.35980236645336,-0.697538768129293,-0.448952753729251,-0.777631547973418,0.13166854897045,-0.124812942044865,0.00889943424422007,-1.32399916797383,0.299458953358915,-0.272117538574443,-0.461028851824995,0.230742701601382,0.0797170073153924,0.52865151608199,1085983
1.23435282731084,0.23240611901754,0.204743115245768,0.0987833814283108,0.101714117138921,-0.821422897709904,-0.00525663939467992,2.38243510839047,0.613063095601438,-1.00495009191301,-0.172251616345982,-0.149621026496867,0.0491686012638479,-0.37722916612742,-0.294743316704207,-1.78550143024255,-0.52929748023038,-0.587090177937175,1.1087532493709,1125173
-0.162581048667446,-0.539354981104675,-0.253171653502129,0.586116717553704,-1.86895691442249,-0.796103274422074,-0.396337657789906,-0.578945267963384,-1.13671232444656,-0.674953035108205,-0.172692594039186,2.34140741265797,0.123103718442325,-1.01449110678777,0.880287096480227,-1.10849208880171,0.2871790856512,0.385053913027859,0.642969566512728,1154608
1.28049653327086,0.952066697046514,-0.42847612035052,0.890804620051028,-0.0465342222928492,0.612390430584404,-0.413265808871674,-0.331359511258144,2.12460569522833,0.308939517999224,-0.102531689069975,-0.472602874555649,0.00242542890723301,0.410233416718391,-0.293358490011525,2.71229213955591,-0.417822207310655,0.014647697244564,-0.400071802329511,1181124
1.64129793827272,0.730707021701294,3.21258570952667,1.46197570189943,1.65072270919966,-1.23142230766618,-0.705478317831802,-0.582084533364366,0.146216768193194,-0.509356528590035,-0.174533665859812,1.6666571394633,-0.290382345822838,-0.824074685558826,0.543945995330701,0.707338047733266,-0.390673457662101,-2.40073500907524,0.746927102764656,1183075
-0.458228363792898,-0.388228755804,-0.183343070796565,0.636649656835336,-0.534021807269073,-1.04224716772385,-0.780469241680606,-0.597869620571327,-0.989679377296739,-0.127584368875511,-0.164338395750991,-0.820504115043785,-0.763823542049181,-0.859659310443211,-0.861301271669768,-0.976600905742146,0.998831720452142,-0.376631904593241,0.0395185303756111,1232870
0.1396104376246,0.153430801556624,-0.225302961754937,0.485739885013361,0.625561986442012,0.0157721250357559,-0.500099168434493,0.0302026719010737,-0.0311170730150472,-0.027432042295931,-0.0992395897915173,-0.528671992395481,-0.45777872233816,0.633269100740787,-0.31284400965689,-1.4016305171395,-0.307278155727292,0.104414917301691,0.345952714199378,1279943
-0.209564862005007,-0.552993831554433,-0.143368563519652,-0.960669411755997,-0.650818222733272,0.628924968771387,-0.0525710307845923,-0.423924936426997,-0.724892821719102,-0.299836522599827,-0.156282484826302,0.694125257967363,-1.48740318452173,-0.801566117262097,0.135950311409928,0.407722497525157,-0.40137341577554,-0.737745665867889,-1.37389932119476,1329352
-0.0507225658878753,-0.603327620828842,-0.510901351275199,0.392194651233129,-0.44658282809659,-0.0344020592850615,0.120926305696027,-0.11599978478735,-0.329233665153818,-0.160744820263617,-0.136026583671289,-0.940634082590795,1.7307026643387,0.2507562798178,0.747968571449858,-0.293020335771355,-0.177513637240513,0.652027368190933,0.323277295463328,1330263
-0.827246529542077,0.167508266395981,2.01738646246987,0.746095256612875,-2.26795289581006,0.920149404062876,-0.0616504960052829,-0.595826733906489,-0.96025042378193,-0.479524270945092,-0.178187621201023,-2.93762327422918,0.669134504535326,-1.09614059215657,-0.204812931501976,-0.541075348057457,-0.214452629705704,1.5436723157706,-1.50705975697421,1364384
