"mkm9d_ptv4_wavelet.HHH_glcm_ClusterShade_236","mkm9d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_234","mkm9d_ptv4_lbp.3D.k_glrlm_RunEntropy_228","mkm9d_ptv4_original_shape_Flatness_226","sub"
0.332715174891684,-0.241018700706119,-0.155085123703025,1.06854900054944,1085983
0.390550022177651,-0.342548296439375,0.85645158503428,0.354501163226146,1125173
0.288989642688732,-0.284070209118567,-3.05509733248271,-0.0765557024615884,1154608
-0.620599870945356,-0.299474186991087,-0.819366970209483,0.940097272090689,1181124
-0.248172261527661,-0.331115350276301,-0.68658059891027,0.263638859654381,1183075
0.206405522700356,-0.145363667410526,0.193888543653886,-0.783737688736107,1232870
0.326502237630736,-0.121422689558002,0.50594580152812,0.217784317271122,1279943
-4.21001388628776,-0.324317480860601,0.364465536491038,0.0872473650047468,1329352
0.374168496356944,0.0586108857841363,0.265182388401019,0.336280957137563,1330263
-1.22891017524357,-0.337910915802156,2.78584075340204,-0.144506452321763,1364384
0.916514725515272,-0.313066057896916,-0.433993635873403,0.398415274521501,1386095
1.0098325433452,-0.35104977237862,0.298841814611261,-0.0809947408050252,1458656
0.257880101674838,-0.18424185408957,-0.0744260900035619,1.12333587222391,1485662
-0.302573737311093,-0.275605705655267,-1.6672219868872,0.254443162346087,1497807
0.387100819138681,-0.337327930879636,-0.525646645611355,-0.400284443105829,1501387
0.463120138448383,-0.325500090381387,-1.98626680451054,-0.450057641241647,1518948
0.211769282132297,-0.319671484095907,-0.066790336756166,-0.525074134691773,1526417
-0.24346772828506,-0.341727227814646,0.362265954762875,0.444061371837965,1565177
0.397490179669713,2.81724946784526,-0.776333633258202,0.221615235466569,1606693
0.329045079476427,-0.11771084157995,0.0620831235374198,0.21928706026013,1612262
-0.150453360230832,-0.312531415649235,-0.42501237590471,0.18267410233689,1614566
0.285824380295022,0.208446931639061,0.397909749765793,-1.07505745225567,1644034
0.131461784419461,-0.303584880506231,0.707352092618629,-0.19271172103873,1668599
1.1134887958798,-0.354060976109731,-1.11635589931439,-0.44522034030958,1671370
-3.40558351618774,-0.352951571423678,0.0244288888686274,1.40585379166578,1684230
0.305040725889369,-0.297288460576689,0.784666989987631,0.184773060648873,1692385
1.01816700291735,-0.311537333417053,-0.387395981371077,0.609173693462105,1720713
0.0158667650884952,0.480494953288436,0.141587543392362,0.518697089942241,1738800
-0.458431218302097,-0.306742868148922,1.45997686213158,-0.763911899317794,1740845
-2.57544537709643,-0.305211940358318,-0.129973302831673,-0.229245588760323,1742294
0.232688374593657,-0.354366090440072,-0.218916130291262,0.615858597067115,1767700
0.369080185228794,0.280823952339778,-1.13352048994735,0.867226509087011,1768972
-0.0184844197952175,-0.238630530714186,-0.978199078317869,0.65128820372738,1889409
0.354351923621685,1.73487021165641,0.208651535705769,-0.934543667731333,1915938
-0.146195858241382,0.0450166224846661,1.16633998263742,-0.854858886244333,1916742
0.23446874312974,1.17711786575348,-1.18367213935905,0.38050359346979,1919296
0.400500105471913,-0.253691216650739,0.764721515666578,-0.0254910671831784,1926770
-0.0672297162302077,0.213828776930961,0.182260204213064,-0.0337350986210833,1938156
0.12650557852545,0.288497492455773,-0.133506196288943,0.293309277260542,1938561
0.14068604747349,-0.0725280045406447,0.11080997103163,0.00897077652345285,1966316
0.176890567107891,-0.29224830297669,0.173389656663736,-0.143067875126322,1967281
0.535850113994593,-0.225711992025101,1.68434912759042,-1.08878571869793,1973544
0.211846259734478,-0.274067974594362,0.977458023015589,-0.540590577089829,1975401
-0.402178718169025,-0.127008877507144,1.51771066377057,-0.495843977205152,1976407
-0.324222407208026,-0.304535617418168,-0.385931077343931,0.336696359453494,1978972
0.193191697067837,0.141472359513017,-0.547995784544924,0.935643905895661,1979045
0.357568088356165,11.1089234020997,-0.409438826433286,1.10668716797307,1979422
-1.3301063211716,-0.190489296578704,-2.41739055678643,0.204109063235925,1980052
0.358223759919601,-0.319656161456157,0.926250397651049,-2.52672000499259,2001182
4.93418649478406,-0.359657177555939,-0.909810048214745,-0.552587334400149,2002465
0.309107782581168,0.43505719328006,1.12978295552924,-0.697492860114198,2004451
0.541663984618597,-0.183716552229367,-0.413928265681991,0.485365118595023,2006164
-0.0434596202004538,-0.217577487876809,-0.43085682224146,-0.202930984158243,2007309
0.352438870677704,1.45674132533452,-0.232929890704481,-1.08112034874081,2009915
-0.0190533114230021,-0.312506855578508,0.674571264727174,-0.470868967055197,2010259
0.284045899997015,-0.228866753887301,-0.451796716788911,1.83648676188113,2010554
-0.33660336478244,-0.198981711219952,-1.2503351983761,1.00645768804437,2026671
-3.00616453781215,-0.264725718828887,1.04560200812978,-0.040538619417863,2033049
0.112785424918265,0.310860262942156,0.337844745532539,-1.64813133983218,2034136
0.198261664962688,-0.0897144170105135,-1.94776803857996,-0.0430994840681407,2040495
