"mkm2d_ctvper_original_firstorder_10Percentile_247","mkm2d_ctvper_wavelet.HHH_firstorder_Median_238","mkm2d_ctvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_234","mkm2d_ctvper_logarithm_firstorder_RootMeanSquared_232","sub"
-1.16801444184336,-0.268558946999807,2.42005201682819,0.369439517315938,1085983
0.114214074469282,-0.0542653484659368,-0.807728819319093,0.128874139666134,1125173
0.839410790544646,-0.645292897954761,-0.462842723939452,0.582284735948535,1154608
-0.544875686813971,-0.323498342047303,0.88116696939375,1.04304170125305,1181124
-1.297038852975,-2.95338206820538,-0.856028492569648,-1.6873158562697,1183075
-0.212559395089161,-1.27365754432093,0.327289483778788,-0.673233970721775,1232870
0.815639766601332,-0.144279942722791,-0.351837273327974,1.39181150684053,1279943
-0.362914011279389,-1.68668116690368,0.724685123138837,-0.0158763829119293,1329352
-0.193423268828447,0.401658900385372,-0.595193970852359,-0.0350829629166155,1330263
0.224417916200541,-0.357384251778512,-1.37284025950303,-0.083024528256913,1364384
-0.183705191924061,-0.567913871347314,0.17861854081022,0.614415294657789,1386095
0.638819867971824,-0.14846212167327,0.478562184368012,0.710659687915521,1458656
-0.975095925735098,0.0893357567715045,-0.084049080434977,-1.52156192844414,1485662
0.344486730398405,0.52361955183708,-0.578654825770923,0.434582480364239,1497807
1.07114758584803,-0.998428921494285,-0.45043814670674,0.871607426353461,1501387
1.40094355972369,-1.99351639959578,-0.845833153099901,-0.437581135617407,1518948
-0.403335113090775,0.343707014762284,-0.922445835968968,-0.208938394990426,1526417
-0.969570145676831,0.0994363943292413,1.25430977823787,-0.511839573814668,1565177
-1.90172603729246,-0.132853355202985,0.943041690859068,-1.47753594452658,1606693
0.762496669345657,-0.450154502459418,-0.959378103076338,0.190836011868487,1612262
0.18254156654956,0.261497918118017,-0.247665734118635,-0.00604172741098327,1614566
0.375164006902949,0.638977596529051,0.136837774515507,-1.50044179660621,1644034
-0.999949864504058,-0.247749729239415,0.267128140493837,-1.14006309753761,1668599
0.319906453307359,-0.547582174271649,0.85121263469577,0.755665644210997,1671370
1.48778606732051,-0.608631074009529,0.212827207428138,1.08301250555207,1684230
0.0233028870568391,0.152617112723286,-0.599262373125022,-1.06320949762715,1692385
-0.241208043261981,-0.44140703751275,-0.535619065388637,0.315195375859886,1720713
0.767134160392534,0.416426291985531,0.222481128202562,0.594145205539269,1738800
-0.56177571560086,-0.0953177548684506,0.848971598130288,-0.239376503817351,1740845
-0.552591192522932,-1.10516797303925,-0.342271069064276,-1.45499691427532,1742294
-1.65256066086398,-1.15251365193759,0.322636083649749,-1.10687159973295,1767700
-2.04176245973542,-0.317887949104633,0.935495230444121,-1.15663866440673,1768972
-0.199102057379013,-1.13025857919207,0.610743689356516,0.640389318502552,1889409
-0.514647803290443,-0.326530801868707,-1.45373177366597,-1.86400830469009,1915938
0.102949302761179,0.0700375651771411,1.02788568001184,0.852975379431609,1916742
0.057231748389671,-0.244524561718517,-1.85977269100337,-0.736754647015872,1919296
1.68217143966085,1.25264185323891,-2.12376623673973,0.580484463634219,1926770
-0.751756505705031,0.511810135865924,0.896452629114834,0.67349448130724,1938156
-0.887801123059137,0.200308666520934,-0.826659212103072,-1.84120748953213,1938561
-0.649038348210441,1.1620926364031,-0.665588189769536,-1.54384528793894,1966316
0.169060703320621,-0.15966328655575,-0.902820846205924,-1.1312746414812,1967281
-0.978963990299915,0.991959995178025,-1.13861667658835,-1.70480147196645,1973544
-1.56181316413479,0.768901469800924,-0.559060172346089,-1.62240315536071,1975401
-1.07173912741254,-0.667043237316352,-0.320362432567903,-1.32282510611692,1976407
0.423295983415659,-0.213058363411065,-1.25904876812837,-0.0508931704102913,1978972
2.15884309329689,0.559315170738815,-1.1280768942897,1.29729389035674,1979045
-1.03072698553324,-0.333090127004487,1.1562470735214,-2.55653449918542,1979422
-0.310178936669846,0.245983953328895,-1.15735126651098,-1.57303853856821,1980052
-0.548357340101625,-0.664136781744555,0.232178025456119,0.420565792666785,2001182
1.68237242539226,3.66538396045856,-1.21053077031898,1.80319736355182,2002465
-1.28423976669026,-0.791818885791027,-1.1559369621545,-2.00510317140093,2004451
1.12734955626756,0.575276995863005,-0.755945369526501,0.398043849935981,2006164
-0.716895515155188,1.58857411779164,0.268626998292177,-0.585234301133704,2007309
-1.02499003152676,0.310895484285069,-0.521513299116252,-1.32776703834083,2009915
-1.57409354669089,1.52220689149952,0.378882469905553,-2.00826096948019,2010259
-1.69573449536108,-1.1895007944982,0.13525622390405,-1.8766525730473,2010554
-1.09295099478933,0.64457288567743,-0.0340926871717206,-1.19808832590458,2026671
-1.96560504518419,-1.25714724649812,0.0399453708975872,-1.47752622928912,2033049
1.01375853380442,-0.571815147583413,1.01011293605095,0.491342256987696,2034136
-2.77275120793475,-0.650755058797727,-0.102976463854206,-2.55586825011836,2040495
1.09616002857168,-2.17760104642486,-0.925860736888731,0.891150379071873,2047354
0.282873520176145,-0.940455822900559,-1.04295722265223,-0.372831821695507,2051378
-0.825841636959227,-1.23017047692225,-0.364958200716671,-1.41968964560431,2055667
-0.79751147861824,-0.259634883077596,-0.684598023311178,-1.6914759428694,2057358
-2.06134393456382,-1.02900556800674,0.70166884221685,-2.06219895126413,2059713
-1.11043792661064,0.45083454624421,1.51522633345853,-1.42970966959764,2069079
-0.248257610072858,0.212881610137884,0.290935872210686,-0.487479945393507,2070958
-0.763707716238353,-0.346457064550579,-0.797188292768953,-1.14566861540311,2072215
-1.75583426141446,-0.121617793866708,0.20905649361992,-1.78447758928205,2075832
0.820701890175063,-0.0369255956317339,0.0610912385956664,0.562657433652311,2075846
0.75134841378968,-0.144068609000298,-1.19395444502143,0.54074237029441,2076301
-0.993991177851961,-0.544781465159488,0.766512231223799,0.419419525461918,2078198
0.0632766335305701,-2.16122383710826,-0.37068050778985,0.496742621264117,2078899
-0.767277358671094,-0.348673581187106,0.219335650369723,-0.943341096959892,2085349
-0.892504930135365,-0.0422966163194256,0.470420052761697,-0.740601451978066,2086044
1.39207474787301,0.0159716132006943,0.301168950085167,1.08713018863486,2091555
-1.3323205551319,0.00247703963802282,0.818882082434014,-1.66062009861857,2092954
-1.96532332555298,-0.481767838388726,2.0048266800659,-0.531640384482304,2096627
-0.320425565912441,2.3516125518889,-0.591193036595878,-0.664508234762355,2100050
-1.23591270126253,0.275438859545966,-0.626792559603261,-1.00342703103416,2108003
-1.06804951100864,0.572749747015863,0.258677860453662,-0.766681462587531,2109902
-1.82354326698823,0.0119396961088354,1.67144100151555,-1.43101708839088,2110540
0.794292673801566,0.384005330902985,-0.473910860083763,0.930141031424571,2116787
0.57108181054348,0.0113304898394935,0.326877257435792,1.02815061115391,2119177
-2.79554990551477,-1.25410165294255,4.20346978027412,0.31285225015042,2131601
-0.23829878251816,2.15534171011487,-0.950232093500471,-0.788958171568208,2132424
-0.98480109756487,-0.208462631031127,0.639381368578676,-0.769417626614441,2132982
-0.71364349809952,0.697579084603841,0.73639011407606,-0.78337766217492,2133204
-0.51479111754009,-0.0549782216870046,-0.390577392040167,-0.504179949406411,2133380
0.575482749720301,-2.3487222996399,0.0498274613838093,0.658774449389959,2134220
-0.435528828482481,-0.0894833571347562,1.46236841101495,1.32142844237785,2135748
-0.0345197507950494,0.28287143870662,-0.935613764457668,0.470357680257368,2137799
-0.447918441072028,0.275318427183581,-0.136925285578387,-0.703956584282979,2138375
-0.94924255377148,-2.59629780538031,0.644388625913567,0.137605854021065,2138678
0.861200545927663,-1.25037294601356,0.448833325262195,0.805293030928567,2139733
-0.164358694423129,-2.08180916130344,-0.683556605134302,-1.85520416765882,2141116
2.08637961742335,5.19340271094835,-1.04457726400961,1.71626820111901,2144796
0.0846204537516059,0.976488376731791,-0.754136288288767,0.33826396581788,2145166
-0.0551187197478817,0.141902532792068,0.0376998832328821,-0.636701936588139,2145694
0.779359217844076,1.03724049387671,-0.628339081856199,1.11274393517459,2146138
-0.903986124266999,-0.153127224049123,0.815015101312539,-0.61450277802286,2151024
0.557244359726554,0.570470486949296,-0.353771801391475,0.706579775458666,215131
-1.00864998418324,0.960701787460733,0.128928767556232,-0.731656268285192,2152442
1.97024876513223,0.879459373450297,-2.35511726774434,-0.30211580402866,2157529
1.22515495562137,-0.902445522649203,0.00860196333402983,0.951334554711077,2158101
-0.0954622676180533,0.0465520008374238,-0.023943879599944,1.65145311104733,2158329
0.0600550576317645,0.741516718682816,1.09901545400951,-0.901230176312394,2168082
-0.609253608595036,-0.156995387355445,-0.331124123158139,-1.43606625774113,2172217
0.653720721635555,-1.76178097324376,-0.394268199933537,0.528903485209836,2176530
1.07865494320043,0.542527751125094,-1.04558459223203,-0.0179619421423813,2176784
0.55539195667208,-1.19114052130926,-0.671362966573285,0.656464881477354,2181724
-0.77906080323445,-0.103086821293424,0.518924892689998,-0.236851676102331,2183291
-0.441952283060946,-0.411428811687945,0.250553708183793,0.722321461033448,2183356
-0.128223806292724,0.309419949050685,0.881437870365949,-0.671645333715837,2185290
-0.740097110399557,0.248097688545773,0.521522783438744,0.0938375178069152,2186951
0.655736630132971,1.28291073258073,0.717394860178563,0.482031406251037,2196212
-1.00558079930905,-0.280651688461304,0.75573604795359,-0.177576894324539,2199403
0.929247769425799,-0.314116159547655,-1.33850227514258,0.489708047050849,2200416
0.907255669882465,-0.118202197150197,-0.306454693821669,0.630716367359094,2200813
0.314099416718655,-0.132385515672305,-0.897192201565762,-0.228146407712542,2205389
-0.401817007040865,-0.333260945147037,-0.441151336073124,-0.374939258400645,2212664
2.24285778413753,-0.0730820494059265,-1.77231663594223,0.726297983326883,2217034
0.459068603255378,-1.30877949763397,-1.56755890821561,0.416269224461808,2218615
-2.25246917014842,0.758391577126728,2.20210372565972,-0.130435635887115,2219842
-0.564648484004507,-0.140784976462763,0.823597999688839,0.626461102160245,2224150
1.4512438975052,-0.285152216193235,-1.91279708309168,-0.785667645521104,2228399
0.580437680903946,1.40890192805209,-1.73208877466601,-0.774867570720131,2228400
-0.136377096590226,-1.03337739011874,1.21165072641381,0.960725084204599,2234271
0.965043606050467,-0.663703686910624,1.17304857332295,1.32587337817114,2234422
1.08557799088269,-0.719452965715643,-0.536777670817602,1.33878268902103,2237571
0.280153451530955,0.904572824340727,-0.262825093551633,0.530672085801729,2244172
-0.851085197837312,-0.165943599438885,2.87862150914218,1.15077708212004,2247869
