"mkm9d_ctvper_log.sigma.4.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm9d_ctvper_wavelet.HLL_firstorder_Energy_235","mkm9d_ctvper_log.sigma.4.0.mm.3D_glcm_Idn_231","sub"
-0.441449839786685,0.714301481549898,1.91074286557731,2138678
-0.330371696924287,0.807106398444756,0.17044922262704,2139733
0.407747073685075,-0.748222918529507,-0.63627520230535,2141116
0.0980470612576239,0.367777108128517,-0.713793817855242,2144796
0.810623237150992,-0.784447463902498,-1.5006440454069,2145166
0.060061927447587,-0.725797646388952,0.467507704795912,2145694
-0.362226223751872,-0.416809269195025,-0.913674614282992,2146138
-0.630053653412655,-0.555648850085519,0.0811141778287651,2151024
-0.323914786935556,-0.757917006728848,-0.698260640575698,215131
0.993093414809428,-0.827915218500577,-0.431902585930034,2152442
0.655137411280245,-0.566635920829398,-2.07964265497079,2157529
0.0245038695540018,-0.516449165439346,0.170761665972666,2158101
-0.35556863607369,-0.505620935240452,-0.626464664637052,2158329
1.60181178063822,-0.879517989621551,-2.30151661114138,2168082
0.424572574598668,-0.831011953389565,-0.42224179802128,2172217
-0.292114075162961,0.00935898508676527,-0.197666543582035,2176530
3.52916266612493,-0.854173426781113,-0.332417980627095,2176784
0.538151576634503,0.671882033685518,-0.78473873960571,2181724
-0.392730343041794,-0.481053197430755,1.56243513273121,2183291
-0.599742203807393,0.735020405646433,0.342463422339301,2183356
0.238772654459217,-0.678712714322441,-0.793316915643003,2185290
-0.46791100727284,0.264274278013255,1.28519621191467,2186951
-0.725819968335965,1.77228152741442,1.79464997645412,2196212
-0.336064889464186,0.731087839613958,1.30397013256558,2199403
0.696889976950128,-0.727236249625555,-1.16532551213337,2200416
-0.336267833120774,-0.76891302376441,-0.296204949615719,2200813
0.032794803054334,0.0823293136201258,-0.492846010886485,2205389
-0.114697935172946,0.608077783030047,-0.241623978581394,2212664
-0.538418918867839,-0.309823332394847,-0.0576289054151478,2217034
0.752052945723268,-0.671564366905888,-1.44747636881129,2218615
-0.433791303431304,-0.567451553386848,-0.642866070230854,2219842
-0.441132149137273,0.255203595358507,1.37954552919679,2224150
0.351439493646234,-0.585207494969131,-0.833384662723594,2228399
-0.0340684858547442,0.246679402376749,-0.899772928980125,2228400
-0.401904813803753,1.50221930836702,-0.482002200937184,2234271
-0.429680530223598,1.70620485360263,-0.799751367868145,2234422
-0.410842829996228,-0.414683026170206,-0.207584112753406,2237571
-0.321201298181242,-0.215038036162247,0.160006386660796,2244172
0.612940861673943,0.473193271616745,-0.110599667383568,2247869
0.986913815618853,-0.0271079777891157,-0.0755667162922223,2250648
-0.185667575725813,-0.490173976990698,-0.0896974656609346,2250836
-0.349695745922766,-0.612362479757962,-0.164712773371761,2267382
-0.156557742495439,0.780367559630431,1.08930755717081,2269346
-0.115546685738365,1.48453293881571,-0.436103694757184,2271329
-0.499232177471911,-0.597777420283085,0.342155374413271,2274521
-0.636844052162024,0.810333279896143,0.465515550856666,2276121
-0.406263884436269,0.135251892011817,-0.108085345221609,2278618
-0.411376773482934,3.19206841752857,0.182547284881947,2285214
-0.643654295419041,-0.551762480499874,0.33754501830816,2286108
-0.661922041356454,3.35172867092388,0.0666687785075108,2293123
-0.681779562667467,5.29647160979729,1.49654464121635,2294852
-0.188726133428949,-0.283756747515232,0.622521303064323,2294873
-0.551068935867302,-0.0403651666074736,0.0537115677774849,2296332
-0.242083465607874,-0.715198377608008,-0.21846887169322,2305114
-0.546879376779043,1.36434211835246,1.60128079634268,2305115
1.00700905000799,-0.766975854426162,-1.77169923592241,2306459
-0.308469901040287,-0.1936491867284,-0.293906250790442,2306893
-0.774757037320122,0.138756371131886,1.295168807287,2317120
-0.700680984665436,-0.307449652008664,1.9319742286412,2319068
-0.676413021928772,3.01578755820837,-0.528396456576192,2321962
-0.838513732475185,0.867578630294939,1.82598187126025,2331869
0.359510548904899,-0.67150474514435,-0.181466616560647,2336735
-0.645940827856949,0.394704879448462,1.47357729028128,2339674
-0.640715672290157,0.275502121209282,-0.196760148559183,2340155
-0.726583769839571,3.40511017982631,1.42613119653508,2340322
-0.181524590660322,-0.66022573125515,-0.422381283376498,2350037
0.389443745423295,1.18502687464787,-0.294973862068443,2352038
-0.164409568751085,-0.422273161020923,-0.128941281474432,2359944
-0.397733051534544,-0.690621109411382,0.427803982145449,2381907
-0.675309006351705,1.50470516481289,1.09209103530482,2393207
-0.518899296394672,1.09686488325956,1.89697165771641,2395415
-0.493985962682575,-0.573720519876372,0.530668014326971,2395943
-0.635663652008604,-0.659317141530713,0.737410819484453,2401405
-0.659532047733295,-0.436757905111005,0.809262627650848,2405144
-0.756216789945268,1.5697478765109,1.59472256158218,2414406
-0.30605064496531,-0.61105904216295,-1.30024167965308,2419459
-0.592779222237148,-0.672614549642165,-0.533641397417174,2425694
-0.765604976698764,0.0891977876397524,1.61734933052052,2426863
0.000142494398066042,-0.742665340205259,-0.528523484809814,2430773
-0.000901159923979616,-0.63609268624478,0.0339815734989564,2439458
-0.497961275382721,-0.465369219188977,1.31458820598947,2443354
-0.743878657331254,0.70088223574689,1.91324428966708,2445526
-0.629557508644722,0.142295956418815,0.163423237357035,2448298
-0.473691206372784,-0.0381650083423619,-0.200310828393392,2453577
-0.150983464953349,-0.357753258166833,-0.224387349376645,2474709
0.328780016302233,-0.596676287407652,-0.817805434585743,2480056
-0.776178270958861,-0.391276076812504,0.848648530589278,2480330
-0.623109627654016,0.365554755966279,1.46762910761415,2487135
-0.342204420446638,-0.420698093258616,0.931509421511085,2488660
-0.576522544724673,-0.681309527354947,0.485429677922552,2490180
-0.704464893469044,1.38989655862342,1.21656197371319,2493534
-0.222442122861778,-0.190729644830893,-0.583096943498574,2498991
-0.613832155292713,2.13670189605518,1.17378747574701,2500377
0.377782716834289,-0.521972946353742,-3.90968022648684,2504802
-0.438049399970823,-0.295560598620129,1.27144797760844,2510402
-0.692543177146535,0.288194023934195,1.77236524746245,2520618
-0.813819144967543,1.60600430043661,0.691661509671635,2559453
7.86492813457443,-0.724590029265619,-1.563737425901,277752
0.414835152161804,-0.74385230835562,-0.126450536429725,308862
-0.672055151728209,0.226163869370361,1.54867295418206,58325
-0.688421381697945,-0.425828604591883,0.620865792436298,92173
-0.461989723863058,-0.394813309602833,-0.154886908765394,923666
-0.539059535591044,-0.404254169357307,0.220466337944298,965005
2.73251924884777,-0.767923507595643,-2.24789641962131,983079
