"mkm7d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm7d_ptv6_wavelet.LLH_glcm_Correlation_250","mkm7d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm7d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm7d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm7d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm7d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptv6_wavelet.HHH_firstorder_Skewness_250","mkm7d_ptv6_wavelet.HHH_gldm_DependenceNonUniformityNormalized_250","mkm7d_ptv6_lbp.3D.m1_glcm_ClusterShade_250","mkm7d_ptv6_lbp.3D.k_glcm_InverseVariance_250","mkm7d_ptv6_wavelet.LLH_gldm_DependenceVariance_249","mkm7d_ptv6_wavelet.LHL_firstorder_Skewness_249","mkm7d_ptv6_wavelet.HLH_firstorder_Skewness_249","mkm7d_ptv6_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_249","mkm7d_ptv6_wavelet.HHH_gldm_DependenceVariance_248","mkm7d_ptv6_lbp.3D.k_glrlm_RunEntropy_247","mkm7d_ptv6_wavelet.LLL_glrlm_LongRunLowGrayLevelEmphasis_246","mkm7d_ptv6_wavelet.HHH_firstorder_Kurtosis_245","sub"
1.97604460396532,1.44266296119744,0.907043530647207,-0.217782127788377,1.99014543575612,-0.494836048240381,-0.208986435335695,1.06004435834807,-1.24565522855065,0.0697041508713149,1.21451439912227,-0.186865351273041,0.659462229265013,-0.321726982040521,-0.121545921593889,2.22140187777838,-0.135349010881816,-0.133575584404198,-0.734050284189381,1085983
-0.213109649385731,1.20506788231939,-0.44064370037927,-0.15600983289224,-0.0767679788967881,-1.06820069385659,-0.405752965985677,1.06237016251703,-0.748932117852682,1.56721964825639,-1.31379354439361,-0.246584566484487,-1.38780392457625,0.191512990818068,-0.102134779631697,0.602964596572623,0.882185705271228,0.370389283819672,-0.526472396992802,1125173
0.271714910582316,-0.912081595497757,0.485092994912275,1.34037272915119,-0.893897734670636,-1.4351916082595,-0.345477981244515,1.04134340541512,-0.2690784873589,-0.834488159129428,2.23307557140133,-0.831967121770012,3.41864369987749,-0.882783587662324,-0.245455424631869,-0.150765725863811,-2.81462029154297,-0.468379261535315,-0.871576800320005,1154608
-1.98788149997604,0.365570894286227,-0.601867376634523,-0.473835790402729,-0.140868672519993,1.05881129327617,-0.386297757899874,-0.803229695435392,-0.610501606119015,-1.06293800920523,1.54238384239806,-0.698526568445329,-0.618359443228991,0.301690764301782,-0.244536131006707,0.859627571973398,-0.493323453401372,-0.466729049398301,0.395389996971753,1181124
0.624215834258358,1.01186622400211,0.824346539748446,0.053211486702324,-1.09891481981862,2.1070067384678,-0.355729397566125,0.448634325335489,-0.725730828815865,0.0920208654042528,0.778587569177271,-0.295257373144532,-1.59817092092669,-0.816184163940348,1.05768257329644,0.43833773124673,-0.425331267993132,3.32411207895108,-0.0318617308790888,1183075
0.479782695672868,1.05152557247343,3.28454086426195,0.112226860090337,1.54655144535636,0.452492260043034,-0.268169194560527,-1.99772058966795,-0.842918538256171,-0.429992504990431,0.759365435060241,-1.10078694834482,-0.744209961956644,1.87297802727792,0.746523255206432,0.692494431566265,0.725563404800817,0.356225730837723,-0.663350855181072,1232870
-0.278370916937674,1.3162657332062,-0.553376888552806,-3.96013917630838,1.4349431052117,-0.00915925283654556,-0.163504580789483,-0.15143039513165,-0.447423284624757,0.690174717405424,0.0849521606142765,-0.124762009763381,-0.721466816525803,2.21958347367161,-0.157622618096537,0.157329707066829,0.454955702581687,0.207763059474571,-0.637534271199901,1279943
0.635333531863503,-0.527273792286052,0.180292115278023,0.653097918889489,-0.381629395332936,-0.253899346211367,-0.354669955849802,-0.740835935115616,0.333950874117954,-0.630154917471948,0.219150522203012,0.251676952993195,-0.23147588601612,-0.779423026225953,-0.228145494453878,0.753729315245949,0.331295826028602,-0.349791836633911,-0.152394256066025,1329352
0.330858169346217,-0.660339386558086,-0.208170701047289,0.683534927764611,-0.326007868050328,-0.464278136244235,0.346190890816846,0.572833990004163,0.146249825581339,-0.884264471659217,0.376219225218469,1.4753368133317,-0.631528308833479,-0.753469912239501,-0.233602199137768,-0.120595219263922,-0.0473448720236947,-0.387091756994058,0.296788935853333,1330263
0.209071430722199,-1.28769912813145,0.970350792546112,1.29765262211729,0.539368180958934,-0.370141486924557,-0.34355611789255,-1.01456305087384,-0.508351755880797,1.23202804472109,-0.687110895610081,1.32626435651165,1.00465180779942,-1.07100035560983,-0.246520561230225,1.1008220334429,4.63465906155609,-0.47776221352628,-0.17480474491019,1364384
0.826035169491666,0.760746817407966,-0.485384631456037,1.16347739101547,-0.540598271831588,-1.04873173079666,-0.31474570761538,1.51065390434292,-0.278004900824505,-0.20843564519376,0.557717890950212,2.3378475066435,-0.0647100018828643,0.746801644102431,-0.166295647156375,-0.989494863370897,-0.126757398179375,-0.233789262653159,-0.143819092806845,1386095
-0.176031746824895,0.916237365806656,-0.497012740234559,0.658700961925249,-1.05914683616583,-1.53915810087314,-0.411664777450748,1.4003144998934,-0.286627678596184,0.716652151699885,-0.656432988052311,0.403435492407043,-0.135443335824863,-0.418388646004231,0.0696789967943352,0.0680377861053587,0.378956606544103,0.968437582234491,-0.125883508276691,1458656
