"mkm10d_ptvper_original_shape_SurfaceVolumeRatio_250","mkm10d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm10d_ptvper_wavelet.HHL_firstorder_Median_250","mkm10d_ptvper_wavelet.HHH_firstorder_Median_250","mkm10d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm10d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm10d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptvper_lbp.3D.m1_firstorder_Kurtosis_250","mkm10d_ptvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm10d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm10d_ptvper_original_firstorder_10Percentile_249","mkm10d_ptvper_wavelet.HLH_firstorder_Median_249","mkm10d_ptvper_wavelet.HHL_firstorder_Mean_249","mkm10d_ptvper_wavelet.HHH_firstorder_Mean_249","mkm10d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm10d_ptvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_249","mkm10d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_249","mkm10d_ptvper_wavelet.LHH_firstorder_Mean_248","sub"
-0.188127279008228,-0.191232351330535,-1.32120487178772,-0.532632287452264,0.109467721921727,0.236204871378674,0.216979598984105,-0.14917144922443,-0.0216272771437866,-0.778739168833424,0.489862322521363,0.266247308081239,-0.498167719720619,-0.847446789294276,0.0243846059708698,-0.162262556440344,-0.0420663705224114,-0.160877167285318,-1.04928242252056,1085983
-0.117840883505965,-0.21555994876817,0.323559020773397,-0.446899968044624,-0.134510027081975,0.359765058126515,0.285933082714585,-0.174360084287479,0.255010899500113,-0.120611993164506,0.0029207098860284,-0.173247049517139,0.613709320838381,-0.184503180398598,0.329394766118698,0.326200189613801,-0.809759836828819,0.770935423792353,-0.691357000906601,1125173
-0.0576298016652,-0.0233145945154072,0.608344503684999,0.859324690572963,1.35598866663387,0.707516836994749,0.319793694357963,-0.0917968129729646,-0.786701066637204,0.682196158427673,0.470332204099717,0.342637651279828,1.29252486339528,0.183910041004951,0.396044486341807,-0.248602727735123,-0.640088680224188,-1.30378484298237,-0.607851804314392,1154608
-0.184230533658342,-0.000157569363798635,0.585548599043396,-0.480410151026167,0.0613168860470656,-0.191933344016335,0.0684027016420561,-0.0905650078941889,1.12581364773557,-0.474287509503669,0.895470519625337,-0.423898052099907,-0.387527929972551,0.267420055831966,-0.918953234095209,-0.343397726762232,0.116231331567338,0.371607043494768,0.33112858362284,1181124
-0.0514746362123101,-0.1792372565609,-0.740845248227706,1.12007693277219,-2.46368399095863,0.865565513587192,0.518217684248294,-0.0756935420507189,-1.12748903452514,-0.324771290215003,-1.40721204703075,-0.490118211920939,1.60426770309698,0.227952882790779,-0.889288591369609,-0.447621194897413,1.92674238483459,-0.4360935622764,1.2154041252106,1183075
8.1776297538072,-0.128819064477889,1.60357861988384,-1.65490880505648,-1.78821048745618,0.00982195103062229,0.36709042866283,0.0301742668472057,-1.75615336242475,1.70817222236094,-0.217366846983606,0.426105302430528,0.380492962952832,-2.44203615709717,0.90219880901901,-0.456433415682428,2.31941330931201,-0.752107879989696,-0.392716225940304,1232870
-0.346588467025009,-0.18452401454367,0.0434986761190182,-0.584529110796284,0.213731586420651,-1.75424372561095,0.083220670352231,-0.164037440918919,2.22622681768205,-0.99558663026884,1.43842176535156,0.879037606386999,-0.655346891497615,-0.572448791523826,0.758910506408336,0.371814418837213,-0.203783679703534,2.43672430220587,-2.13725850068635,1279943
-0.238408969571237,-0.197496091823361,-0.0421152535684378,-0.0888853134043911,0.432385346884416,-0.691377445451827,-2.09162923883753,-0.115900189029307,0.433909162904453,-0.486474805297938,-0.0466785213195181,-0.223976609943256,0.426885757520256,-0.108723232849433,0.209418661294538,-0.480248925831108,0.144788570924836,-0.0483872119841859,0.144061911329158,1329352
-0.132961324197739,-0.190444735353966,0.236295166892096,0.177801898502107,0.1423478079941,-0.381448731854543,0.123504323729889,-0.155102416210694,-1.03019970540886,1.40833096501042,-0.41601994013041,-0.677011967894635,-1.36047505012061,-0.346644987361251,-0.222847127415903,-0.15982765222057,0.498599073844733,1.1172223177493,-0.0657539557500679,1330263
0.0713237880780497,-0.179218740262627,0.826773378358852,-0.187035173739821,-1.55523654726408,-1.16463522649583,-1.39400001358976,-0.0317963144004101,-1.62346138638455,1.66315848573811,-0.390055656895913,-0.372835256391755,-0.728323491356251,-0.646188869847726,-3.39895496779284,-0.480673234229993,-0.923024453359878,-1.51947387524053,2.17092100955219,1364384
