"lemm_prc_v7_250","lemm_prc_v45_250","lemm_prc_gradx_250","lemm_prc_grady_250","lemm_prc_m011_250","lemm_prc_m111_250","lemm_prc_m210_250","lemm_prc_m201_250","lemm_prc_m021_250","lemm_prc_m012_250","lemm_prc_m040_250","lemm_prc_m310_250","lemm_prc_sphericity_250","lemm_prc_eigen_min_250","lemm_prc_m110_249","lemm_prc_m003_249","lemm_prc_v30_248","lemm_prc_m004_246","lemm_prc_m030_244","sub"
0.235564704803533,-0.240663124382992,-1.44991173755037,-0.0135989780343782,-0.19306421395496,-0.0460126477060913,-0.00857054286491606,0.0146885567922124,-0.23023759091036,-0.00889191801277651,-0.474621623563152,0.0405462695559852,0.752428346435609,-0.0919210086988422,0.13831922264019,-0.114117169170111,0.375942670475015,-0.533341007402694,0.204620687574177,1085983
0.235564704803533,-0.259601498697698,0.267426081553634,-0.103937198532617,-0.00506006766863168,-0.190608563478162,-0.0610644380442283,-0.0867229587631119,-0.170356288519643,0.0707362347250467,-0.451505827702081,-0.0185429102538998,-0.22915037648958,2.31975401831939,-0.260151057498405,-0.125431796962429,0.369230561330039,-0.511343835185022,0.18826283211679,1125173
0.235564704803533,-0.236515296675179,-0.740445062354904,-1.11450208168299,0.47829245532629,-0.16498347493653,0.254891543220549,-0.0412407491911068,-0.340582010547651,0.0263133179203942,-0.33906423298144,0.258423882117951,0.246330617990013,-0.692530510638645,1.00616427248921,-0.120963872969278,0.144776361570712,-0.525893055853962,0.0302779326980083,1154608
-0.0683457846550407,-0.073616430357977,1.2036688741003,-1.0752422109945,0.0633611938375224,-0.129045259226459,-0.0738391156031337,-0.0368085234089312,-0.166708584241847,-0.0257359461925626,-0.418634143990016,0.05558213586302,-0.378343480575766,-0.0524380369314629,0.228192079197949,-0.112462910737715,0.283158937570031,-0.506754355041498,0.279409296536423,1181124
0.235564704803533,-0.259601498697698,1.27994790663466,1.30804991479104,4.42936661584519,-2.99133052727118,-9.41039707211855,-12.4414080124497,2.89749367738365,9.43591622007582,7.02506413156025,7.53448596386513,-0.408805587489532,-0.721845170832931,-0.133418229619548,2.56323233651341,-4.14844994612117,1.76651986822592,-1.60356708367552,1183075
0.235564704803533,-0.259601498697698,-0.952921496007466,-0.0753522493158035,0.218286824448206,0.0983355016502405,0.0310772653920307,0.0473566025691479,-0.181451123416648,-0.00321210140835903,-0.490120378925928,-0.0486854820500406,2.90080149462826,-0.670215041133041,-0.270043727131333,-0.230436321030936,0.375942670475015,-0.513890768844807,0.185296841366198,1232870
0.235564704803533,4.49717017766779,-0.0796096284526344,0.0340184509033835,-0.509024523122828,0.0103942037258557,-0.0774115441877595,-0.0416039995482296,-0.214113180483493,-0.0387142292934054,-0.48280982037903,0.00721215633877186,0.815283813957202,0.929685090267187,-0.0750976945796732,-0.133075065384931,0.375942670475015,-0.523458722186383,0.249885607319157,1279943
0.235564704803533,-0.259601498697698,0.0548623081591859,0.574981958167726,-0.621174809139299,-0.451197108470014,0.336204800851043,-0.305531390344478,0.137690252820145,0.0721244912878282,-0.419108054583798,0.128622608711869,0.165506582330942,-0.444961491239649,0.303222123800108,-0.181667652536437,0.375168854996142,-0.480791109037427,-0.0827923186061204,1329352
0.235564704803533,-0.259601498697698,-0.84910731457635,-0.104994604318284,0.018500809847221,0.0305450885464164,0.509439267533163,-0.159535749191368,-0.140082764143475,-0.0309357418913305,-0.414903737403127,0.23166642006428,-0.0475781985332368,-0.145826649269771,0.735313050182198,-0.238258993924705,0.318914623185739,-0.54474707046442,0.237420668622118,1330263
0.235564704803533,-0.259601498697698,-1.00308585159879,1.0461371863879,-0.624069497743158,0.0622423307706383,-0.0301455103996353,-0.0420745966961105,-0.199638364164901,0.119087286130011,-0.461746356260408,-0.0921084189099784,1.86277159134844,-0.716503807466087,-0.377038861745731,-0.230516273534228,0.370263211344639,-0.536696261827818,0.180490468623614,1364384
