"letm_prp_skewness_250","letm_prp_entropy_250","letm_prp_d2_250","letm_prp_subvol_x2of2_250","letm_prp_subvol_z1of3_250","letm_prp_subvol_z3of3_250","letm_prp_grady_250","letm_prp_gradz_250","letm_prp_m011_250","letm_prp_m200_250","letm_prp_m002_250","letm_prp_m111_250","letm_prp_m201_250","letm_prp_m120_250","letm_prp_m102_250","letm_prp_m300_250","letm_prp_m003_250","letm_prp_m310_250","letm_prp_m301_250","sub"
-1.23906453836586,0.466903175242579,-0.593405379910876,-1.53165605517013,-1.08580025948317,-0.30778256363381,0.0144457903070187,0.245044210068,-0.268559203802057,-0.127564443685727,-0.272370467436933,-0.208532467633984,0.20189950113561,0.123618188158608,0.391638138825365,0.564760379524132,-0.430590979401667,0.0828854615097055,-0.520887622122231,1085983
0.567697853920987,-0.179090667700945,0.388136245016761,-1.18680773146187,-0.986629745361351,0.895103251957475,-0.622633652115959,0.597054097272376,0.0751340396040172,-0.283418590961936,0.0690487183652077,-0.623724804252125,-1.04365015402065,0.357823903098594,1.42290863365844,0.230575953161634,-0.375660838247788,-0.453972838407523,-0.756716647223654,1125173
-2.61414355174556,2.33976605120154,-0.100337371222338,1.01934417317023,2.1514136001882,-0.308148765069028,0.834975990418126,-2.76136791312079,0.357157000411438,-0.070339306958179,-1.64024594151121,-0.269695788439459,-0.0462495799571197,-0.716832353275748,-0.00580573106800786,0.264234635051481,-0.0175420806172157,0.646708382241829,0.697702843291227,1154608
0.322893788072468,0.523303612411879,1.05985412023016,-1.38336456608612,0.0667754658330262,-0.477621287286543,0.427051911438459,0.377179391868163,0.0995871234274343,-0.526765106134249,-0.436869721652285,-0.283989716084755,-0.417815456135727,0.462868151086883,0.0558128620872701,0.578559578602662,0.402620728447764,0.176906208071625,-0.0140029369793004,1181124
0.257245187102638,-1.74888119911479,0.103589873036706,1.41436725348699,-0.954310905177935,1.78605710748635,-0.829944587787105,2.10603901939543,0.471953588135865,0.74523547526696,-0.853752250862929,-0.275889662734999,-1.53424370580173,-1.02066040747405,0.0929823245830453,-0.402266190520408,-0.352212675633074,0.48341139160728,-0.574363105060488,1183075
-1.48373976680694,-0.206294110035893,-1.07166291178603,-0.831365977741377,-0.739840242768795,0.545546301639948,-0.940764325037752,-0.129331149226404,0.508482575177783,1.1012191667781,0.0857384034784952,0.264950322144017,0.261301315287828,0.335851689304067,0.641288372343354,-0.106463719259832,-1.04588580628628,-0.66837031397148,-1.44573406891296,1232870
2.39272456012848,-1.14094861561925,1.11278076833151,-1.5403034701031,-1.21099566681633,0.422612869166635,-1.06270408787232,0.630378550805448,-1.02927126617259,-0.0033129004430866,0.241576155588761,-0.143010232646149,-0.462019078521536,-0.218071212624199,-0.208694673175711,1.45358313611855,0.189880906907986,-0.267248263851343,-0.433351501659454,1279943
0.317073878341491,0.39160176148192,0.396936788815711,0.576583358946222,0.383166765145368,-1.36464181124221,-0.161192476394001,-1.7193770703677,-1.24064876318369,1.2449856759517,-0.0642425069921071,-1.02503619556442,-1.50531128530089,-0.817663118243159,0.570951074571616,0.977470656507635,-0.284838504849863,0.610887679214301,-2.04536892793043,1329352
-1.06714868518962,1.57765011033763,0.40019011009262,1.0044615534011,0.762640833745587,-0.665008254994564,-0.30966095086377,-1.10265459950085,0.133430876580006,1.72295453988946,-1.49149167118235,-0.0596534472832468,-1.35332166436652,0.896847764574237,-1.87696075522703,-0.0911204210195413,-0.71828994894351,1.25721262375068,1.87204995560093,1330263
-1.95245114282029,2.38795829977716,3.08826011152243,3.27018284196102,4.34913986768531,1.53976051898638,-2.79227921028363,-6.05896685541095,-0.728804617243436,0.113089039639746,-1.55926837942724,-0.0740421276196981,0.101804531369051,-0.0392221748932441,-0.264602201724706,-0.439813523641406,-0.364267120800987,-0.472734299440746,1.01032508184635,1364384
