"mkm6d_gtv_wavelet.HHL_firstorder_Median_250","mkm6d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm6d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_247","mkm6d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_246","mkm6d_gtv_lbp.3D.k_firstorder_10Percentile_246","mkm6d_gtv_wavelet.HHH_firstorder_Median_245","mkm6d_gtv_original_shape_Flatness_243","mkm6d_gtv_wavelet.LLH_firstorder_Skewness_243","mkm6d_gtv_original_shape_Elongation_242","mkm6d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_239","mkm6d_gtv_wavelet.HLH_glcm_ClusterShade_237","mkm6d_gtv_wavelet.HHL_firstorder_Mean_237","mkm6d_gtv_wavelet.LHH_firstorder_Skewness_235","sub"
-1.14530198465998,0.163746158335647,0.811032662820986,0.673433952793715,0.0378840285409187,-0.517067360872933,1.10620067850787,0.730746180754473,0.69847015605371,-0.288926602312437,-0.128655178074328,0.441882624550261,0.115831917791968,1085983
0.0109526001893287,0.0922509342963006,-0.728019577689232,-0.429904021425148,0.244606973873089,0.0666017339071034,0.796438141055738,0.520201216654106,0.962137579248856,-0.288149344443838,-0.094498581475244,0.413300734625627,-0.143190082351849,1125173
-2.44256879068013,-3.26628551690711,-0.781950566386547,-0.423914622165037,-1.13115679358575,2.50172013587603,-1.6700560069843,-0.680478667008393,-0.8858295034978,-0.285727003878535,1.79766146170991,-3.15907983679098,0.204926300625341,1154608
0.287334991094469,0.101650871757246,0.883521566009976,0.726387806933343,-0.37692179442593,0.037146742681319,0.822227092376877,0.308101624284147,0.623014364482949,0.474703922906284,-0.148554019745853,0.252550166197708,-0.268932011580719,1181124
-0.437001942139792,-0.0740859867636989,-0.95226331434297,-0.583123626167008,0.378232399852226,0.679775641030831,-0.241603380840388,0.648216131709053,1.17941388477205,-0.763993904690477,-0.247040334507295,1.4948780519608,-0.139471543557409,1183075
-0.474979132051027,-0.29316649613026,-1.06180564321563,-0.771928934074804,2.45657028316415,0.819059022084052,-0.347241854915511,-0.121516414485373,-0.643321885140262,0.387188044801622,1.86279325505324,1.1861902022084,-0.560959573644606,1232870
0.396392496899821,0.0362143174823555,-0.272999294328616,-0.0486694801376668,-0.304761337914915,0.0916738910315454,0.738301545200129,-1.64278910576489,0.753640874637782,-0.0931862291752757,-0.114607373721233,0.320719138215179,-0.409608256504867,1279943
-0.321627171237099,0.0794134556364303,0.194585040766768,0.270848131168323,0.552025461321149,0.352795855644109,-1.60397004644515,-0.140022833007709,-1.48853422497875,0.517000798584476,-0.185073084177428,-0.168771909791315,-0.370227399181079,1329352
0.040708073594685,0.0639367576794238,1.62025580789017,1.1656324591372,0.1016244857084,0.228912982577825,-1.37603671622577,0.680715454115277,-0.447657071602672,0.409336790806299,-0.123124231276264,-0.0920137772282267,-0.422887863766423,1330263
1.19711868146738,0.52220787474015,-1.87966784441568,-2.15305157858193,0.943837840094905,-5.41590205619857,-0.578075999521888,0.619287206427244,0.655066831636685,2.814383669337,-0.0653918054245037,1.17133907909019,0.0555630590135536,1364384
