"mkm2d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm2d_gtvper_wavelet.LLH_glcm_Imc1_250","mkm2d_gtvper_wavelet.LHL_firstorder_Median_250","mkm2d_gtvper_wavelet.LHL_glcm_Imc2_250","mkm2d_gtvper_wavelet.HLL_glcm_Idm_250","mkm2d_gtvper_wavelet.HLH_glcm_Idm_250","mkm2d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm2d_gtvper_wavelet.HHH_firstorder_Variance_250","mkm2d_gtvper_wavelet.HHH_glcm_JointEnergy_250","mkm2d_gtvper_lbp.3D.m1_firstorder_Median_250","mkm2d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm2d_gtvper_lbp.3D.m1_glcm_JointAverage_250","mkm2d_gtvper_lbp.3D.m1_glcm_Correlation_250","mkm2d_gtvper_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_gtvper_lbp.3D.k_glcm_ClusterProminence_250","mkm2d_gtvper_log.sigma.4.0.mm.3D_glcm_Contrast_249","mkm2d_gtvper_wavelet.LHH_glcm_ClusterShade_249","mkm2d_gtvper_wavelet.HLH_glcm_Imc1_249","mkm2d_gtvper_wavelet.HHL_firstorder_Median_249","sub"
0.124033540338143,0.880641308932865,-0.462513767565562,-1.05843785248081,-0.766174030051918,-0.515353931445989,-0.76466815165069,-0.0275496317877108,-0.693638638387394,-0.329235305310704,0.223209080533121,-0.141177420374645,-0.659002282044871,1.65673509765004,-0.176763302946478,-1.32886948499414,-0.175922141366665,0.195013006800625,0.137418022182723,1085983
0.431729498494478,0.600392460113104,0.935902282052588,-0.900563090609651,-1.03126895877271,-0.180601663590094,-1.0197074589491,-0.42306844933136,-0.170399365449719,-0.329235305310704,0.0376413956542088,0.174570232692934,-0.427057456874393,-0.376765566711992,0.39936033103676,0.688500091902554,-0.10557960531072,0.7581752346783,0.666999318879475,1125173
-2.05061007731258,-4.32668840620967,-0.491740490215753,1.46759949689687,-0.556035561328014,-0.902625046601469,0.193775425822944,-0.038600041637608,-0.666077231819433,-0.743747951996856,-1.59121535366359,-0.916470972184284,0.631006755554401,-0.685856911403566,-0.750016479233202,0.00592972101840368,0.864865317503746,-3.76608655945482,-0.928805841436661,1154608
0.780836272574457,0.154662580352366,-0.745619404896523,0.288497483717879,-0.363183717314218,0.384007016173834,0.404938302026737,-0.520888553053408,0.597585516111044,-0.743747951996856,-1.33547159111605,-0.586035181573528,1.49883864985933,-1.01735482527707,-0.499955263561685,1.12675816871691,-0.206580418155745,-0.642578332309181,0.116924362211526,1181124
1.18911268489209,-0.725721845334308,0.687894553250868,1.18578583247612,-1.01060605447104,-0.810298790170519,-0.676235463662737,0.0594804038671123,-0.533779237412683,0.499789988061762,0.779140857906109,0.585470620372714,0.368177546580672,1.2080921205175,0.211942449065114,-0.62714473382127,-0.267228813375271,-0.746596788203935,-1.47297658066104,1183075
-0.619639399988404,-0.463878708159626,-1.2499354775502,1.16994797466453,-0.189105127684936,-1.26369109856124,0.162846364096685,-0.223920877835462,-0.675530136399358,-0.743747951996856,0.500524576972817,0.196221840439324,-0.580866116279824,-0.862683154616511,4.23114651842954,-0.707111921418333,-0.218690338017941,-2.31158109040086,1.14899152944813,1232870
-0.328010456778292,0.814143857930973,-1.44589599766098,0.183158919492589,-0.294131962509291,0.741990679198922,-0.546839802732828,-0.463841313494204,0.039699540908568,-0.329235305310704,-0.0413610356420816,-0.472579540835119,-0.305983206222921,1.44789327690131,0.386223381950284,-0.163799906794483,-0.0653103018711664,0.656671516974239,1.24639831694485,1279943
-0.233841811371911,0.0610559334944518,-0.00364208408406863,0.186357705163143,-0.412073380800848,-0.922102194889632,-0.679693610782707,0.468185194395749,-0.95605962146443,-0.743747951996856,-0.13642207609902,-0.391155050375026,-0.954131104827947,1.24588520157175,0.276191941218177,-0.675544934114697,0.166970494621439,0.692766321919257,-0.383222455899169,1329352
0.00935006512036052,0.0523557552386578,-0.902905453947301,-0.460750308157405,0.0789605905782146,0.352230153904151,-0.0272441180650801,-0.635724589288988,1.24972759410845,-0.743747951996856,-1.04930940418162,-0.418956485206343,0.858701790540011,-0.770196900698844,0.335721910962575,0.420485153397267,-0.0220748648022003,0.854403871318274,0.147072063052542,1330263
-2.66716357211144,-3.60961381496581,-0.24131702680263,1.54181889926116,-1.24986093050199,-1.12466407864231,-0.294223965232441,-0.188182258884091,-0.62063348565983,-0.743747951996856,-1.30980009887507,-5.87493759218587,-0.620949048612556,-0.310977773277569,-1.36876940106878,1.43552945625926,-0.148948983918342,-3.54577340029138,-2.44052885075129,1364384
0.249036330689008,-2.70249457968923,-0.319012969096366,1.22526415528449,-1.40808244257253,-1.4006265896259,-0.403941368270002,-0.0808288914738084,-0.696026090604941,0.499789988061762,0.868359372011783,0.776306444957867,-0.821729874839999,0.188789939552459,3.61688604866611,1.75433006368013,0.148203725019427,-2.31168411698526,0.203939455860952,1386095
0.438987290241716,0.435343722359126,0.888658190566141,-1.12355494068919,-0.915487420504111,0.199356624991934,-1.01209554494546,0.213249261766161,-0.681832369881875,0.499789988061762,1.1888475461462,0.716377598019656,-0.563637742967095,0.129018188362216,0.4051086553565,-0.471675212128199,-0.209956045716079,0.855474265798969,0.685501427642253,1458656
