"lemd_ctv_wavelet.HLH_firstorder_Skewness_432","lemd_ctv_wavelet.HHH_firstorder_Median_432","lemd_ctv_wavelet.HHH_firstorder_Skewness_432","lemd_ctv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_432","lemd_ctv_wavelet.HHL_firstorder_Skewness_431","lemd_ctv_lbp.3D.m2_firstorder_Maximum_431","lemd_ctv_wavelet.HHH_glcm_ClusterShade_430","lemd_ctv_wavelet.HHH_firstorder_Mean_427","lemd_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_427","lemd_ctv_original_shape_Flatness_426","lemd_ctv_wavelet.LHH_glcm_ClusterShade_422","lemd_ctv_wavelet.HHL_glcm_ClusterShade_421","lemd_ctv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_419","lemd_ctv_lbp.3D.k_firstorder_Kurtosis_415","lemd_ctv_log.sigma.2.0.mm.3D_firstorder_90Percentile_414","lemd_ctv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_410","lemd_ctv_wavelet.LLH_firstorder_Skewness_408","lemd_ctv_lbp.3D.m2_firstorder_90Percentile_405","lemd_ctv_wavelet.LLL_glszm_LargeAreaEmphasis_404","sub"
0.0445334158274849,-0.122478249861769,-0.126125785735401,1.62109984737632,-0.781578552399769,-0.80793656410356,-0.0898948591575434,-0.282537402708464,0.95595564078014,-0.486494399234392,0.203679445639612,-0.256947837865955,-0.0647365581169124,0.442043035439435,0.922754913331876,-0.312177461128442,-0.616618271276727,-0.0192832451611282,-0.250482543122053,1916742
-0.0277892244659844,0.542084767514846,-0.28590562745426,-1.50826668584181,-0.532435483644356,-0.87421678911326,-0.282986802112107,-1.75740894070745,-0.751494333892119,0.459911057257567,-0.0193690200919777,-0.231875683486559,1.55928917452446,-1.24716706298817,-1.18329609092546,-0.533874465879917,1.22005601923656,0.130035484849171,-0.326533035740318,1980052
-1.0240893710738,-0.736044489164019,0.128862715363152,-0.383934810030088,-1.03325430738957,-0.87421678911326,-0.106200528446944,0.977887557710953,-0.295506190770632,2.96017490846824,-0.163556927399958,-0.460486010433057,1.29029410738033,1.34975061614423,-0.306705357701021,-0.474463147816463,0.822975136179538,0.443593146537149,-0.285057050587017,1926770
-0.238382854390613,0.0732497021504497,0.0745570079034863,0.877702860425308,-0.570258267360472,-0.87421678911326,-0.063646368069648,0.789126660957507,0.575348510165408,-0.4752551970598,-0.106898952449282,-0.240836341457856,-2.04429242291596,-1.15966871712231,-0.578142441444906,-0.459463550636467,1.14377896348762,-0.552252651671485,-0.298341025802705,1979045
-0.259128044332376,0.860092144300627,0.00120257780295205,0.618675212838638,-0.172731559296028,-0.523737618088216,-0.0974055899374933,0.547805531348355,0.507049497813279,-0.127209014057478,-0.150387348396503,-0.238034228202484,-0.329419582843222,0.460980678076517,1.17045174093561,-0.228937307369394,-1.8389494144922,-0.245641923795891,-0.289910090222552,2196212
1.26417636085904,-0.154665573270528,-1.50281697060898,-0.769823913712848,2.82481859760057,-0.707302928859958,-0.218013935656787,-0.193027284561877,-0.258487041159319,-0.315626994903981,0.109618285001294,1.69475149837112,-0.0296019134256093,1.04589663148482,0.500199479559984,-0.413441123183229,0.893202336061372,-1.74351937615382,-0.193878934885015,2393207
-0.306373135830866,1.040036096903,0.348139517395136,-0.800938832871078,-1.01030549025948,-0.715208865883057,-0.0819183804791149,-0.596068265393105,-0.256276371665773,-0.708144632398257,-0.268897575943353,-0.593119744870353,1.15703772826433,-0.130580700685017,-0.501205549617308,-0.434524236603595,-0.327079054092878,-0.0292026021675079,-0.238096837108895,2146138
-0.329203572872893,-0.239355281667581,-0.00414117219592943,0.43652358583252,0.0394406213517249,-0.87421678911326,-0.0823288482880079,-0.198083507980561,-6.24461370812004,0.938782301831109,-0.0513442513766758,-0.193032716369691,0.698382238851577,-1.9673631709285,-0.882024837721703,1.5679939116863,-1.03018880951662,-0.951796769811261,1.8468285166901,2228399
-0.683152152828132,3.63184705289823,0.829287803104787,-0.47527490488198,0.0664844899513715,-0.87421678911326,7.37190294611097,4.93253602959701,-0.0709312607748013,-2.2421431286749,0.453748953202626,0.317796431255819,1.37143060266414,-1.10568673109795,-1.2337233433076,-0.532211170302328,-0.301087813813111,-1.20439530436363,-0.311440748072628,2144796
-0.329644203933388,-1.07949029108002,0.0205124570966755,0.37864245586178,-0.270175805696037,-0.80793656410356,3.81645114614483,0.263594697297829,0.387034774119251,0.397288091869931,-0.358920764124511,-0.298699927607055,-0.318958555745516,-0.870500102858428,-0.184010229468141,-0.518297670966793,-0.76188554973248,0.20419960904577,-0.226578085740359,2234271
